ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001225208-12-024643	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024642	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024641	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024640	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024639	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024638	Karen W. Stanfield, POA	05-DEC-2012
0001127602-12-033022	/s/ Charmaine Mesina, Attorney-in-Fact	05-DEC-2012
0001181431-12-062697	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001181431-12-062696	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001181431-12-062695	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001181431-12-062694	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001181431-12-062693	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001181431-12-062692	/s/ Adriana Botto, by power of attorney	05-DEC-2012
0001179110-12-016991	/s/ Donald Aoki	05-DEC-2012
0001140361-12-049893	/s/ Robert J. Zollars by Jay Spitzen, Attorney-in-Fact	05-DEC-2012
0001225208-12-024635	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024634	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024633	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024632	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024631	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024630	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024629	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024628	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024627	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024626	Karen W. Stanfield, POA	05-DEC-2012
0001225208-12-024625	Karen W. Stanfield, POA	05-DEC-2012
0001447591-12-000045	Clarice Hovsepian, Power of Attorney for Darrell J. Wilk, Reporting Person	05-DEC-2012
0001209191-12-056046	Kermit Nolan, as attorney-in-fact	05-DEC-2012
0001437749-12-012582	/s/ Dinesh R Desai	05-DEC-2012
0001447591-12-000044	Clarice Hovsepian, Power of Attorney for Holly A. Van Deursen, Reporting Person	05-DEC-2012
0001447591-12-000043	Clarice Hovsepian, Power of Attorney for Eliot Protsch, Reporting Person	05-DEC-2012
0001447591-12-000042	Clarice Hovsepian, Power of Attorney for Noam Lotan, Reporting Person	05-DEC-2012
0001127602-12-033021	Christopher A. Butner on behalf of Ronald D. Sugar	05-DEC-2012
0001127602-12-033020	Christopher A. Butner on behalf of Kevin W. Sharer	05-DEC-2012
0001447591-12-000041	Clarice Hovsepian, Power of Attorney for Gary D. Simon, Reporting Person	05-DEC-2012
0001127602-12-033019	Christopher A. Butner on behalf of Charles W. Moorman	05-DEC-2012
0001127602-12-033018	Christopher A. Butner on behalf of Robert E. Denham	05-DEC-2012
0001127602-12-033017	Christopher A. Butner on behalf of James R. Blackwell	05-DEC-2012
0001127602-12-033016	Christopher A. Butner on behalf of John S. Watson	05-DEC-2012
0001219119-12-000022	Martin Roberts, Attorney-in-Fact for Adam Spiegel	05-DEC-2012
0001181431-12-062688	Andrew Gengos	05-DEC-2012
0001181431-12-062687	Andrew Gengos	05-DEC-2012
0000950103-12-006617	/s/ Jeremy Liegl, Attorney-in-Fact	05-DEC-2012
0001209191-12-056045	/s/ Jordan B. Edwards, Attorney-in-fact	05-DEC-2012
0001209191-12-056044	John Tartol by Brett R. Chapman, attorney-in-fact	05-DEC-2012
0001181431-12-062685	/s/ Valerie Barnett, attorney-in-fact	05-DEC-2012
0001209191-12-056043	/s/ Adam Walczak as Attorney-in-fact for Mitsui & Co. Principal Investments Ltd.	05-DEC-2012
0001209191-12-056043	/s/ Adam Walczak as Attorney-in-fact for Corporate Development Fund of Mitsui & Co., Ltd.	05-DEC-2012
0001209191-12-056043	/s/ Adam Walczak as Attorney-in-fact for Mitsui & Co., Ltd.	05-DEC-2012
0001209191-12-056043	/s/ Adam Walczak as Attorney-in-fact for Mitsui & Co. (U.S.A.), Inc.	05-DEC-2012
0001238868-12-000002	By: Power of Attorney, James L. Brill, CAO  For: Jeremy M. Jones	05-DEC-2012
0001187618-12-000008	By: Power of Attorney James L. Brill, CAO  For: Jonathan S. Holman	05-DEC-2012
0001127602-12-033014	/s/ Matthew J. Maletta, Attorney-in-Fact for Michael R. Gallagher	05-DEC-2012
0001388670-12-000003	By: Power of Attorney, James L. Brill, CAO  For: Michael J. McGowan	05-DEC-2012
0001332201-12-000086	Robert L. Lattuga, Attorney-in-Fact on behalf of Michael J. Dodd	07-NOV-2012
0001127602-12-033012	/s/ Matthew J. Maletta, Attorney-in-Fact for Trevor M. Jones	05-DEC-2012
0001127602-12-033010	/s/ Matthew J. Maletta, Attorney-in-Fact for Deborah Dunsire	05-DEC-2012
0000891293-12-000063	Louis A. Bianco, Attorney-in-fact for Reed Vaughn Tuckson	05-DEC-2012
0001127602-12-033008	Christine M. Castellano, Attorney in Fact	05-DEC-2012
0001225208-12-024615	/s/ Denise E. Botticelli, Attorney-in-Fact	05-DEC-2012
0000891293-12-000062	Louis A. Bianco, Attorney-in-fact for Mary O. Mundinger	05-DEC-2012
0000891293-12-000061	Louis A. Bianco, Attorney-in-fact for Fred Telling	05-DEC-2012
0001249155-12-000025	Michael N. Nordstrom	05-DEC-2012
0001144204-12-066640	/s/ Edward Levy	05-DEC-2012
0001127602-12-033004	/s/ Sam Fleischmann, Attorney-in-Fact for Sanford R. Robertson	05-DEC-2012
0001181431-12-062683	Christine Larkin, Attorney-In-Fact	05-DEC-2012
0001127602-12-033003	/s/ Sam Fleischmann, Attorney-in-Fact for Craig Ramsey	05-DEC-2012
0001144204-12-066638	/s/ Roland S. Chase, attorney in fact	05-DEC-2012
0001494806-12-000016	/s/ Deepak Ahuja, by power of attorney for Gilbert Passin	05-DEC-2012
0001562140-12-000002	Brittany Russell AIF for Gene Scammahorn	05-DEC-2012
0001144204-12-066636	/s/ Roland S. Chase, attorney in fact	05-DEC-2012
0001179110-12-016989	Lisa N'Chonon, Power-of-Attorney, in-fact	05-DEC-2012
0001179110-12-016988	Lisa N'Chonon, Power-of-Attorney, in-fact	05-DEC-2012
0001179110-12-016987	Lisa N'Chonon, Power-of-Attorney, in-fact	05-DEC-2012
0001179110-12-016986	/s/ Brock M. Degeyter, Attorney-in-Fact for Susan Tomasky	05-DEC-2012
0001181431-12-062681	/s/ Eric J. Stier, Attorney-in-fact	05-DEC-2012
0001144204-12-066634	/s/ Roland S. Chase, attorney in fact	05-DEC-2012
0001513908-12-000018	By: LeeAnn C. Linck, Attorney-in-fact  For: Sigmund Anderman	05-DEC-2012
0001209191-12-056041	/s/ Monica M. Weed, as attorney in fact for William Goodyear	05-DEC-2012
0001209191-12-056040	Craig W. Cooper	05-DEC-2012
0001413753-12-000128	Mohan Maheswaran by Randall H. Holliday under Power of Attorney dated November 4, 2008 (Copy On File)	05-DEC-2012
0001104659-12-082198	[see signatures attached as Exhibit 99.2]	05-DEC-2012
0001140361-12-049888	/s/ William Alberts by Power of Attorney	05-DEC-2012
0001209191-12-056038	Ted R North	05-DEC-2012
0001181431-12-062679	/s/ John J. Fry	05-DEC-2012
0001209191-12-056036	/s/ Julie A. Azuaje by power of attorney	05-DEC-2012
0001249155-12-000024	Michael N. Nordstrom	05-DEC-2012
0001246360-12-004632	/s/ F.G. Hammond, Attorney-In-Fact	05-DEC-2012
0001181431-12-062677	/s/ Uche Ndumele as authorized signatory for James R. Stengel	05-DEC-2012
0001140361-12-049886	/s/ William Alberts by Power of Attorney	05-DEC-2012
0001181431-12-062676	/s/ Damien Atkins as authorized signatory for Fredric G. Reynolds	05-DEC-2012
0001181431-12-062675	/s/ Uche Ndumele as authorized signatory for Susan M. Lyne	05-DEC-2012
0001127602-12-032997	/s/ Valentina Margulis, as attorney-in-fact for Patrick Pichette	05-DEC-2012
0001144204-12-066632	/s/ Helen W. Brown, as Attorney in Fact for Wendell W. Weakley	05-DEC-2012
0001181431-12-062674	Jack Futterman (by Ira J. Lamel, as Attorney in Fact)	05-DEC-2012
0001181431-12-062673	/s/ Erin Tulk as authorized signatory for Patricia E. Mitchell	05-DEC-2012
0001181431-12-062672	/s/ Alan Siegel, as Director and Officer	05-DEC-2012
0001181431-12-062671	/s/ Uche Ndumele as authorized signatory for John B. Reid-Dodick	05-DEC-2012
0001181431-12-062670	/s/ Erin Tulk as authorized signatory for Richard L. Dalzell	05-DEC-2012
0001140361-12-049884	Gary Benanav	05-DEC-2012
0001181431-12-062669	/s/ Julie Jacobs as authorized signatory for Karen Dykstra	05-DEC-2012
0001181431-12-062668	/s/ Uche Ndumele as authorized signatory for Curtis Brown	05-DEC-2012
0001009626-12-000052	/s/ Jean Furter, Attorney-in-fact for Tyler Wall	04-DEC-2012
0001181431-12-062667	/s/ Erin Tulk as authorized signatory for Arthur T. Minson	05-DEC-2012
0001009626-12-000051	/s/ Jean Furter, Attorney-in-fact for Michael Klayko	04-DEC-2012
0001009626-12-000050	/s/ Jean Furter, Attorney-in-fact for Daniel W. Fairfax	04-DEC-2012
0001104659-12-082194	/s/ Thomas J. Riordan	05-DEC-2012
0001181431-12-062666	/s/ Erin Tulk as authorized signatory for Timothy M. Armstrong	05-DEC-2012
0001047335-12-000134	Emil E. Hassan by Ann S. Benson, P.O.A.	05-DEC-2012
0001209191-12-056035	/s/ Lauren Farrell as Attorney-in-Fact	05-DEC-2012
0001181431-12-062665	/s/ Uche Ndumele as authorized signatory for Matthew B. Kelpy	05-DEC-2012
0001179110-12-016985	/s/Richard M. Haddrill	05-DEC-2012
0001181431-12-062664	/s/ Erin Tulk as authorized signatory for Julie M. Jacobs	05-DEC-2012
0001209191-12-056034	/s/ Karl Osterbuhr	05-DEC-2012
0001140361-12-049882	/s/ William Alberts by Power of Attorney	05-DEC-2012
0001209191-12-056033	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001477550-12-000021	By: Loren E. Hillberg, by power of attorney  For: Hon Jane (Jason) Chiu	04-DEC-2012
0001494732-12-000009	/s/ Deepak Ahuja	05-DEC-2012
0001127602-12-032995	/s/ Valentina Margulis, attorney-in-fact for David C. Drummond	05-DEC-2012
0001209191-12-056031	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001209191-12-056029	Jack D. Ladd	05-DEC-2012
0001140361-12-049881	/s/ Clinton Severson	05-DEC-2012
0001522484-12-000027	/s/ Jeremy Liegl, Attorney-in-Fact	05-DEC-2012
0001209191-12-056028	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001209191-12-056026	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001522488-12-000017	/s/ Jeremy Liegl, Attorney-in-Fact	05-DEC-2012
0001209191-12-056024	/s/ Jose G. Ibarra, Attorney in Fact for Thomas M. Von Lehman	05-DEC-2012
0001209191-12-056023	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001209191-12-056021	Thomas O. McGimpsey - Attorney-in-Fact	05-DEC-2012
0001209191-12-056020	/s/ J. Joe Ricketts	05-DEC-2012
0001129701-12-000011	Brian D. Hanson	05-DEC-2012
0001209191-12-056017	Thomas O. McGimpsey- Attorney-in-Fact	05-DEC-2012
0001225208-12-024602	/s/ Joyce McCarthy, Attorney-in-Fact	05-DEC-2012
0000891293-12-000060	Louis A. Bianco, Attorney-in-fact for Richard L. Love	05-DEC-2012
0000891293-12-000059	Louis A. Bianco, Attorney-in-fact for Phillip M. Nudelman	05-DEC-2012
0001209191-12-056015	/s/ Thomas O. McGimpsey (Attorney-in-Fact)	05-DEC-2012
0001209191-12-056012	/s/ Kenneth E. Thompson, Attorney-in-Fact	05-DEC-2012
0001144204-12-066630	/s/ Monica Greenberg, as Attorney-in-Fact	05-DEC-2012
0000845877-12-000205	/s/ Stephen P. Mullery, as attorney-in-fact for Tom Stenson	05-DEC-2012
0000845877-12-000204	Stephen P. Mullery, as attorney-in-fact for Michael A. Gerber	05-DEC-2012
0001437749-12-012579	/s/ Michael E. Keller, as his Attorney-in-Fact	05-DEC-2012
0001209191-12-056011	Gary M. Hoover	05-DEC-2012
0001225208-12-024601	Margaret A. Beck, by Power of Attorney	05-DEC-2012
0001209191-12-056009	Tim C. Thompson	05-DEC-2012
0000075362-12-000147	Gregory M. E. Spierkel by Janice D'Amato, POA	05-DEC-2012
0001171843-12-004397	/s/ Allen J. Anderson	05-DEC-2012
0000075362-12-000146	Roderick C. McGeary by Janice D'Amato POA	05-DEC-2012
0001437749-12-012578	/s/ Phil Romney, under power of attorney	05-DEC-2012
0001323253-12-000001	Harvey Sandler, sole trustee of Harvey Sandler Revocable Trust	04-DEC-2012
0001181431-12-062661	/s/Bonnie Mott, by Power of Attorney	05-DEC-2012
0000075362-12-000145	Luiz Kaufmann by Janice D'Amato POA	05-DEC-2012
0001258618-12-000011	/s/ Thomas R. McGuire	05-DEC-2012
0000075362-12-000144	John M. Pigott  by Janice D'Amato POA	05-DEC-2012
0001171843-12-004395	/s/ Roger Cregg	04-DEC-2012
0001171843-12-004393	/s/ Roger Cregg	04-DEC-2012
0001209191-12-056007	/s/ Karl Osterbuhr	05-DEC-2012
0000075362-12-000143	Kirk S. Hachigian by Janice D'Amato POA	05-DEC-2012
0000075362-12-000142	John M. Fluke, Jr. by Janice D'Amato POA	05-DEC-2012
0001179110-12-016983	/s/ Gregg H. Alton	05-DEC-2012
0001246360-12-004630	/s/ F.G. Hammond, Attorney-In-Fact	05-DEC-2012
0001179110-12-016982	/s/ Gregg H. Alton by Power of Attorney for John C. Martin	05-DEC-2012
0001179110-12-016981	/s/ Gregg H. Alton by Power of Attorney for Gayle E. Wilson	05-DEC-2012
0001071739-12-000074	/s/ William N. Scheffel (executed by attorney-in-fact)	05-DEC-2012
0001544509-12-000002	By: Hamilton Partners By: /s/ Andrew Berger	05-DEC-2012
0001544509-12-000002	By: Andrew Berger	05-DEC-2012
0001544509-12-000002	By: AB Value Partners, LP By: AB Value Management LLC, General Partner By: /s/ Andrew Berger, Manager	05-DEC-2012
0001544509-12-000002	By: AB Value Management LLC, By: /s/ Andrew Berger, Manager	05-DEC-2012
0001071739-12-000073	/s/ William N. Scheffel (executed by attorney-in-fact)	05-DEC-2012
0001118041-12-000006	/s/ Gary S. Howard, by Brandon Ehrhart, his Attorney in Fact	05-DEC-2012
0000850429-12-000063	Frasier W. Brickhouse, II	05-DEC-2012
0001225208-12-024600	/s/ Timothy J. Keenan, Attorney-in-Fact	05-DEC-2012
0001209191-12-056006	Paul H. Brown	05-DEC-2012
0001181431-12-062660	/s/ John H. Lewis, individually, and as Managing Member of Osmium Partners, LLC, for itself and as General Partner of Osmium Capital, LP, Osmium Capital II, LP, and Osmium Spartan, LP	05-DEC-2012
0000950142-12-002319	/s/ Bruce A. Karsh	05-DEC-2012
0000950142-12-002318	/s/ Edgar Lee	05-DEC-2012
0001513901-12-000007	By: LeeAnn C. Linck, Attorney-in-fact  For: Elisa Lee	05-DEC-2012
0000075362-12-000141	Charles R. Williamson by Janice D'Amato POA	05-DEC-2012
0000950142-12-002317	See signatures included in Exhibit 99.1	05-DEC-2012
0001127602-12-032993	/s/ Maria Gray, Attorney-in-Fact	05-DEC-2012
0001129701-12-000010	Gerard Laviec	05-DEC-2012
0001164430-12-000002	/s/ Sonja Dreyer	05-DEC-2012
0001330040-12-000008	Vincent D. Carson as Attorney-In-Fact for Adolpho R. Telles	05-DEC-2012
0000950103-12-006606	/s/ Ginger Mosier as Attorney-in-Fact	05-DEC-2012
0001209191-12-056003	Annie Loo, Attorney-in-Fact for Kamran Husain	05-DEC-2012
0001544509-12-000001	By: Andrew Berger	05-DEC-2012
0001544509-12-000001	By: Hamilton Partners By: /s/ Andrew Berger	05-DEC-2012
0001544509-12-000001	By: AB Value Management LLC, By: /s/ Andrew Berger, Manager	05-DEC-2012
0001544509-12-000001	By: AB Value Partners, LP By: AB Value Management LLC, General Partner By: /s/ Andrew Berger, Manager	05-DEC-2012
0001179110-12-016979	Paul F. Lidsky	05-DEC-2012
0001179110-12-016978	M. Shawn O'Grady	05-DEC-2012
0001179110-12-016976	Karen E. Clary	05-DEC-2012
0000705432-12-000050	Alton Cade Jr	05-DEC-2012
0001179110-12-016974	Gregory T. Barnum	05-DEC-2012
0000950103-12-006604	/s/ Ginger Mosier, as Attorney-in-Fact	05-DEC-2012
0001209191-12-056001	/s/ Tram Phi, Attorney-in-Fact	05-DEC-2012
0001140361-12-049872	/s/ Antonio Casacuberta by Julian K. Ong, Attorney-in-Fact	05-DEC-2012
0000950103-12-006603	CRESTVIEW, L.L.C., general partner of the Designated Filer, by /s/ Ross A. Oliver, Senior Counsel and Chief Compliance Officer	05-DEC-2012
0001225208-12-024598	/s/ Louis J. Briskman	05-DEC-2012
0001140361-12-049871	/s/ Jennifer Harmer as attorney-in-fact for Joseph R. Piekenbrock	05-DEC-2012
0000891293-12-000058	Louis A. Bianco, Attorney-in-fact for John H. Bauer	05-DEC-2012
0001209191-12-056000	/s/ David A. Jonas	05-DEC-2012
0000950103-12-006602	CRESTVIEW, L.L.C., general partner of the Designated Filer, by /s/ Ross A. Oliver, Senior Counsel and Chief Compliance Officer	05-DEC-2012
0001140361-12-049869	/s/ Jennifer Harmer as attorney-in-fact for Elaine Sanders	05-DEC-2012
0000891293-12-000057	Louis A. Bianco, Attorney-in-fact for Vartan Gregorian	05-DEC-2012
0001209191-12-055998	David A. Jonas as power-of-attorney for Martyn R. Sholtis	05-DEC-2012
0001140361-12-049867	/s/ Jennifer Harmer as attorney-in-fact for Rick Van Nieuwenhuyse	05-DEC-2012
0001181431-12-062656	/s/ Florence Tam, attorney-in-fact	03-DEC-2012
0001209191-12-055996	/s/ David A. Jonas, Attorney in Fact for Philip J. Conway	05-DEC-2012
0001437749-12-012576	/s/ Mark S. Landman	05-DEC-2012
0001127602-12-032992	/s/ Robert Villase?or, attorney-in-fact for Olden Lee	05-DEC-2012
0001302116-12-000005	Vincent D. Carson as Attorney-In-Fact for Darren G. Woody	05-DEC-2012
0001140361-12-049865	Wexford GP LLC, By: Arthur Amron, Vice President and Assistant Secretary	05-DEC-2012
0001140361-12-049865	Wexford Capital LP, By: Wexford GP LLC, its general partner By: Arthur Amron, Vice President and Assistant Secretary	05-DEC-2012
0001140361-12-049865	Charles E. Davidson	05-DEC-2012
0001140361-12-049865	Joseph M. Jacobs	05-DEC-2012
0001243890-12-000004	Paul S. Weiner	05-DEC-2012
0001471047-12-000005	Vincent D. Carson as Attorney-In-Fact for William Susetka	05-DEC-2012
0001202744-12-000002	By: Paul S. Weiner  For: Louis P. Valente	05-DEC-2012
0001140361-12-049864	By: Arthur Amron, Vice President and Assistant Secretary	05-DEC-2012
0001223096-12-000001	By: Paul S. Weiner  For: Neil A. Pappalardo	05-DEC-2012
0001209191-12-055992	Ernest Scott Santi by Maria C. Green, Senior Vice President, General Counsel & Secretary, Attorney-In-Fact POA on File	05-DEC-2012
0001085130-12-000004	By: Luci Altman, as Attorney-in-Fact  For: Louis A. Simpson	05-DEC-2012
0001222832-12-000002	By: Paul S. Weiner  For: James G. Martin	05-DEC-2012
0001302118-12-000004	Vincent D. Carson as Attorney-In-Fact for Timothy F. Meeker	05-DEC-2012
0001014692-12-000002	By: Paul S. Weiner  For: Nicholas P. Economou	05-DEC-2012
0001140361-12-049863	Charles E. Davidson	05-DEC-2012
0001140361-12-049863	Joseph M. Jacobs	05-DEC-2012
0001140361-12-049863	Wexford GP LLC By:Arthur Armon, Vice President and Assistant Secretary	05-DEC-2012
0001140361-12-049863	Wexford Capital LP By: Wexford GP LLC, its General Partner By: Arthur Armon, Vice President and Assistant Secretary	05-DEC-2012
0001035267-12-000056	Lonnie M Smith	05-DEC-2012
0001127602-12-032988	/s/  Danielle M. Cima, pursuant to a Confirming Statement executed by Nicholas A. DiCerbo	05-DEC-2012
0001129701-12-000009	Hans Joerg Hunziker	05-DEC-2012
0001544719-12-000002	By: Paul S. Weiner  For: Damian N. Dell'Anno	05-DEC-2012
0001223860-12-000005	Vincent D. Carson as Attorney-In-Fact for John B. Butterworth	05-DEC-2012
0001254016-12-000003	By: Paul S. Weiner  For: Jeanne Cohane	05-DEC-2012
0001246360-12-004626	Karen A. Balistreri, Attorney-in-Fact for Theodore D. Crandall	05-DEC-2012
0001179110-12-016969	/s/David F. Duvick, Attorney-in-Fact for Jerry Levin	05-DEC-2012
0001179110-12-016968	/s/David F. Duvick, Attorney-in-fact for Daniel J. Schmechel	05-DEC-2012
0001179110-12-016967	/s/David F. Duvick, as Attorney-in-Fact for Jerry A. Grundhofer	05-DEC-2012
0001179110-12-016966	/s/ David F. Duvick, as Attorney-in-fact for Michael A. Hickey	05-DEC-2012
0001243935-12-000004	By: Paul S. Weiner  For: Joseph P. Caruso	05-DEC-2012
0001179110-12-016965	John V. Jaggers	05-DEC-2012
0001225208-12-024596	/s/ Timothy J. Keenan, Attorney-in-Fact	05-DEC-2012
0001181431-12-062652	/s/ Gregory S. Patrick, as attorney-in-fact	05-DEC-2012
0001209191-12-055990	/s/ William C. Stern, Attorney-in-Fact for Jeffery Weber	05-DEC-2012
0000350698-12-000171	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0000350698-12-000170	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0000350698-12-000169	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0000350698-12-000168	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0000350698-12-000167	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0001140361-12-049861	Patricia D. Horn	05-DEC-2012
0000350698-12-000166	/s/ William C. Crowley	05-DEC-2012
0000350698-12-000165	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0001140361-12-049860	Patricia D. Horn	05-DEC-2012
0000350698-12-000164	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0001140361-12-049859	Patricia D. Horn	05-DEC-2012
0001054374-12-000041	/s/ Scott A. McGregor	04-DEC-2012
0001140361-12-049858	Patricia D. Horn	05-DEC-2012
0000950103-12-006601	/s/ Ross A. Oliver, attorney-in-fact	05-DEC-2012
0001140361-12-049857	Patricia D. Horn	05-DEC-2012
0001179110-12-016964	/s/ W. Stephen Venable, Jr., by Power of Attorney	05-DEC-2012
0001104659-12-082177	/s/ Jack Sarno, attorney-in-fact for A. Lorne Weil	05-DEC-2012
0001223858-12-000007	Vincent D. Carson as Attorney-In-Fact for Gary B. Abromovitz	05-DEC-2012
0001140361-12-049856	Patricia D. Horn	05-DEC-2012
0001181431-12-062649	/s/ Josiah T. Austin, Individually and as Managing Member of El Coronado Holdings, LLC	05-DEC-2012
0001127602-12-032987	/s/ Sam Fleischmann, Attorney-in-Fact for Hilarie A Koplow	05-DEC-2012
0001140361-12-049855	Patricia D. Horn	05-DEC-2012
0001144204-12-066625	Kenneth L. Clayton	05-DEC-2012
0001246360-12-004625	Karen A. Balistreri, Attorney-in-Fact for Steven W. Etzel	05-DEC-2012
0001140361-12-049854	Patricia D. Horn	05-DEC-2012
0001140361-12-049853	G. Stephen Holcomb, Agent and Attorney-in-Fact	05-DEC-2012
0001140361-12-049852	Patricia D. Horn	05-DEC-2012
0001225208-12-024595	Brian D. McAllister, Attorney-In-Fact	05-DEC-2012
0001054374-12-000040	/s/ Henry Samueli, Ph.D.	03-DEC-2012
0001226246-12-000005	/s/ Jason T. Miller (attorney-in-fact)	05-DEC-2012
0001127602-12-032986	/s/ Sam Fleischmann, Attorney-in-Fact for Frank Van Veenendaal	05-DEC-2012
0000900440-12-000143	/s/ Corrine L. Scarpello	04-DEC-2012
0001209191-12-055987	/s/ Paul D. Warenski, by power of attorney	05-DEC-2012
0001446472-12-000063	Frederick B. Hegi, Jr.	05-DEC-2012
0001181431-12-062647	/s/ Eric S. Eissenstat, Attorney in Fact	05-DEC-2012
0001144204-12-066622	/s/ Guy Minetti	05-DEC-2012
0001225208-12-024594	/s/ Ronald J. Zaleski	05-DEC-2012
0001144204-12-066617	/s/ Howard Alliger	05-DEC-2012
0001561130-12-000001	/s/ Peter Henricsson	15-NOV-2012
0001140361-12-049851	/s/ Russell E. Ryba, Attorney-in-Fact for JoAnn M. Martin	05-DEC-2012
0001144204-12-066614	/s/ Charles Miner	05-DEC-2012
0001181431-12-062646	Raymond Kirk Morgan	05-DEC-2012
0001144204-12-066611	/s/ Thomas F. O'Neill	05-DEC-2012
0001144204-12-066609	/s/ John W. Gildea	05-DEC-2012
0001019687-12-004413	/s/ Edward Mike Davis	05-DEC-2012
0001161697-12-000895	/s/ Fred Burstein	29-NOV-2012
0001209191-12-055985	/s/ Paul D. Warenski, by power of attorney	05-DEC-2012
0000900440-12-000142	/s/ Kelly A. Walters	05-DEC-2012
0000104918-12-000080	/s/ Kristianne Blake	05-DEC-2012
0000350698-12-000163	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0001181431-12-062643	/s/ Josiah T. Austin, Individually and as Managing Member of El Coronado Holdings, LLC	05-DEC-2012
0001209191-12-055984	/s/ Stanley Komaroff	05-DEC-2012
0001209191-12-055983	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001158449-12-000217	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Jimmie L. Wade	05-DEC-2012
0001158449-12-000216	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Jill A. Livesay	05-DEC-2012
0000350698-12-000162	/s/ Michael E. Maroone	05-DEC-2012
0001140361-12-049849	*** /s/ Brandy L. Treadway, attorney in fact	05-DEC-2012
0001209191-12-055982	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001158449-12-000215	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Sarah E. Powell	05-DEC-2012
0001209191-12-055981	/s/ Charles Szurgot as Attorney-in-Fact for Reed N. Brimhall	05-DEC-2012
0001209191-12-055980	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001158449-12-000214	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Darren R. Jackson	05-DEC-2012
0001209191-12-055979	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0000350698-12-000161	/s/ Jonathan P. Ferrando	05-DEC-2012
0001158449-12-000213	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for William H. Carter	05-DEC-2012
0001209191-12-055978	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001209191-12-055977	/s/ Charles Szurgot as Attorney-in-Fact for Gary V. Jandegian	05-DEC-2012
0001158449-12-000212	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Kurt R. Schumacher	05-DEC-2012
0001140361-12-049847	*** /s/ Brandy L. Treadway, attorney in fact	05-DEC-2012
0001158449-12-000211	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Kevin P. Freeland	05-DEC-2012
0001181431-12-062642	Karen R. Leu, Attorney-In-Fact	05-DEC-2012
0001214659-12-005377	Kevin Warns as Attorney in Fact for Richard G. Keller	05-DEC-2012
0001209191-12-055976	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001158449-12-000210	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Donna J. Broome	05-DEC-2012
0000350698-12-000160	/s/ Jonathan P. Ferrando, Attorney-in-Fact	05-DEC-2012
0001471518-12-000002	By: Richard Marsh  For: S. Louise Phanstiel	05-DEC-2012
0001209191-12-055975	/s/ Lora Blum, Attorney-In-Fact	04-DEC-2012
0001158449-12-000209	/s/ Rachel E. Geiersbach, as Attorney-in-Fact for Charles E. Tyson	05-DEC-2012
