ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001127602-16-062835	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001633917-16-000217	By: Russell S. Elmer For: John D. Rainey	19-SEP-2016
0001471619-16-000007	Marie Oh Huber	19-SEP-2016
0001140361-16-080219	/s/ Michael D. Hershberger	19-SEP-2016
0001225208-16-039494	Diane M. Tracey, Attorney-in-fact	19-SEP-2016
0001127602-16-062834	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001209191-16-142049	/s/ Laura K. Campbell, as attorney-in-fact for Gil Van Bokkelen	19-SEP-2016
0001140361-16-080217	Nicholas V. Flanagan by Michael J. Zylstra, Attorney-in-fact	19-SEP-2016
0001209191-16-142048	/s/ Laura K. Campbell, as attorney-in-fact for John J. Harrington	19-SEP-2016
0001209191-16-142047	/s/ Laura K. Campbell	19-SEP-2016
0001179110-16-029810	/s/ William H. Hogan, attorney-in-fact	19-SEP-2016
0001127602-16-062833	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001209191-16-142046	/s/ Laura K. Campbell, as attorney-in-fact for William O. Lehmann	19-SEP-2016
0001209191-16-142045	/s/Kathryn L. Leach, as attorney-in-fact for Wilhelm G.A. Jacobs	19-SEP-2016
0001140361-16-080215	Laura A. Daily by Michael J. Zylstra, Attorney-in-fact	19-SEP-2016
0001127602-16-062832	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001179110-16-029809	/s/ William H. Hogan, attorney-in-fact	19-SEP-2016
0001511284-16-000139	James B. Stephenson	19-SEP-2016
0001209191-16-142044	/s/Kathryn L. Leach, as attorney-in-fact for Wilhelm G.A. Jacobs	19-SEP-2016
0001104659-16-145513	/s/ John G. Murray	19-SEP-2016
0001104659-16-145512	/s/ Matthew P. Jordan	19-SEP-2016
0001127602-16-062830	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001104659-16-145507	/s/ Bruce J. Mackey, Jr	19-SEP-2016
0001209191-16-142043	/s/ S. Halle Vakani, Attorney-in-Fact	19-SEP-2016
0001140361-16-080212	Sandra B. Cochran by Michael J. Zylstra, Attorney-in-fact	19-SEP-2016
0001104659-16-145505	/s/ John C. Popeo	19-SEP-2016
0000723612-16-000341	/s/ Jean M. Sera, by Power of Attorney for Ronald L. Nelson	19-SEP-2016
0001065088-16-000323	Stephen Fisher	18-SEP-2016
0001127602-16-062829	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001104659-16-145504	/s/ Mark L. Kleifges	19-SEP-2016
0001209191-16-142041	/s/ Michael Alrutz, Attorney-in-Fact	19-SEP-2016
0001073391-16-000009	By: Paula Darbyshire For: Richard H. Sherman, M.D.	19-SEP-2016
0001179110-16-029808	/s/ William H. Hogan, attorney-in-fact	19-SEP-2016
0001104659-16-145502	/s/ David M. Blackman	19-SEP-2016
0001209191-16-142040	/s/ S. Halle Vakani, Attorney-in-Fact	19-SEP-2016
0001209191-16-142039	/s/ Janet Mesrobian, Esq., Attorney-In-Fact for Richard Jones	19-SEP-2016
0001127602-16-062828	/s/ Jennifer Baptiste, attorney-in-fact for Elliot Ehrich	19-SEP-2016
0000723612-16-000340	/s/ Jean M. Sera, by Power of Attorney for David B. Wyshner	19-SEP-2016
0001104659-16-145501	/s/ David J. Hegarty	19-SEP-2016
0001140361-16-080209	/s/ Christopher M. Douse, Attorney-in-Fact	19-SEP-2016
0001140361-16-080208	Christopher Alex Ciavarra by Michael J. Zylstra, Attorney-in-fact	19-SEP-2016
0001209191-16-142038	/s/ Janet Mesrobian, Esq., Attorney-In-Fact for William Wyman	19-SEP-2016
0001127602-16-062827	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0000723612-16-000339	/s/ Jean M. Sera, by Power of Attorney for Larry D. De Shon	19-SEP-2016
0001104659-16-145498	/s/ Thomas M. O'Brien	19-SEP-2016
0001209191-16-142037	/s/ Neal A. Fuller	19-SEP-2016
0001104659-16-145497	/s/ Adam D. Portnoy	19-SEP-2016
0001209191-16-142036	/s/ Michael Alrutz, Attorney-in-Fact	19-SEP-2016
0001209191-16-142034	/s/ Janet Mesrobian, Esq., Attorney-In-Fact for Dianne Ledingham	19-SEP-2016
0001104659-16-145495	/s/ Jennifer B. Clark	19-SEP-2016
0000356028-16-000351	/s/ Kieran J. McGrath by Aaron M. Schleicher as attorney-in-fact	19-SEP-2016
0001209191-16-142031	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001140361-16-080205	Beverly K. Carmichael by Michael J. Zylstra, Attorney-in-fact	19-SEP-2016
0001209191-16-142030	/s/ Janet Mesrobian, Esq., Attorney-In-Fact for Dianne Ledingham	19-SEP-2016
0001209191-16-142029	/s/ Michael Alrutz, Attorney-in-Fact	19-SEP-2016
0001209191-16-142028	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001549051-16-000024	Brian James Doerger	19-SEP-2016
0001616707-16-000207	/s/ Enrique Colbert, Attorney-in-Fact for Steven Conine	19-SEP-2016
0001209191-16-142027	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001616707-16-000206	/s/ Enrique Colbert, Attorney-in-fact for Steve Oblak	19-SEP-2016
0001616707-16-000205	/s/ Enrique Colbert, Attorney-in-Fact for Nicholas Malone	19-SEP-2016
0001127602-16-062826	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001616707-16-000204	/s/ Enrique Colbert, Attorney-in-Fact for Michael D. Fleisher	19-SEP-2016
0001144204-16-124443	/s/ Peter Kolchinsky Peter Kolchinsky, Manager of RA Capital Management, LLC	19-SEP-2016
0001144204-16-124443	/s/ Peter Kolchinsky Peter Kolchinsky, Manager of RA Capital Management, LLC, the General Partner of RA Capital Healthcare Fund, L.P.	19-SEP-2016
0001144204-16-124443	/s/ Peter Kolchinsky Peter Kolchinsky, individually	19-SEP-2016
0001209191-16-142026	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001616707-16-000203	/s/ Enrique Colbert, Attorney-in-Fact for James Savarese	19-SEP-2016
0001493152-16-013452	/s/ Robert J. Roschman	19-SEP-2016
0001616707-16-000202	/s/ Enrique Colbert, Attorney-in-fact for Jeremy Delinsky	19-SEP-2016
0001209191-16-142025	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001616707-16-000201	/s/ Enrique Colbert, Attorney-in-fact for Edmond Macri	19-SEP-2016
0001209191-16-142024	/s/ Cory Shade by Power of Attorney	19-SEP-2016
0001616707-16-000200	/s/ Enrique Colbert, Attorney-in-fact for Niraj Shah	19-SEP-2016
0001616707-16-000199	/s/ Enrique Colbert, Attorney-in-fact for John Champlin Mulliken	19-SEP-2016
0001209191-16-142022	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001616707-16-000198	/s/ Enrique Colbert, Attorney-in-fact for Romero Rodrigues	19-SEP-2016
0001209191-16-142021	/s/ Bruce P. Johnson, Attorney-in-fact for John H. Marlow	19-SEP-2016
0001209191-16-142020	/s/ Tina Gullotta, Attorney-in-Fact for Isaac E. Ciechanover	19-SEP-2016
0001179110-16-029806	/s/ William H. Hogan	19-SEP-2016
0001209191-16-142019	Gilbert M. Labrucherie, Jr., Attorney-in-Fact	19-SEP-2016
0001231205-16-000181	Brian Sandstrom on behalf of David L. Joyce	19-SEP-2016
0001638599-16-001417	/s/V Parker Overton	16-SEP-2016
0001209191-16-142015	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0000913849-16-000634	/s/Angie Newhouse, Attorney-in-Fact	19-SEP-2016
0001209191-16-142014	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0001444157-16-000033	By: Michelle Griswold For: David M. Rothenstein	15-SEP-2016
0001209191-16-142013	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0001042167-16-000282	/s/ John T. Reichert, pursuant to Power of Attorney	19-SEP-2016
0001209191-16-142012	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0001073349-16-000124	Claire Vadney as POA for Norman J. DeLuca	19-SEP-2016
0001615774-16-007259	/s/ Lawrence J. Hirson, Manager	19-SEP-2016
0001177261-16-000172	By: Michelle Griswold For: Stephen B. Alexander	15-SEP-2016
0001609711-16-000264	Marc Padwe, Attorney-in-Fact	19-SEP-2016
0001127602-16-062825	/s/ Sarah M. Maveus, Attorney-in-fact	19-SEP-2016
0001140361-16-080200	/s/ Denise W. Gibson	19-SEP-2016
0001209191-16-142010	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0000845877-16-000311	Stephen P. Mullery	19-SEP-2016
0001303614-16-000004	/s/ Joy S. Newborg, Attorney-in-Fact	19-SEP-2016
0001615774-16-007257	/s/ Lawrence J. Hirson	19-SEP-2016
0000006281-16-000083	/s/ Cynthia McMakin, Associate General Counsel, by Power of Attorney	19-SEP-2016
0001127602-16-062824	/s/ Jean Weng,  Attorney in Fact	19-SEP-2016
0000006281-16-000082	/s/ Cynthia M. McMakin, Associate General Counsel, by Power of Attorney	19-SEP-2016
0001123292-16-002756	/s/ Julie Hollenback, Attorney-in-Fact	19-SEP-2016
0001209191-16-142009	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0001127602-16-062823	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001140361-16-080198	/s/ Clarence E. Smith	19-SEP-2016
0001123292-16-002755	/s/ Julie Hollenback, Attorney-in-Fact	19-SEP-2016
0000006885-16-000600	/s/ R.E. Stasyszen, Attorney in Fact for Stephen B Parsons	19-SEP-2016
0001123292-16-002754	/s/ Kristine Hutchinson, Attorney-in-Fact	19-SEP-2016
0000006885-16-000599	/s/ R.E. Stasyszen, Attorney in Fact for Russ Lundy II	19-SEP-2016
0001123292-16-002753	/s/ Julie Hollenback, Attorney-in-Fact	19-SEP-2016
0000006885-16-000598	/s/ R. E. Stasyszen, Attorney in Fact for Michael L. Glazer	19-SEP-2016
0001097672-16-000229	James Jay Filler	19-SEP-2016
0001209191-16-142008	/s/ Will Martin, as Attorney-in-Fact	19-SEP-2016
0001209191-16-142007	/s/ Joanne Wu as attorney-in-fact for John B. Jakubek	19-SEP-2016
0001127602-16-062821	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001552781-16-001954	/s/ Eugene A. Iarocci	19-SEP-2016
0001127602-16-062820	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001127602-16-062819	/s/ Jean Weng, Attorney in Fact	19-SEP-2016
0001408356-16-000149	Seth R. Weissman as Atty-in-fact for Donald R. Kendall Jr.	19-SEP-2016
0001127602-16-062817	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001179706-16-000448	Derek Windham as Attorney-in-Fact for Michael G. Nefkens	19-SEP-2016
0001127602-16-062816	/s/Andrew Hughes, attorney-in-fact	19-SEP-2016
0001209191-16-142006	/s/ Jason B. Beauvais as Attorney-in-Fact for Rodger A. Stout	19-SEP-2016
0001209191-16-142005	/s/ James L. Dolan	19-SEP-2016
0001209191-16-142005	/s/ Kristin A. Dolan	19-SEP-2016
0001127602-16-062815	/s/ E. Chipman Earle, Attorney-in-Fact	19-SEP-2016
0001104659-16-145473	/s/ Matthew A. Kaminer, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	OpenView Management, LLC, By: /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	OpenView Venture Partners, L.P., By:  OpenView General Partner, L.P., its general partner, By:  OpenView Management, LLC, its general partner, By:  /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	Scott M. Maxwell, By: /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	OpenView Venture Partners II, L.P., By:  OpenView General Partner II, L.P., its general partner, By:  OpenView Management, LLC, its general partner, By:  /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	OpenView Affiliates Fund II, L.P., By:  OpenView General Partner II, L.P., its general partner, By:  OpenView Management, LLC, its general partner, By:  /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0001104659-16-145472	OpenView Affiliates Fund, L.P., By:  OpenView General Partner, L.P., its general partner, By:  OpenView Management, LLC, its general partner, By:  /s/ Rufus King, Attorney-in-Fact	19-SEP-2016
0000892712-16-001891	(Jason J. Kelroy P.O.A.)	19-SEP-2016
0001468174-16-000239	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001571049-16-018322	/s/ Christopher Kitchen as attorney-in-fact for Margaret M. Cannella	19-SEP-2016
0001127602-16-062814	/s/ John J. Haley by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0001468174-16-000238	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001209191-16-142003	/s/ Mark C. Cresitello, Attorney-in-Fact for Bret Richter	19-SEP-2016
0001127602-16-062813	/s/ David S. Goldberg, attorney-in-fact	19-SEP-2016
0001468174-16-000237	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001209191-16-142002	/s/ Carolyn Tang, Attorney-in-fact	19-SEP-2016
0001468174-16-000236	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001016281-16-000239	/s/ Melvin C. Payne	19-SEP-2016
0001615774-16-007255	/s/ Lenny Gotter	19-SEP-2016
0001209191-16-142001	/s/ Mark C. Cresitello, Attorney-in-Fact for Andrea Greenberg	19-SEP-2016
0001468174-16-000235	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001209191-16-142000	/s/ James L. Dolan	19-SEP-2016
0001209191-16-141999	/s/ Carolyn Tang, Attorney-in-fact	19-SEP-2016
0001468174-16-000234	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001127602-16-062811	/s/ David S. Goldberg, attorney-in-fact	19-SEP-2016
0001468174-16-000233	Rena Hozore Reiss, Attorney-in-fact	19-SEP-2016
0001209191-16-141998	/s/ Mark C. Cresitello, Attorney-in-Fact for Dawn Darino-Gorski	19-SEP-2016
0001428875-16-000228	Dirk R. Gardner, Attorney In Fact for Alan J. Haughie	19-SEP-2016
0001127602-16-062810	/s/ David S. Goldberg, attorney-in-fact	19-SEP-2016
0001209191-16-141997	/s/ Mark C. Cresitello, Attorney-in-Fact for Lawrence J. Burian	19-SEP-2016
0001592146-16-000003	/s/ Joy S. Newborg, Attorney-in-Fact	19-SEP-2016
0001209191-16-141996	/s/ Carolyn Tang, Attorney-in-fact	19-SEP-2016
0001209191-16-141995	/s/ Stephanie Delavale, as Attorney-In-Fact for Thilo Semmelbauer	19-SEP-2016
0001127602-16-062809	/s/ Jeremy Liegl, Attorney-in-Fact	19-SEP-2016
0001140361-16-080196	/s/ Jon Kessler	19-SEP-2016
0001127602-16-062808	/s/ Sarah M. Maveus, Attorney-in-fact	19-SEP-2016
0001585689-16-000217	/s/ Kristin A. Campbell, Attorney-in-Fact	19-SEP-2016
0001225208-16-039491	/s/ John J. Marchioni	19-SEP-2016
0001127602-16-062806	/s/ John R. Stair, attorney-in-fact for Mr. Murphy	19-SEP-2016
0001585689-16-000216	/s/ Kristin A. Campbell, Attorney-in-Fact	19-SEP-2016
0000899243-16-029270	/s/ John J. Fry, by Power of Attorney for James Patrick Ryan	19-SEP-2016
0000899243-16-029269	/s/ John J. Fry, by Power of Attorney For James W. Green	19-SEP-2016
0001209191-16-141990	/s/ Mark Gaffney, Attorney-in-Fact	19-SEP-2016
0001585689-16-000215	/s/ Kristin A. Campbell, Attorney-in-Fact	19-SEP-2016
0000905148-16-001904	Tyrus Capital S.A.M., By:  Mark Madden, Director /s/ Mark Madden	19-SEP-2016
0000905148-16-001904	/s/ Tony Chedraoui	19-SEP-2016
0001209191-16-141989	/s/ Mark Gaffney, Attorney-in-Fact	19-SEP-2016
0001585689-16-000214	/s/ Kristin A. Campbell, Attorney-in-Fact	19-SEP-2016
0001585689-16-000213	/s/ Kristin A. Campbell, Attorney-in-Fact	19-SEP-2016
0001127602-16-062801	/s/ Clare Kretzman for David K. McVeigh	19-SEP-2016
0001140361-16-080194	Susan M. Jordan	19-SEP-2016
0001104659-16-145463	Allen T. McInnes	19-SEP-2016
0001682874-16-000002	/s/ James A Barnes as Attorney-in-Fact for Russell H Packer	19-SEP-2016
0001225208-16-039490	/s/Bridgett Gatewood, Attorney in Fact for Fred E Durham III	19-SEP-2016
0000891839-16-000262	/s/ Sharon E. Underberg, Attorney-in-fact for Eric H. Samuels	19-SEP-2016
0001593968-16-001060	/s/Melanie Grace, Attorney-in-Fact for Susanne D. Lyons	19-SEP-2016
0001609351-16-000099	/s/ Joseph W. La Barge, attorney-in-fact for Katherine A. High	19-SEP-2016
0001609351-16-000098	/s/ Joseph W. La Barge, attorney-in-fact for Jeffrey D. Marrazzo	19-SEP-2016
0001140361-16-080193	Marc T. McCarthy	19-SEP-2016
0001467761-16-000047	Kerry Smith, Attorney-in-fact	19-SEP-2016
0001437749-16-038902	/s/ Richard C. Coggins, POA	19-SEP-2016
0001571049-16-018321	/s/ Daniel S. Farkas, as attorney-in-fact for Andrew Stuart	19-SEP-2016
0001593968-16-001059	/s/Melanie Grace	19-SEP-2016
0001123292-16-002752	/s/ Richard W. Sunderland, Jr., Attorney-in-Fact	19-SEP-2016
0001571049-16-018319	/s/ Daniel S. Farkas, as attorney-in-fact for Robert Binder	19-SEP-2016
0001593968-16-001058	/s/Melanie Grace, Attorney-in-Fact for Joseph F. Hoffman	19-SEP-2016
0001179110-16-029805	/s/ Bob Myers	19-SEP-2016
0001677293-16-000006	Susan M. Villare	19-SEP-2016
0001179110-16-029804	/s/ David O. Johnson	19-SEP-2016
0001593968-16-001057	/s/Melanie Grace, Attorney-in-fact for Allyn C. Woodward, Jr.	19-SEP-2016
0001571049-16-018318	/s/ Daniel S. Farkas, attorney-in-fact for Robert Binder	19-SEP-2016
0001179110-16-029803	M. Farooq Kathwari	19-SEP-2016
0001140361-16-080191	/s/ Kip A. Weissman, pursuant to power of attorney	19-SEP-2016
0001144204-16-124418	/s/ F. Wayne Pate	19-SEP-2016
0000866273-16-000217	James P. Ryan	19-SEP-2016
0001193805-16-003978	/s/ Shitong Jiang	19-SEP-2016
0001593968-16-001056	/s/Melanie Grace, Attorney-In-Fact for Robert Badavas	19-SEP-2016
0001209191-16-141988	Yoonie Y. Chang, Attorney in Fact for Aneel Zaman	19-SEP-2016
0000899243-16-029262	By: /s/ Melissa A.Nazzoli Attorney in Fact For: Timothy Gorman	19-SEP-2016
0001144204-16-124416	/s/ Joshua Landes, individually	19-SEP-2016
0001144204-16-124416	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P., By: Wynnefield Capital Management, LLC, General Partner, By: /s/ Nelson Obus, Managing Member	19-SEP-2016
0001144204-16-124416	WYNNEFIELD SMALL CAP VALUE OFFSHORE FUND, LTD., By: Wynnefield Capital, Inc., By: /s/ Nelson Obus, President	19-SEP-2016
0001144204-16-124416	WYNNEFIELD CAPITAL, INC. PROFIT SHARING PLAN, By: /s/ Nelson Obus, Co-Trustee	19-SEP-2016
0001144204-16-124416	/s/ Nelson Obus, individually	19-SEP-2016
0001144204-16-124416	WYNNEFIELD CAPITAL, INC., By: /s/ Nelson Obus, President	19-SEP-2016
0001144204-16-124416	WYNNEFIELD CAPITAL MANAGEMENT, LLC, By: /s/ Nelson Obus, Managing Member	19-SEP-2016
0001144204-16-124416	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P. I, By: Wynnefield Capital Management, LLC, General Partner, By: /s/ Nelson Obus, Managing Member	19-SEP-2016
0001140361-16-080190	/s/ Richard L. Muglia, as attorney-in-fact	19-SEP-2016
0001209191-16-141987	/S/ Molly E. Gardner, Attorney-in-Fact	19-SEP-2016
0001593968-16-001054	/s/Melanie Grace, Attorney in Fact for Thomas A. Fallon	19-SEP-2016
0001619835-16-000016	Michael R. Swade	19-SEP-2016
0001246360-16-006814	Marisa Iasenza, as attorney-in-fact, for Dinesh Paliwal	19-SEP-2016
0001179110-16-029800	s/ Julia A. Gardner, Attorney-in-Fact for Peter D. Barrett	19-SEP-2016
0001140361-16-080188	William H. Langston, by Power of Attorney on behalf of Michael J. Durham	19-SEP-2016
0001179110-16-029799	/s/  Julia A. Gardner, Attorney-in-Fact for William J. Barrett	19-SEP-2016
0001179110-16-029797	/s/ Gillian Tans	16-SEP-2016
0001209191-16-141984	Yoonie Y. Chang, Attorney-in-Fact for Anirudh Devgan	19-SEP-2016
0001127602-16-062798	/s/ Matthew M. Rice, Attorney-in-fact	19-SEP-2016
0001437749-16-038898	/s/ Joshua L.Colburn, attorney-in-fact for Sally J. Smith	19-SEP-2016
0000899243-16-029258	Quentin Wright, Power of Attorney	19-SEP-2016
0001156375-16-000239	By: Margaret Austin Wright For: Robert Zagotta	19-SEP-2016
0001156375-16-000238	By: Margaret Austin Wright For: Sean Peter Tully	19-SEP-2016
0001437749-16-038896	/s/ David A. Coulter	19-SEP-2016
0001156375-16-000237	By: Margaret Austin Wright For: Jack J Tobin	19-SEP-2016
0001490372-16-000018	Jeffrey M. Snider	19-SEP-2016
0001638599-16-001415	/s/ S. Halle Vakani, Attorney-in-Fact	19-SEP-2016
0001449096-16-000006	/s/ Brooks Lindberg	19-SEP-2016
0001156375-16-000236	By: Margaret Austin Wright For: Kimberly S Taylor	19-SEP-2016
0001045810-16-000321	/s/ Rebecca Peters, Attorney-in-Fact for A. Brooke Seawell	19-SEP-2016
0001127602-16-062797	/s/ Alexis Rhorer as attorney in fact for Reporting Person	19-SEP-2016
0001156375-16-000235	By: Margaret Austin Wright For: Derek Louis Sammann	19-SEP-2016
0001156375-16-000234	By: Margaret Austin Wright For: John William Pietrowicz	19-SEP-2016
0001045810-16-000320	/s/ Rebecca Peters, Attorney-in-Fact for Colette Kress	19-SEP-2016
0000775158-16-000355	Ignacio A. Cortina, for Gregory L. Fredericksen	19-SEP-2016
0001156375-16-000233	By: Margaret Austin Wright For: Hilda L Piell	19-SEP-2016
0001045810-16-000319	/s/ Rebecca Peters, Attorney-in-Fact for Michael Byron	19-SEP-2016
0001156375-16-000232	By: Margaret Austin Wright For: Kevin Kometer	19-SEP-2016
0001140361-16-080187	/s/ Paul Ray Eschete, Jr.	19-SEP-2016
0001644578-16-000010	Brian J. Roney, by Power of Attorney	19-SEP-2016
0001156375-16-000231	By: Margaret Austin Wright For: Julie Holzrichter	19-SEP-2016
0001156375-16-000230	By: Margaret Austin Wright For: Phupinder S Gill	19-SEP-2016
0001156375-16-000229	By: Margaret Austin Wright For: Bryan Durkin	19-SEP-2016
0001156375-16-000228	By: Margaret Austin Wright For: Terrence Andrew Duffy	19-SEP-2016
0001579252-16-000218	/s/ Thomas L. Doerr, Jr. as attorney-in-fact	19-SEP-2016
0001140361-16-080186	/s/ Steve Saad Habachy	19-SEP-2016
0001156375-16-000227	By: Margaret Austin Wright For: Sunil Kiran Cutinho	19-SEP-2016
0001449096-16-000005	/s/ Brooks Lindberg	19-SEP-2016
0001339151-16-000006	Brian J. Roney	19-SEP-2016
0001156375-16-000226	By: Margaret Austin Wright For: Kathleen Marie Cronin	19-SEP-2016
0001615890-16-000014	Kevin W. Riley	19-SEP-2016
0001644548-16-000004	Brian J. Roney, by Power of Attorney	19-SEP-2016
0001140361-16-080185	/s/ John Nabors	19-SEP-2016
0000020629-16-000212	Michael A. Santivasci, Attorney in Fact	19-SEP-2016
0001449096-16-000004	/s/ Brooks Lindberg	19-SEP-2016
0001115666-16-000015	Brian J. Roney, by Power of Attorney	19-SEP-2016
0001225208-16-039486	Karen W. Doggett, Assistant Corporate Secretary, Dominion Resources, Inc.	19-SEP-2016
0000801337-16-000228	Renee P. Seefried by Power of Attorney	19-SEP-2016
0001209191-16-141982	Gerald L. Baxter, Attorney-in-Fact	19-SEP-2016
0001140361-16-080184	/s/ Gary Lee Smith	19-SEP-2016
0001209191-16-141981	Halle Fine Terrion as attorney in fact for Raymond F. Laubenthal	19-SEP-2016
0001127602-16-062795	/s/ Seth Diehl, by power of attorney	19-SEP-2016
0001339147-16-000009	Brian J. Roney, by Power of Attorney	19-SEP-2016
0001105472-16-000060	Raymond P. Dolan	19-SEP-2016
0001638599-16-001414	/s/Thomas W. Florsheim, Jr.	19-SEP-2016
0001127602-16-062793	/s/ Gregory Servatius	19-SEP-2016
0001140361-16-080183	/s/ Anthony Bahr, co-Chief Executive Officer	19-SEP-2016
0001449096-16-000003	/s/ Brooks Lindberg	19-SEP-2016
0001225208-16-039485	Gary H. Pilnick, Attorney-in-Fact	19-SEP-2016
0000899243-16-029254	/s/ Thomas F. Getten, as attorney-in-fact	19-SEP-2016
0000899243-16-029253	Zell Credit Opportunities Master Fund, L.P.; By: Chai Trust Company, LLC, its General Partner; By: /s/ Philip G. Tinkler, Chief Financial Officer /s/Philip G. Tinkler	19-SEP-2016
0000899243-16-029253	Chai Trust Company, LLC; By: /s/ Philip G. Tinkler, Chief Financial Officer /s/Philip G. Tinkler	19-SEP-2016
0000899243-16-029253	EGI Investors L.L.C.; By: /s/ Philip G. Tinkler, Vice President /s/Philip G. Tinkler	19-SEP-2016
0000775158-16-000354	Ignacio A. Cortina, for James W. Johnson	19-SEP-2016
0000775158-16-000353	Ignacio A. Cortina, for Marek W. May	19-SEP-2016
0001638599-16-001413	/s/Thomas W. Florsheim, Sr.	19-SEP-2016
0001140361-16-080182	/s/ Anthony Bahr	19-SEP-2016
0001209191-16-141980	Halle Fine Terrion as attorney in fact for Mervin Dunn.	19-SEP-2016
0001140361-16-080181	/s/ Joseph Wyszynski	19-SEP-2016
0001127602-16-062790	Belinda J. Clements, Attorney-in-Fact	19-SEP-2016
0001094739-16-000253	/s/ Christopher Brown as Attorney-in-fact for	19-SEP-2016
0001449096-16-000002	/s/ Brooks Lindberg	19-SEP-2016
0001140361-16-080180	/s/ Terence Lynch	19-SEP-2016
0001209191-16-141979	Halle Fine Terrion as attorney in fact for Michael Graff.	19-SEP-2016
0001140361-16-080179	/s/ Steven Wayne Eckerman	19-SEP-2016
0001297587-16-000211	/s/ Thomas D. Eckert by Edward J. Matey, Jr., his attorney-in-fact	19-SEP-2016
0001127602-16-062789	Brian T. Moynihan/Natalie A. Hyman POA	19-SEP-2016
0001449096-16-000001	/s/ Brooks Lindberg	19-SEP-2016
0000950138-16-001325	/s/ Vojin Todorovic	19-SEP-2016
0001140361-16-080178	/s/ Luis Mier	19-SEP-2016
0001562180-16-003151	/s/ Christine Ring, by power of attorney	16-SEP-2016
0000899243-16-029247	/s/ Michael C. Ray	19-SEP-2016
0001209191-16-141978	Halle Fine Terrion as attorney in fact for Sean P Hennessy.	19-SEP-2016
0000826154-16-000163	Casara I. Kieffer	19-SEP-2016
0001375793-16-000013	Alex G. McKean	19-SEP-2016
0001127602-16-062787	/s/ Paul Morris by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0001127602-16-062786	/s/ Carl A. Hess by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0001225208-16-039482	/s/ Arthur R. Block	19-SEP-2016
0001127602-16-062785	/s/ Julie J. Gebauer by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0001127602-16-062784	/s/ Roger F. Millay by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0001086222-16-000366	/s/ James H Hammons, by power of attorney	16-SEP-2016
0001127602-16-062783	/s/ Gene H. Wickes by Thomas Scholtes, Attorney-in-Fact (power of attorney previously filed)	19-SEP-2016
0000899243-16-029245	/s/ John J. Fry	19-SEP-2016
0001086222-16-000365	/s/ James H. Hammons, Jr., by power of atty	16-SEP-2016
0001104659-16-145441	/s/ Christopher K. Sadeghian, Attorney-in-Fact	19-SEP-2016
