ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001538125-12-000001	Trinity HR, LLC	10-SEP-2012
0001209191-12-045025	Maite Garcia, attorney-in-fact for Charles Rutstein	11-SEP-2012
0001223468-12-000003	Gregory C. Yadley, as Attorney-in-Fact for DAVID N. WORMLEY	11-SEP-2012
0000109380-12-000394	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0001271163-12-000027	Bruce N. Alpert as Attorney-in-Fact for Salvatore J. Zizza	11-SEP-2012
0000104918-12-000079	/s/ James M Kensok	11-SEP-2012
0001454924-12-000046	Carrie  Leahy, Attorney-in-Fact, by Power of Attorney	11-SEP-2012
0001223465-12-000008	Gregory C. Yadley, as Attorney-in-Fact for FERDINAND E. MEGERLIN	11-SEP-2012
0001077771-12-000055	By: Steven L. Philpott, Attorney in Fact  For: Colin D. Eccles	10-SEP-2012
0001140361-12-040034	/s/ Adam Wheeler, Pursuant to Power of Attorney	10-SEP-2012
0001121484-12-000036	Robert W. Hampton, pursuant to power of attorney	11-SEP-2012
0001437749-12-009336	/s/ Robert W. Driskell attorney-in-fact for Steven R. Morgan	11-SEP-2012
0001234878-12-000014	Gregory C. Yadley, as Attorney-in-Fact for CHRISTINE L. KOSKI, BEVERLY KOSKI, KOSKI FAMILY LIMITED PARTNERSHIP, ROBERT C. KOSKI AND THOMAS L. KOSKI	11-SEP-2012
0000109380-12-000393	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0000075362-12-000122	Roderick C. McGeary	10-SEP-2012
0000109380-12-000392	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0001209191-12-045015	/s/ Jim Callas, attorney in fact for Stephen Lloyd	11-SEP-2012
0001271163-12-000026	Bruce N. Alpert as Attorney-in-Fact for Salvatore J. Zizza	11-SEP-2012
0001140361-12-040032	By: Barbara L. Smithers, by power of attorney	11-SEP-2012
0001014100-12-000055	By: /s/ Robin E. Murray	11-SEP-2012
0001209191-12-045014	Joanne E. Burns, Attorney-in-Fact	11-SEP-2012
0000777491-12-000047	Christine Grawemeyer- Attorney-in-Fact for Robert W. Bailey	11-SEP-2012
0001454924-12-000045	Carrie Leahy, Attorney-in-Fact, by Power of Attorney	11-SEP-2012
0001209191-12-045013	/s/ Catherine Meeker, Attorney-in-Fact	11-SEP-2012
0001209191-12-045012	/s/ Alexandros Aldous, Attorney-in-Fact for Joseph M. Cugine	11-SEP-2012
0000777491-12-000046	Christine Grawemeyer - Attorney-in-Fact for JoAnn Shea	10-SEP-2012
0001140361-12-040030	Karen B. Rhoads by Power of Attorney	11-SEP-2012
0000777491-12-000045	Christine Grawemeyer - Attorney-in-Fact for Jerry D. Geist	10-SEP-2012
0000777491-12-000044	Christine Grawemeyer - Attorney-in-Fact for Michael E. McKelvy	10-SEP-2012
0001223464-12-000008	Gregory C. Yadley, as Attorney-in-Fact for JOHN S. KAHLER	11-SEP-2012
0001096199-12-000087	/s/ Colon Washburn	11-SEP-2012
0001437749-12-009334	/s/ Frank Romejko	11-SEP-2012
0001223461-12-000007	Gregory C. Yadley, as Attorney-in-Fact for MARC BERTONECHE	11-SEP-2012
0001454924-12-000044	Carrie Leahy, Attorney-in-Fact, by Power of Attorney	11-SEP-2012
0001140361-12-040027	G. Stephen Holcomb, Agent and Attorney-in-Fact	11-SEP-2012
0001181431-12-049747	/s/ Daniel S C Wenzel	11-SEP-2012
0001140361-12-040026	Karen B. Rhoads	11-SEP-2012
0001181431-12-049746	/s/ Hans Liebler	11-SEP-2012
0001181431-12-049745	/s/ Kamal Kant Gupta	11-SEP-2012
0001181431-12-049744	/a/ Philip Libin	11-SEP-2012
0001181431-12-049743	/s/ Richard A Clarke	11-SEP-2012
0001209191-12-045008	Sonia M. Dumbleton for Martin K. Brimingham	11-SEP-2012
0001140361-12-040024	G. Stephen Holcomb, Agent and Attorney-in-Fact	11-SEP-2012
0001181431-12-049742	/s/ Simon Turner	11-SEP-2012
0001181431-12-049741	/s/ Steven Humphreys	11-SEP-2012
0001209191-12-045006	Sonia M. Dumbleton for Karl F. Krebs	11-SEP-2012
0001486483-12-000048	By: Carla D. Brockman For: William F. Whitsitt	11-SEP-2012
0001209191-12-045004	/s/ Jill M. Krueger	11-SEP-2012
0001225208-12-019344	W. Garrett Crotty as attorney in fact for Carl Two Limited Partnership	11-SEP-2012
0001209191-12-045001	/s/ Lawrence A. Cohen	10-SEP-2012
0001000045-12-000009	Peter L. Vosotas	11-SEP-2012
0001181431-12-049726	Mark D. Breakey	11-SEP-2012
0001127602-12-026092	/s/ Katherine A. Smith, attorney-in-fact for Don Civgin	11-SEP-2012
0001225208-12-019343	W. Garrett Crotty as attorney in fact for Lauren Dare France	11-SEP-2012
0001225208-12-019342	W. Garrett Crotty as attorney in fact for Carl Two, LLC	10-SEP-2012
0001225208-12-019341	W. Garrett Crotty as attorney in fact for Carl Three, LLC	10-SEP-2012
0001225208-12-019340	W. Garrett Crotty as attorney in fact for Carl Three, Limited Partnership	10-SEP-2012
0001225208-12-019339	W. Garrett Crotty as attorney in fact for Carl Investment Limited Partnership	10-SEP-2012
0001225208-12-019338	W. Garrett Crotty as attorney in fact for Jayce Camron France	10-SEP-2012
0001225208-12-019337	W. Garrett Crotty as attorney in fact for James C. France	10-SEP-2012
0001225208-12-019336	W. Garrett Crotty as attorney in fact for Jamison C. France	10-SEP-2012
0001225208-12-019335	W. Garrett Crotty as attorney in fact for Brian Z. France	10-SEP-2012
0001225208-12-019334	W. Garrett Crotty as attorney in fact for Betty Jane France	10-SEP-2012
0001181431-12-049722	/s/ Brian M. Scott	11-SEP-2012
0001209191-12-045000	Dane E. Allen, as Power of Attorney for Mr. Schrock	11-SEP-2012
0000109380-12-000391	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0000950117-12-001210	/Michael Weinstein/	11-SEP-2012
0001209191-12-044997	/s/ Stephen R. Brown (Stephen R. Brown as Attorney-in-Fact for John A. Pratt Jr.)	11-SEP-2012
0000109380-12-000390	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0001121788-12-000024	Joshua H. Maxfield, Attorney-in-Fact	11-SEP-2012
0000109380-12-000389	/s/ Thomas E. Laursen as attorney in fact	11-SEP-2012
0001144204-12-050521	/s/ Ronald L. Michaelis, by Joseph D. Rumley as attorney-in-fact	11-SEP-2012
0001454924-12-000043	Carrie Leahy, Attorney-in-Fact, by Power of Attorney	11-SEP-2012
0001289419-12-000288	/s/ Heidi Miller, by power of attorney	11-SEP-2012
0001127602-12-026091	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044987	Phillip J. Hildebrand By: /s/ Peggy G. Simpson, POA	11-SEP-2012
0001225208-12-019333	Kevin P. Lanouette, Assistant General Counsel, by Power of Attorney	11-SEP-2012
0000775345-12-000063	Randal J. Rabe, POA	11-SEP-2012
0001209191-12-044985	Kristine C. Syrvalin, Attorney-in-fact for James J. Hohman	11-SEP-2012
0001127602-12-026090	/s/ S. Scott Luton, by POA	11-SEP-2012
0001481600-12-000039	Robert E. Veillette, Attorney-In-Fact	11-SEP-2012
0001127602-12-026088	/s/ S. Scott Luton, by POA	11-SEP-2012
0001179110-12-013854	/s/ Robert J. Fenton, attorney-in-fact	11-SEP-2012
0001127602-12-026087	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044984	Duke R. Ligon, by Lonnie J. Lowry, Attorney in Fact	11-SEP-2012
0001127602-12-026086	/s/ S. Scott Luton, by POA	11-SEP-2012
0001225208-12-019331	Bancroft S. Gordon, Attorney-In-Fact	11-SEP-2012
0001127602-12-026085	/s/ S. Scott Luton, by POA	11-SEP-2012
0001008440-12-000028	J. Stephen Gilbert, as Attorney-in-Fact for Bob Marbut	11-SEP-2012
0001209191-12-044982	Darryl G. Smette, by Lonnie J. Lowry, Attorney in Fact	11-SEP-2012
0001209191-12-044981	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0000919574-12-005370	Brightline Capital Management, LLC(+), By: /s/ Nick Khera, Managing Member	10-SEP-2012
0000919574-12-005370	/s/ Nick Khera(+)	10-SEP-2012
0000919574-12-005370	/s/ Edward B. Smith III(+)	10-SEP-2012
0000919574-12-005370	Brightline Ventures I-B, LLC., By: Brightline GP, LLC, its Managing Member, By: /s/ Nick Khera, Managing Member	10-SEP-2012
0001209191-12-044980	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001127602-12-026084	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044979	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044978	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044977	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001181431-12-049716	/s/ Andrew J Signorelli	11-SEP-2012
0001209191-12-044976	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044975	Joel Saban, BY: Stacey Martinez, his attorney-in-fact	10-SEP-2012
0001209191-12-044974	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044972	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001127602-12-026083	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044971	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044970	Abigail L. Jones	11-SEP-2012
0001179110-12-013853	Carlos R. Pena, Attorney-in-fact for C. John Thompson	10-SEP-2012
0001209191-12-044969	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044968	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001209191-12-044967	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001127602-12-026082	/s/ S. Scott Luton, by POA	11-SEP-2012
0000807249-12-000277	/s/ Douglas R. Jamieson,                     Attorney-In-Fact for Mario J. Gabelli	11-SEP-2012
0001209191-12-044966	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001181431-12-049714	/s/ Douglas Boike	11-SEP-2012
0001484949-12-000075	Dean H. Hess	11-SEP-2012
0001127602-12-026081	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044965	Abigail L. Jones, Attorney in Fact	11-SEP-2012
0001127602-12-026080	/s/ S. Scott Luton, by POA	11-SEP-2012
0001209191-12-044964	BY MARK CASPER FOR BRUCE KIDDOO	11-SEP-2012
0001209191-12-044963	/s/ POA Rusty LaForge	11-SEP-2012
0000076334-12-000065	Rhoda M. Minichillo, Attorney-in-Fact	11-SEP-2012
0001127602-12-026079	Daniel S. Jonas for Eugene R. Corasanti by Power of Attorney	11-SEP-2012
0001140361-12-040015	Anita Ryan by power of attorney	11-SEP-2012
0001127602-12-026078	/s/Suzanne S. Taylor, attorney-in-fact	11-SEP-2012
0001209191-12-044955	/s/ Melanie M. Trent, Attorney-in-Fact	11-SEP-2012
0001550594-12-000009	/s/Mary Ann Picciotto	11-SEP-2012
0001127602-12-026077	/s/Suzanne S. Taylor, attorney-in-fact	11-SEP-2012
0001503453-12-000056	By: Kevin Soulsby  For: Kevin P. Fairbairn	11-SEP-2012
0001209191-12-044953	/s/ Mary Maurice Young	11-SEP-2012
0001354488-12-004795	/s/ Leslie Kessler	10-SEP-2012
0001209191-12-044952	/s/ Mary Maurice Young	11-SEP-2012
0001209191-12-044951	/s/ Mary Maurice Young	11-SEP-2012
0001209191-12-044950	/s/Mark A. Russell by Dale T. Brinkman, as attorney-in-fact	11-SEP-2012
0001354488-12-004793	/s/ John Gibb	10-SEP-2012
0001354488-12-004792	/s/ Stephen E. Flynn	10-SEP-2012
0001225208-12-019329	W. Garrett Crotty as attorney in fact for Lesa D. Kennedy	10-SEP-2012
0001225208-12-019328	W. Garrett Crotty as attorney in fact for Sierra Central Corp.	10-SEP-2012
0001225208-12-019327	W. Garrett Crotty as attorney in fact for Principal Investment Company	10-SEP-2012
0001225208-12-019326	W. Garrett Crotty as attorney in fact for Quaternary Investment Company	10-SEP-2012
0001225208-12-019325	W.Garrett Crotty as attorney in fact for Benjamin Z. Kennedy	10-SEP-2012
0001225208-12-019324	Brett M. Scharback as attorney in fact for Amelia Lee Bates	10-SEP-2012
0001225208-12-019323	W. Garrett Crotty as attorney in fact for Automotive Research Bureau, Inc.	10-SEP-2012
0001225208-12-019322	W. Garrett Crotty as attorney in fact for Dallas Steven Ashley	10-SEP-2012
0001225208-12-019321	W. Garrett Crotty as attorney in fact for AL Holder Limited Partnership	10-SEP-2012
0001225208-12-019320	W. Garrett Crotty as attorney in fact for AL Holder Company	10-SEP-2012
0001209191-12-044948	/s/ Mary Maurice Young	11-SEP-2012
0001179110-12-013851	/s/ Mark D. Lyons	10-SEP-2012
0001209191-12-044947	/s/ Mary Maurice Young	11-SEP-2012
0001140361-12-040012	Kathleen H. Wade under POA for the benefit of C. James Koch	11-SEP-2012
0001209191-12-044946	/s/ Mary Maurice Young	11-SEP-2012
0001040071-12-000001	James M. Krodel, Attorney-in-Fact and Agent	11-SEP-2012
0001209191-12-044945	/s/ Mary Maurice Young	11-SEP-2012
0001040070-12-000001	James M. Krodel, Attorney-in-Fact and Agent	11-SEP-2012
0001550594-12-000008	/s/Mary Ann Picciotto	11-SEP-2012
0001120326-12-000001	James M. Krodel, Attorney-in-Fact and Agent	11-SEP-2012
0001209191-12-044944	/s/ Mary Maurice Young	11-SEP-2012
0001209191-12-044942	/s/ Matthew S. Kohnke	11-SEP-2012
0001209191-12-044941	/s/ Donna Hymel, as attorney-in-fact	11-SEP-2012
0001127602-12-026076	/s/ Robert Sinclair, by Power of Attorney	11-SEP-2012
0001209191-12-044940	/s/ John T. LaMacchia, by Bruce M. Gack, Attorney-in-Fact	11-SEP-2012
0001209191-12-044939	/s/ Donna Hymel, as attorney-in-fact	11-SEP-2012
0001225208-12-019319	/s/ Bradley T. Wiemann	11-SEP-2012
0001209191-12-044938	Phillip Frost, M.D., Individually and as Trustee	11-SEP-2012
0001267216-12-000005	Joseph G. Cremonese	11-SEP-2012
0001209191-12-044937	By Catherine T. White under Power of Attorney dated as of January 20, 2009	11-SEP-2012
0001267216-12-000004	Joseph G. Cremonese	11-SEP-2012
0000914317-12-001318	/s/ Carl Helmetag	06-SEP-2012
0001209191-12-044935	/s/ Steven E. Schwartz, on behalf of Chandrasekaran Ramakrishnan, by Power of Attorney	11-SEP-2012
0001209191-12-044934	/s/ Steven Schwartz, on behalf of Lakshmi Narayanan, by power of attorney	11-SEP-2012
0001179110-12-013850	/s/ Michael E. Tarvin, as attorney-in-fact	11-SEP-2012
0001140361-12-040011	/s/ William H. Huddleston, IV	11-SEP-2012
0001140361-12-040010	Edward P Loomis, Jr.	11-SEP-2012
0001140361-12-040009	Edward P Loomis, Jr.	11-SEP-2012
0000814453-12-000115	/s/ Christine E. Hermann, Attorney in Fact for Paul Boitmann	11-SEP-2012
0001127602-12-026075	/s/ David A. Rines, Attorney-in-Fact	11-SEP-2012
0001127602-12-026073	/s/ David A. Rines, Attorney-in-Fact	11-SEP-2012
0001350656-12-000004	MARK A. KLEIN	11-SEP-2012
0001062993-12-003519	/s/ Jiang Huai Lin	11-SEP-2012
0001209191-12-044933	/s/ David M. Sherbin, Attorney-in-fact for Sean O. Mahoney	10-SEP-2012
0001225208-12-019316	/s/ Michael J. Friesema	10-SEP-2012
0000919175-12-000014	C. James Jensen	10-SEP-2012
0001526086-12-000004	Danielle Hunter, as attorney in fact	10-SEP-2012
0001140361-12-040005	/s/ George P. Hoyt by Power of Attorney for Mark McAllister	10-SEP-2012
0001140361-12-040004	/s/ George P. Hoyt by Power of Attorney for Peter Nachtwey	10-SEP-2012
0001140361-12-040003	/s/ George P. Hoyt by Power of Attorney for Ronald R. Dewhurst	10-SEP-2012
0001140361-12-040002	/s/ George P. Hoyt by Power of Attorney for Cynthia List	10-SEP-2012
0001140361-12-040001	/s/ George P. Hoyt by Power of Attorney for Harry D. Cohen	10-SEP-2012
0001140361-12-040000	/s/ George P. Hoyt by Power of Attorney for Terrence Murphy	10-SEP-2012
0001140361-12-039999	/s/ George P. Hoyt by Power of Attorney for Barbara B. Manning	10-SEP-2012
0001140361-12-039998	/s/ George P. Hoyt by Power of Attorney for Jeffrey A. Nattans	10-SEP-2012
0001140361-12-039997	/s/ George P. Hoyt by Power of Attorney for John Baldi	10-SEP-2012
0001142495-12-000006	ERIC SEGALL	10-SEP-2012
0001316784-12-000006	By: John Mitchell, Attorney-in-fact  For: Boyd Hendrickson	10-SEP-2012
0001140361-12-039995	/s/ Patrick D. Schwartz, Attorney-In-Fact for Jon Bottorff and Executive Vice President and Secretary, HSBC USA Inc.	10-SEP-2012
0001140361-12-039994	/s/ Patrick D. Schwartz, Attorney-In-Fact for Brian D. Hughes, Executive Vice President and Corporate Secretary of HSBC Finance Corporation	10-SEP-2012
0001127602-12-026072	/s/ Valentina Margulis as attorney-in-fact for Lawrence Page	10-SEP-2012
0000950172-12-000058	/s/ Charles A. Davis	10-SEP-2012
0001209191-12-044932	/s/ Yakov (Jacob) Shulman by Matthew Gloss, Power of Attorney	10-SEP-2012
0001209191-12-044931	/s/ Yakov (Jacob) Shulman by Matthew Gloss, Power of Attorney	10-SEP-2012
0001209191-12-044930	/s/ Robert P. Nault, attorney-in-fact	10-SEP-2012
0001209191-12-044928	/s/ Dale Gibbons (Attorney-in-fact)	10-SEP-2012
0001181431-12-049698	/s/ Randy K. Rutherford, Attorney-in-fact for Margaret Mary Smyth	10-SEP-2012
0001443873-12-000031	Donna Spinola, Attorney-in-fact	10-SEP-2012
0001181431-12-049696	/s/ Randy K. Rutherford, Attorney-in-fact for Margaret Mary Smyth	10-SEP-2012
0001104659-12-062667	/s/ Ernest W. Cloutier, under Power of Attorney dated November 17, 2010, from Harold E. Ebbighausen	10-SEP-2012
0001127602-12-026070	/s/ Tina Renee A Sablan, Attorney-in-Fact for Lourdes A Leon Guerrero	11-SEP-2012
0001203311-12-000088	Thomas C. Reynolds	10-SEP-2012
0001179110-12-013848	James Bramble, as attorney in fact	10-SEP-2012
0001209191-12-044926	/s/ Kenneth E. Thompson, Attorney-in-Fact	10-SEP-2012
0001209191-12-044925	/s/ Kenneth E. Thompson, Attorney-in-Fact	10-SEP-2012
0001225208-12-019315	Margaret A. Beck, by Power of Attorney	10-SEP-2012
0001513162-12-000682	/s/Zackary S. Irani	10-SEP-2012
0001179110-12-013847	/s/  Scott H. Betts, by David Johnson, Attorney in Fact	10-SEP-2012
0001179110-12-013846	sGeoffrey Judge by David Johnson, Attorney-in-Fact	10-SEP-2012
0001181431-12-049694	/s/ Kim M. Rivera Attorney-in-Fact	10-SEP-2012
0001181431-12-049693	/s/ Kim M. Rivera Attorney-in-Fact	10-SEP-2012
0001437749-12-009313	/s/ Thomas K. Guba	10-SEP-2012
0001127602-12-026069	/s/ Valentina Margulis, as attorney-in-fact for Patrick Pichette	10-SEP-2012
0001140361-12-039991	/s/  John W. Petersen	10-SEP-2012
0001019687-12-003307	/s/ Jeff Berg	10-SEP-2012
0001140361-12-039989	/s/ Raymond Bussiere as Authorized Signatory for Milan Galik	10-SEP-2012
0001140361-12-039988	/s/ Candace N. Krol	10-SEP-2012
0001078201-12-000008	Fred A. deBoom	10-SEP-2012
0001181431-12-049692	/s/ Deepak Chopra	10-SEP-2012
0001181431-12-049691	Kim M. Silva, Attorney-in-Fact	10-SEP-2012
0001179110-12-013843	Lisa N'Chonon, Power-of-Attorney, in-fact	10-SEP-2012
0001244641-12-000001	/s/ Suzanne Snapper, as Power of Attorney	10-SEP-2012
0001179110-12-013842	Lisa N'Chonon, Power-of-Attorney, in-fact	10-SEP-2012
0001179110-12-013841	Lisa N'Chonon, Power-of-Attorney, in-fact	10-SEP-2012
0001179110-12-013840	Lisa N'Chonon, Power-of-Attorney, in-fact	07-SEP-2012
0001140361-12-039985	/s/ Thomas Etergino	10-SEP-2012
0000950172-12-000057	Marsh & McLennan Capital Professionals Fund, L.P.; By: Stone Point GP Ltd., sole general partner; By: David Wermuth, Member	10-SEP-2012
0000950172-12-000057	Trident Capital II, L.P.; By: DW Trident GP, LLC; By: David Wermuth, Member	10-SEP-2012
0000950172-12-000057	TRIDENT II, L.P.; By: Trident Capital II, L.P.; By: DW Trident GP, LLC; By: David Wermuth, Member	10-SEP-2012
0000950172-12-000057	Marsh & McLennan Employees' Securities Company, L.P.; By: Marsh & McLennan GP I, Inc., sole general partner; By:  Stone Point Capital LLC, agent and attorney-in-fact; By:  David Wermuth, Member	10-SEP-2012
0001196882-12-000004	Sammie Buckley (by power of attorney)	10-SEP-2012
0001266824-12-000064	By: /s/ Sandra Garcia Attorney-in-Fact  For: Wolfgang U. Nickl	10-SEP-2012
0001266824-12-000063	By: /s/ Sandra Garcia Attorney-in-Fact  For: Stephen D. Milligan	10-SEP-2012
0001266824-12-000062	By: /s/ Sandra Garcia Attorney-in-Fact  For: Timothy M. Leyden	10-SEP-2012
0001266824-12-000061	By: /s/ Sandra Garcia Attorney-in-Fact  For: Michael D. Cordano	10-SEP-2012
0000883984-12-000086	By: Lynn DeMartini For: George A. Lopez, M.D.	10-SEP-2012
0000919175-12-000013	Sanford Salzberg	10-SEP-2012
0001437749-12-009310	/s/ David Richardson	10-SEP-2012
0001140361-12-039983	/s/ Matt Camp, as Attorney-in-Fact	10-SEP-2012
0001161697-12-000692	/s/ Bradley Sparks	10-SEP-2012
0001225208-12-019314	/s/ Christopher W. Shean	10-SEP-2012
0001140361-12-039982	/s/ Matt Camp, as Attorney-in-Fact	10-SEP-2012
0001019687-12-003305	/s/ Carlos Trujillo	10-SEP-2012
0001144204-12-050459	/s/ Thomas Stankovich, Senior Vice President and Chief Financial Officer on behalf of MP Biomedicals, LLC	10-SEP-2012
0001209191-12-044922	/s/ Steven S. Nasiri	10-SEP-2012
0001127602-12-026067	/s/ Jenny Kim, Attorney-In-Fact	10-SEP-2012
0001357400-12-000148	F. Brady Parish, Jr.	10-SEP-2012
0001127602-12-026066	/s/ Jenny Kim, Attorney-In-Fact	10-SEP-2012
0001209191-12-044921	/s/ Julie M. Regnier, Attorney-in-Fact for Mark R. Kubicek	10-SEP-2012
0001209191-12-044920	/s/ Julie M. Regnier, Attorney-in-Fact for Bradley A. Cleveland	10-SEP-2012
0001225208-12-019313	Laurence H. Midler, Attorney-In-Fact	10-SEP-2012
0001427152-12-000101	By: Grace B. Holmes  For: Joseph H Mongrain	10-SEP-2012
0001427152-12-000100	By: Grace B. Holmes  For: Christopher A Krummel	10-SEP-2012
0001181431-12-049686	/s/ Adam J. Weiss, by power of Attorney	10-SEP-2012
0001140361-12-039981	/s/ John R. Congdon, Jr., by Power of Attorney	10-SEP-2012
0001140361-12-039981	/s/ John R. Congdon, Jr., by Power of Attorney	10-SEP-2012
0001019687-12-003302	/s/ Isidoro Gutierrez	10-SEP-2012
0000852772-12-000049	J. Scott Melton for Frances L. Allen	10-SEP-2012
0001502666-12-000028	/s/ Elizabeth Wright	10-SEP-2012
0000921895-12-001839	By: Steel Partners Holdings GP Inc., By: /s/ James F. McCabe, Jr., Chief Financial Officer	10-SEP-2012
0000921895-12-001839	By: SPH Group LLC, By: Steel Partners Holdings GP Inc., Managing Member, By: /s/ James F. McCabe, Jr., Chief Financial Officer	10-SEP-2012
0000921895-12-001839	By: Steel Partners Holdings L.P., By: Steel Partners Holdings GP Inc., General Partner, By: /s/ James F. McCabe, Jr., Chief Financial Officer	10-SEP-2012
0000921895-12-001839	By: SPH Group Holdings LLC, By: Steel Partners Holdings GP Inc., Manager, By: /s/ James F. McCabe, Jr., Chief Financial Officer	10-SEP-2012
0001181431-12-049685	/s/ Manoocher Mansouri Aliabadi	10-SEP-2012
0001502666-12-000027	/s/ Elizabeth Wright	10-SEP-2012
0001181431-12-049684	/s/ Victor S. Sze	10-SEP-2012
0001181431-12-049683	/s/ Alan Edrick	10-SEP-2012
0001181431-12-049682	/s/ Ajay Mehra	10-SEP-2012
0001225208-12-019311	Arthur R. Block, Attorney-in-fact	10-SEP-2012
0001502666-12-000026	/s/ Elizabeth Wright	10-SEP-2012
0001140361-12-039974	/s/ Stephen A. Trowbridge, Attorney in Fact	10-SEP-2012
0001368109-12-000002	Sammie Buckley (by power of attorney)	10-SEP-2012
0001140361-12-039966	Anita Ryan by power of attorney	07-SEP-2012
0001079810-12-000014	Leonard A. Rosenbaum	10-SEP-2012
0001181431-12-049677	Timothy W. Baker, Attorney-in-Fact	10-SEP-2012
0001181431-12-049676	Timothy W. Baker, Attorney-in-Fact	10-SEP-2012
0001181431-12-049675	Timothy W. Baker	10-SEP-2012
0001209191-12-044919	J. Christopher Clifton, Attorney-In-Fact	10-SEP-2012
0001181431-12-049674	/s/ John H. Lewis, individually, and as Managing Member of Osmium Partners, LLC, for itself and as General Partner of Osmium Capital, LP, Osmium Capital II, LP, and Osmium Spartan, LP	10-SEP-2012
0001413753-12-000109	Alain Dantec by Randall H. Holliday under Power of Attorney dated November 10, 2008 (Copy On File)	10-SEP-2012
0001140361-12-039962	Anita Ryan by power of attorney	10-SEP-2012
0001181431-12-049672	Ira J. Lamel	10-SEP-2012
0001179110-12-013839	/s/ Michael B. Cahill	10-SEP-2012
0001144204-12-050451	/s/ Neil L. Chayet	08-SEP-2012
0001406666-12-000019	Michael Ashby	10-SEP-2012
0001406390-12-000118	KEVIN MCGARITY	10-SEP-2012
0001179110-12-013837	/s/ Charles J. Casamento	10-SEP-2012
0001127602-12-026064	Barbara McNeill, Attorney in Fact for Rankin M. Smith, Jr.	10-SEP-2012
0001179110-12-013836	/s/ James E. Williams, by power of attorney	10-SEP-2012
0001209191-12-044918	/s/ Gavin D. Solotar, General Counsel on behalf of Greenhill & Co., Inc.	10-SEP-2012
0001181431-12-049665	/s/ C. Patrick Machado, Attorney-in-fact	10-SEP-2012
0000950103-12-004726	/s/ Cecilia Aza, attorney-in-fact	10-SEP-2012
0001120295-12-000105	Walker H. Colston II	10-SEP-2012
0001140361-12-039960	Cynthia T. Jamison by: /s/ Kurt D. Barton, as Attorney-in-fact	10-SEP-2012
0001330040-12-000007	Vincent D. Carson as Attorney-In-Fact for Adolpho R. Telles	10-SEP-2012
0001181431-12-049664	/s/ David Humphrey	10-SEP-2012
0001181431-12-049663	/s/ Natalie A. Lischer,  Attorney-in-Fact	10-SEP-2012
0001127602-12-026062	Barbara McNeill, Attorney in Fact for W. Clyde Shepherd III	10-SEP-2012
0000863157-12-000112	David K. Lenhardt	10-SEP-2012
0001209191-12-044917	/s/ Megan L. Mehalko pursuant to POA dated 9/7/12 and filed 9/10/12	10-SEP-2012
0001330040-12-000006	Vincent D. Carson as Attorney-In-Fact for Adolpho R. Telles	10-SEP-2012
0001181431-12-049662	/s/ Gail M. Haney, Attorney-in-fact	10-SEP-2012
0001120295-12-000104	Jon F. Rager	10-SEP-2012
0000779152-12-000057	TONY L. WORMINGTON	10-SEP-2012
0000779152-12-000056	KEVIN D. WILLIAMS	10-SEP-2012
0001209191-12-044915	/s/ Dean L. Schorno, Attorney-in-fact	10-SEP-2012
0000779152-12-000055	MARK S. FORBIS	10-SEP-2012
0001183740-12-000453	/s/ Matthew Salmon	27-AUG-2012
0001181431-12-049660	/s/ Patrick McCabe, Attorney-in-Fact	10-SEP-2012
0001437749-12-009309	/s/ Timothy J Tumminello, Controller and CAO	10-SEP-2012
0001351313-12-000004	/s/ Thomas M. Hresko	10-SEP-2012
0001127602-12-026060	John C. Pauls, Attorney-in-Fact for Mr. Wood	10-SEP-2012
0001181431-12-049659	David A. Muessle,  Attorney-in-fact for John W. Wood Jr.	10-SEP-2012
0001140361-12-039958	/s/ John F. Kuntz, Pursuant to Power of Attorney	10-SEP-2012
0001127602-12-026059	Barbara McNeill, Attorney in Fact for William C. Lankford, Jr.	10-SEP-2012
0001127602-12-026058	John C. Pauls, Attorney-in-Fact for Mr. Wood	10-SEP-2012
