ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-17-063830	/s/ Jason Gao, Attorney-in-Fact	05-DEC-2017
0001562180-17-003740	Denise West, Attorney-in-fact for Eric Benhamou	05-DEC-2017
0001144204-17-062391	/s/ Amy Agress, Attorney-in-Fact for Rajat Jain	05-DEC-2017
0001214659-17-007177	/s/ Michelle Mortensen on behalf of Shannon Dean	05-DEC-2017
0001214659-17-007176	/s/ Michelle Mortensen on behalf of David B. Healey	05-DEC-2017
0001127602-17-033903	/s/ P. Diana Chiu, attorney-in-fact for Mr. Gonsalves	05-DEC-2017
0001214659-17-007175	/s/ Michelle Mortensen on behalf of Martin A. Kropelnicki	05-DEC-2017
0001724343-17-000001	Donald Kendig, Secretary to the Board, on behalf of the Fresno County Employees' Retirement Association	05-DEC-2017
0001603582-17-000005	Jeffrey Killian, Attorney-In-Fact	05-DEC-2017
0001140361-17-045036	/S/ MICHAEL M. OZIMEK, BY POWER OF ATTORNEY	04-DEC-2017
0001144204-17-062387	/s/ Victor F. Keen	05-DEC-2017
0001214659-17-007174	/s/ Michelle Mortensen on behalf of Robert Kuta	05-DEC-2017
0001209191-17-063826	Jonathan M. Cinocca, by Power of Attorney for Michael Lennox	05-DEC-2017
0000899243-17-027942	/s/ Denise Mandell, attorney in fact	05-DEC-2017
0001019056-17-000792	/s/ Arvind Dharia, Attorney-in-Fact for Edward R. Rosenfeld	05-DEC-2017
0000746598-17-000174	Heidi Knueppel, Attorney-In-Fact	05-DEC-2017
0000746598-17-000173	Heidi Knueppel, Attorney-In-Fact	05-DEC-2017
0000746598-17-000172	Heidi Knueppel, Attorney-In-Fact	05-DEC-2017
0001127602-17-033901	Janice Obuchowski	05-DEC-2017
0001214659-17-007173	/s/ Michelle Mortensen on behalf of Michael B. Luu	05-DEC-2017
0001225208-17-018194	/s/ George Catanese by Jonathan J. Doyle as Attorney-in-Fact	05-DEC-2017
0001214659-17-007172	/s/ Michelle Mortensen on behalf of Lynne P. McGhee	05-DEC-2017
0001096906-17-000775	/s/ Robert G. Hunter	04-DEC-2017
0000350894-17-000077	RUTH MONTGOMERY (ATTORNEY IN FACT)	05-DEC-2017
0001214659-17-007171	Michelle Mortensen	05-DEC-2017
0001488471-17-000009	Jeffrey A. Killian	05-DEC-2017
0001209191-17-063825	Jonathan M. Cinocca, by Power of Attorney for Cara M. Hair	05-DEC-2017
0001214659-17-007170	/s/ Michelle Mortensen on behalf of Elissa Ouyang	05-DEC-2017
0001341522-17-000050	By: Diana L. Watson For: Steven W. Moster	05-DEC-2017
0001209191-17-063824	Jonathan M. Cinocca, by Power of Attorney for Wade Clark	05-DEC-2017
0001127602-17-033899	/s/ Beth Sibley, attorney-in-fact for John C. Rickel	04-DEC-2017
0001214659-17-007169	/s/ Michelle Mortensen on behalf of Ronald D. Webb	05-DEC-2017
0001225208-17-018192	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018191	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018190	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018189	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018188	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018187	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018186	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018185	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018184	Myra McGinley, Attorney-in-Fact	05-DEC-2017
0001209191-17-063823	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063822	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001072613-17-000619	/s/ Michael R. Morrisett	05-DEC-2017
0001209191-17-063821	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063820	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063819	/s/ Mary Maurice Young	05-DEC-2017
0000919574-17-008489	/s/ John F. Bryant	05-DEC-2017
0001209191-17-063818	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063817	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001114331-17-000006	Jeffrey Killian, Attorney-In-Fact	05-DEC-2017
0001209191-17-063816	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001072613-17-000617	/s/ Tony Kamin	05-DEC-2017
0001209191-17-063815	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063814	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063813	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063812	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001214659-17-007168	/s/ Michelle Mortensen on behalf of Gerald A. Simon	05-DEC-2017
0001179110-17-014896	/s/ Timothy J. Kuester, Attorney-in-Fact	05-DEC-2017
0001724243-17-000001	Wang Kei Lee	05-DEC-2017
0001209191-17-063811	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001209191-17-063810	Jerome F. Zaremba, Attorney-in-Fact	05-DEC-2017
0001615216-17-000078	Amy C. Becker, Attorney-in-fact for Pilar Cruz	05-DEC-2017
0001214659-17-007167	/s/ Michelle Mortensen on behalf of Thomas F. Smegal III	05-DEC-2017
0001209191-17-063809	Jonathan M. Cinocca, by power of attorney for John R. Bell	05-DEC-2017
0001214659-17-007166	/s/ Michelle Mortensen on behalf of Paul G. Townsley	05-DEC-2017
0001140361-17-045029	/s/ Benjamin M. Azoff, pursuant to power of attorney	05-DEC-2017
0001214659-17-007165	/s/ Michelle Mortensen on behalf of Timothy D. Treloar	05-DEC-2017
0001607240-17-000007	Jeffrey Killian, Attorney-In-Fact	05-DEC-2017
0001209191-17-063808	By Catherine T. White under Power of Attorney dated as of September 16, 2014	05-DEC-2017
0001140361-17-045027	/s/ Jun Ma	05-DEC-2017
0001209191-17-063807	By Catherine T. White under Power of Attorney dated as of November 26, 2014	05-DEC-2017
0001127602-17-033897	/s/ Arnold W. Donald	05-DEC-2017
0001140361-17-045026	/s/ William W. Davis, Jr., by William S. Lance, Attorney-in-fact	05-DEC-2017
0001127602-17-033896	/s/ Arnold W. Donald	05-DEC-2017
0001225208-17-018173	Denise W. Hutson via P.O.A for William A. Galanko	05-DEC-2017
0001179110-17-014893	/s/ Jana Hecker, attorney-in-fact	05-DEC-2017
0001209191-17-063806	By Catherine T. White under Power of Attorney dated as of August 31, 2016	05-DEC-2017
0001593968-17-001322	/s/William Aprigliano POA Walter C. Teagle III	05-DEC-2017
0001209191-17-063805	Jennifer Carbert, Attorney-in-Fact	05-DEC-2017
0001209191-17-063804	Jennifer Carbert, Attorney-in-fact	05-DEC-2017
0001214659-17-007164	Linea K. Michael, Attorney in Fact for Bret L. Benham	05-DEC-2017
0001209191-17-063802	Byron S. Collier on behalf of Ben Andradi	05-DEC-2017
0000899243-17-027937	/s/ Richard Russell	01-DEC-2017
0001209191-17-063800	/s/ Todd J. Russo, as attorney-in-fact for Joseph M. Sauger	05-DEC-2017
0000887343-17-000172	/s/ Cathleen Dent, on behalf of Kumi Baruffi	05-DEC-2017
0001214659-17-007163	/s/ GARETH NICHOL	05-DEC-2017
0001638599-17-001198	/s/SCOTT MELBYE	05-DEC-2017
0001615774-17-007130	/s/ Matthew Goldman	05-DEC-2017
0001615774-17-007128	/s/ Keith Albrecht	05-DEC-2017
0001127602-17-033894	/s/ Jo-Ellen Kiddie, Power of Attorney	05-DEC-2017
0001144204-17-062370	/s/ L. Charles Laursen,L Charles Laursen pursuant to Power of Attorney	05-DEC-2017
0001209191-17-063798	Byron S. Collier on behalf of Anil Jain	05-DEC-2017
0001127602-17-033892	/s/ Dirk J Debbink	05-DEC-2017
0001615594-17-000069	Suzette McNally, Attorney-in-Fact for Roger HD Lacey	05-DEC-2017
0001209191-17-063797	Byron S. Collier on behalf of Sujay Puthran	05-DEC-2017
0001562180-17-003738	/s/ Robert E. Trautmann, attorney-in-fact	05-DEC-2017
0001174947-17-001728	/s/ Jon Ansari, Pursuant to Power of Attorney	05-DEC-2017
0001006794-17-000003	John W. Martin	05-DEC-2017
0001209191-17-063796	/s/ Michael Alrutz, Attorney-in-Fact	04-DEC-2017
0001246360-17-003205	Karen A. Balistreri, Attorney-in-Fact for Susan Schmitt	05-DEC-2017
0001209191-17-063795	/s/ Jorge P. Montoya, by Christine S. Wheatley, Attorney-in-Fact	05-DEC-2017
0001209191-17-063794	/s/ James A. Burke	05-DEC-2017
0001209191-17-063793	Les B. Korsh, by Power of Attorney	05-DEC-2017
0001273412-17-000048	F. Duffield Meyercord	05-DEC-2017
0001246360-17-003203	Karen A. Balistreri, Attorney-in-fact for Frank C. Kulaszewicz	05-DEC-2017
0001209191-17-063790	/s/ Diane Wood, Attorney-in-Fact	05-DEC-2017
0001225208-17-018170	Bancroft S. Gordon, Attorney-In-Fact	05-DEC-2017
0001096906-17-000774	/s/ Gilbert A. Fuller	04-DEC-2017
0001127602-17-033890	/s/ Janice L. Rodriguez, attorney-in-fact for Mr. Hoover	05-DEC-2017
0001209191-17-063788	Christi Davis, Attorney-in-Fact for Steven C. Van Wyk	05-DEC-2017
0001209191-17-063785	/s/ Terry L. Nutt	05-DEC-2017
0001225208-17-018166	Bancroft S. Gordon, Attorney-In-Fact	05-DEC-2017
0001209191-17-063782	/s/ Curtis A. Morgan	05-DEC-2017
0001493152-17-014172	/s/ Brian P. McMahon	05-DEC-2017
0001104322-17-000029	Richard A Pomije	05-DEC-2017
0001209191-17-063781	/s/ Stephanie Zapata Moore	05-DEC-2017
0001645627-17-000144	Michael Scott Mann	05-DEC-2017
0001209191-17-063780	/s/ Carrie Lee Kirby	05-DEC-2017
0001209191-17-063779	/s/ Sara Graziano	05-DEC-2017
0001022321-17-000151	Richard R. Alexander	05-DEC-2017
0001391127-17-000170	George Vonderhaar by /s/ James R. Todd, Attorney-in-Fact	05-DEC-2017
0000017843-17-000072	James D. Dee/POA	05-DEC-2017
0001391127-17-000168	Michael DiSanto /s/ James R. Todd, Attorney-in-Fact	05-DEC-2017
0001391127-17-000166	Robert A. Lento by: James R. Todd, Attorney-In-Fact	05-DEC-2017
0001391127-17-000164	Sajid Malhotra by /s/ James R. Todd, Attorney-in-Fact	05-DEC-2017
0001391127-17-000162	Kurt Silverman /s/ James R. Todd, Attorney-in-Fact	05-DEC-2017
0001185185-17-002547	/s/ Philip A. Theodore	05-DEC-2017
0001391127-17-000160	Daniel R. Boncel /s/ James R. Todd, Attorney-in-Fact	05-DEC-2017
0001246360-17-003201	Karen A. Balistreri, Attorney-in-Fact for John M. Miller	05-DEC-2017
0001127602-17-033887	/s/ George L. Duncan	05-DEC-2017
0001140361-17-045021	M. Steven Bender by J. Feng POA	05-DEC-2017
0001096906-17-000773	/s/ H. Craig Moody	04-DEC-2017
0001140361-17-045020	James Chao by J. Feng POA	05-DEC-2017
0001209191-17-063776	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0000040729-17-000385	/s/ Donna M. DiCicco, attorney-in-fact for Mr. Russi	05-DEC-2017
0000040729-17-000384	/s/ Donna M. DiCicco, attorney-in-fact for Ms. Morais	05-DEC-2017
0000757011-17-000076	/s/ Jonathan Dorfman, Attorney-In-Fact	05-DEC-2017
0000040729-17-000383	/s/ Donna M. DiCicco, attorney-in-fact for Mr. Halmy	05-DEC-2017
0000040729-17-000382	/s/ Donna M. DiCicco, attorney-in-fact for Mr. DeBrunner	05-DEC-2017
0000040729-17-000381	/s/ Donna M. DiCicco, attorney-in-fact for Mr. Brown	05-DEC-2017
0001209191-17-063774	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0001140361-17-045018	/s/ Cynthia J. Ladd, as Attorney-in-Fact for Debanjan Ray	05-DEC-2017
0001246360-17-003199	Karen A. Balistreri, Attorney-in-fact for Patrick P. Goris	05-DEC-2017
0001246360-17-003197	Karen A. Balistreri, Attorney-in-Fact for John P. McDermott	05-DEC-2017
0001140361-17-045017	/s/ Cynthia J. Ladd, as Attorney-in-Fact for Sean A. McCarthy	05-DEC-2017
0001209191-17-063772	/s/ Albert G. McGrath	05-DEC-2017
0001140361-17-045016	/s/ Janice MacDonald, pursuant to power of attorney	05-DEC-2017
0001209191-17-063770	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0000897101-17-001569	/s/ Elizabeth A. Allen, Attorney-in-Fact	05-DEC-2017
0001209191-17-063768	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0001179110-17-014888	/s/ J. Nathan Jensen, Attorney-in-Fact	05-DEC-2017
0001209191-17-063766	Joyce J. Mason, by Power of Attorney	05-DEC-2017
0001209191-17-063764	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0001209191-17-063761	Joyce J. Mason, by Power of Attorney	05-DEC-2017
0001209191-17-063760	/s/ Albert G. McGrath as Attorney-in-Fact	05-DEC-2017
0001042167-17-000120	/s/ Eric P. Hagemeier, Esq., pursuant to Power of Attorney	05-DEC-2017
0001333996-17-000004	/s/ Benedict P. Wassinger Jr. by Darcy M. Ray under POA	05-DEC-2017
0001057877-17-000139	/s/Patrick A. Harrington, Attorney-in-Fact	05-DEC-2017
0001005229-17-000393	Alan S. Korman	05-DEC-2017
0001140361-17-045006	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0001140361-17-045004	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0001140361-17-045002	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0001140361-17-045000	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0000757011-17-000075	/s/ Jonathan Dorfman, Attorney-In-Fact	05-DEC-2017
0000102729-17-000019	/s/  R. Andrew Massey for Mark C. Jaksoich	05-DEC-2017
0001127602-17-033883	/s/ Gordon T. Woods	05-DEC-2017
0001140361-17-044995	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0001140361-17-044994	/s/ Todd E. Lenson, Attorney-in-Fact	05-DEC-2017
0001214659-17-007159	/s/ Tricia Pannier as attorney-in-fact for David Deisley	05-DEC-2017
0001214659-17-007158	/s/ Tricia Pannier as attorney-in-fact for Gregory A. Lang	05-DEC-2017
0001140361-17-044991	/s/ Sharon Jones	04-DEC-2017
0001214659-17-007157	/s/ Tricia Pannier as attorney-in-fact for Rick Van Nieuwenhuyse	05-DEC-2017
0001140361-17-044989	/s/ Sharon Jones, pursuant to power of attorney	04-DEC-2017
0001127602-17-033880	/s/ Alok Sethi	05-DEC-2017
0001562180-17-003737	/s/ Jeffrey J. Tengel	04-DEC-2017
0001246360-17-003194	Karen A. Balistreri, Attorney-in-Fact for Theodore D. Crandall	05-DEC-2017
0000315189-17-000042	/s/ Paul Wilczynski, Assistant Secretary, Deere & Company, Under Power of Attorney	05-DEC-2017
0000356309-17-000195	/s/ Richard Reich, as attorney-in-fact for Amanda Mullan	05-DEC-2017
0001144204-17-062324	/s/ Peter Sulick	05-DEC-2017
0001179110-17-014884	/s/ Charles C. Meeks, Jr.	05-DEC-2017
0001179110-17-014883	/s/ William M. Lowe, Jr.	05-DEC-2017
0001678202-17-000005	Andrew Wilder	05-DEC-2017
0001209191-17-063748	'/s/ John M Michel, attorney in fact for Ulrich E Keller Jr'	05-DEC-2017
0001127602-17-033879	/s/ John P. Clancy, Jr., attorney-in-fact for Luis M. Pedroso	05-DEC-2017
0001127602-17-033877	/s/ John P. Clancy, Jr. as attorney-in-fact for Michael T. Putziger	05-DEC-2017
0001636023-17-000179	Robert B. McIntosh (attorney-in-fact pursuant to power of attorney previously filed with SEC)	05-DEC-2017
0001628280-17-012104	/s/ Brad Holmstrom, Attorney-in-Fact for Ralph E. Faison	05-DEC-2017
0001127602-17-033874	/s/ Michael J. Stone	05-DEC-2017
0001515101-17-000002	/s/ Bradford C. Zuber by Shari DeMaris	05-DEC-2017
0001012975-17-000914	/s/ Kirk Anderson, Attorney-in-Fact	05-DEC-2017
0001012975-17-000913	/s/ Kirk Anderson, Attorney-in-Fact	05-DEC-2017
0001437106-17-000094	/s/ William E. Niles	05-DEC-2017
0001209191-17-063740	/s/ Margaret V. Boericke, by power of attorney	05-DEC-2017
0001140361-17-044980	Paul J. Dechary, attorney-in-fact	05-DEC-2017
0001174567-17-000023	Thomas J. Shaw	05-DEC-2017
0001724319-17-000002	Gerald M. Miller, Attorney in Fact for Jeffrey S. Hyland	05-DEC-2017
0000936340-17-000269	/s/ Timothy E. Kraepel, Attorney-in-Fact	05-DEC-2017
0000082166-17-000126	/s/ Steven E. Brazones	05-DEC-2017
0001437749-17-020160	/s/ Mary Thomas, Attorney in Fact by POA dated 4/27/15	05-DEC-2017
0001437749-17-020159	/s/ Mary Thomas, Attorney in Fact by POA dated 4/27/15	05-DEC-2017
0001562180-17-003736	/s/ Gerald M. Haines II, Attorney-in-Fact	05-DEC-2017
0001437749-17-020158	/s/ Mary Thomas, Attorney in Fact by POA dated 4/27/15	05-DEC-2017
0001140361-17-044978	/s/ Maria Bouvette	01-DEC-2017
0001437749-17-020157	/s/ Mary Thomas, Attorney in Fact by POA dated 7/26/16	05-DEC-2017
0001393726-17-000069	/s/ Neil C. Rifkind, Attorney-in-Fact for Sandra Bell	05-DEC-2017
0001437749-17-020156	/s/ Mary Thomas, Attorney in Fact by POA dated 4/27/15	05-DEC-2017
0001209191-17-063737	Rebecca L. Dees, by Power of Attorney	05-DEC-2017
0001209191-17-063735	Rebecca L. Dees, by Power of Attorney	05-DEC-2017
0001209191-17-063733	Lori Spilde, Attorney-in-Fact for Edward E. Williams	05-DEC-2017
0001209191-17-063731	/s/ A. Brent King, as Attorney-in-Fact	05-DEC-2017
0001127602-17-033872	/s/ Megan L. Mercer, attorney-in-fact for Mr. Graves	05-DEC-2017
0001127602-17-033870	/s/ Susan C. Chiono, attorney-in-fact for Ms. Sheehan	05-DEC-2017
0001209191-17-063727	/s/ Caroline Beasley, Attorney-in-Fact	05-DEC-2017
0001127602-17-033868	/s/ Susan R. Coumes, attorney-in-fact for Mr. Roehlk	05-DEC-2017
0001209191-17-063723	/s/ Caroline Beasley, Attorney-in-Fact	05-DEC-2017
0001140361-17-044976	/s/ Glenn P. Zarin by power of attorney for Philip A. Laskawy	05-DEC-2017
0000764038-17-000091	John F. Windley	05-DEC-2017
0001140361-17-044975	/s/ Glenn P. Zarin by power of attorney for Walter L. Harris	05-DEC-2017
0001209191-17-063719	/s/ Caroline Beasley, Attorney-in-Fact	05-DEC-2017
0001140361-17-044974	/s/ Glenn P. Zarin by power of attorney for Charles M. Diker	05-DEC-2017
0001209191-17-063717	/s/ Caroline Beasley, Attorney-in-Fact	05-DEC-2017
0001140361-17-044973	/s/ Glenn P. Zarin by power of attorney for Ann E. Berman	05-DEC-2017
0001144204-17-062300	/s/ Joseph D. Glatt	05-DEC-2017
0001209191-17-063715	/s/ Caroline Beasley, Attorney-in-Fact	05-DEC-2017
0001225208-17-018158	/s/ Debra L. Hovland, Attorney-in-Fact	05-DEC-2017
0001140361-17-044972	Teresa D. Ely, Lmtd POA, Attorney-in-Fact	05-DEC-2017
0001209191-17-063713	/s/ Samantha Froud, Attorney-in-fact	05-DEC-2017
0001209191-17-063711	Christopher Aker, Attorney in Fact	05-DEC-2017
0001140361-17-044970	/s/ James Bubeck	04-DEC-2017
0000899243-17-027927	/s/ Han Lee	05-DEC-2017
0001179110-17-014878	/s/ Scott A. Samuels, as Attorney-in-Fact	05-DEC-2017
0001140361-17-044968	Teresa D. Ely  Lmtd POA, Attorney-in-Fact	05-DEC-2017
0000857855-17-000057	Lois J. Rich as Attorney in Fact	05-DEC-2017
0001209191-17-063710	/s/ Brendan Flood	05-DEC-2017
0001631148-17-000061	Michelle O. Wright on behalf of William Charles Taylor	05-DEC-2017
0001631148-17-000059	Michelle O. Wright on behalf of Terryll R. Smith	05-DEC-2017
0001179110-17-014874	/s/ Alexander Chatkewitz	04-DEC-2017
0001631148-17-000057	Michelle O. Wright on behalf of James Ratigan	05-DEC-2017
0001179110-17-014873	/s/ Robin Hayes	04-DEC-2017
0000899243-17-027925	/s/ Arthur H. Penn	05-DEC-2017
0001631148-17-000055	Michelle O. Wright on behalf of Robert Oswald	05-DEC-2017
0001179110-17-014872	/s/ James G. Hnat II	04-DEC-2017
0001631148-17-000053	Michelle O. Wright on behalf of C. Richard Neely	05-DEC-2017
0001631148-17-000051	Michelle O. Wright on behalf of W. Richard Marz	05-DEC-2017
0001179110-17-014871	/s/ Katharine Pierce as Attorney-in-Fact for Nikul Patel	05-DEC-2017
0001209191-17-063708	/s/ Carl D. Culp, attorney in fact for Gregg Strollo	05-DEC-2017
0001209191-17-063707	/s/ Carl D. Culp, attorney in fact for Amber Wallace Soukenik	05-DEC-2017
0001209191-17-063706	/s/ Carl D. Culp, attorney in fact for Timothy F. Shaffer	05-DEC-2017
0001144204-17-062296	/s/ Daniel J. Churay	05-DEC-2017
0001493152-17-014169	/s/ Darryl Daigle	05-DEC-2017
0001209191-17-063705	/s/ Carl D. Culp, attorney in fact for Joseph W. Sabat	05-DEC-2017
0001209191-17-063704	/s/ Carl D. Culp, attorney in fact for David Z. Paull	05-DEC-2017
0001209191-17-063703	/s/ Carl D. Culp, attorney in fact for Edward W. Muransky	05-DEC-2017
0001209191-17-063702	/s/ Carl D. Culp, attorney in fact for Terry A. Moore	05-DEC-2017
0001209191-17-063701	/s/ Carl D. Culp, attorney in fact for Kevin J. Helmick	05-DEC-2017
0001209191-17-063700	Carl D. Culp	05-DEC-2017
0001209191-17-063699	/s/ Jane Wasman	05-DEC-2017
0001209191-17-063698	/s/ Lauren M. Sabella	05-DEC-2017
0001209191-17-063697	/s/ David Lawrence	05-DEC-2017
0001209191-17-063696	/s/ Andrew A. Hindman	05-DEC-2017
0001209191-17-063695	/s/ Burkhard Blank	05-DEC-2017
0001127602-17-033866	By: Scott Walker For: Beth E. Simonetti	04-DEC-2017
0001179110-17-014870	/s/ Katrine Bosley	05-DEC-2017
0001683168-17-003228	/s/ Jeremy Whitaker, Attorney-in-fact for Jeff Benck	05-DEC-2017
0001225208-17-018156	/s/ Cindy Kee, Attorney-in-Fact for Arlin E. Gaffner	04-DEC-2017
0001382963-17-000184	/s/Jiang Kui, President, Shandong Heavy Industry Group Co., Ltd.	04-DEC-2017
0001382963-17-000184	/s/ Huisheng Liu, Chairman, Weichai America Corp.	04-DEC-2017
0001382963-17-000184	/s/ Sun Shaojun, Executive President, Weichai Power Co., Ltd.	04-DEC-2017
0001127602-17-033865	/s/ Christopher I. Humber, Attorney-in-Fact	04-DEC-2017
0000076605-17-000151	/s/ Todd M. Cleveland by Joshua A. Boone, Attorney-in-fact	04-DEC-2017
0001065280-17-000265	By: Carole Payne, Authorized Signatory  For: David B. Wells	04-DEC-2017
0001065280-17-000264	By: Carole Payne, Authorized Signatory  For: Theodore A. Sarandos	04-DEC-2017
0001065280-17-000263	By: Carole Payne, Authorized Signatory  For: Gregory K. Peters	04-DEC-2017
0001065280-17-000262	By: Carole Payne, Authorized Signatory  For: Jessica Neal	04-DEC-2017
0001065280-17-000261	By: Carole Payne, Authorized Signatory  For: David A. Hyman	04-DEC-2017
0000076605-17-000150	/s/ Courtney A. Blosser by Joshua A. Boone, Attorney-in-fact	04-DEC-2017
0001065280-17-000260	By: Carole Payne, Authorized Signatory  For: Reed Hastings	04-DEC-2017
0001065280-17-000259	By: Carole Payne, Authorized Signatory  For: Jonathan Friedland	04-DEC-2017
0001065280-17-000258	By: Carole Payne, Authorized Signatory  For: Leslie J. Kilgore	04-DEC-2017
0001065280-17-000257	By: Carole Payne, Authorized Signatory  For: Kelly Bennett	04-DEC-2017
0001065280-17-000256	By: Carole Payne, Authorized Signatory  For: Anne M. Sweeney	04-DEC-2017
0001065280-17-000255	By: Carole Payne, Authorized Signatory  For: Bradford L. Smith	04-DEC-2017
0001065280-17-000254	By: Carole Payne, Authorized Signatory  For: Ann Mather	04-DEC-2017
0001065280-17-000253	By: Carole Payne, Authorized Signatory  For: Timothy M. Haley	04-DEC-2017
0001065280-17-000252	By: Carole Payne, Authorized Signatory  For: A. George Battle	04-DEC-2017
0001065280-17-000251	By: Carole Payne, Authorized Signatory  For: Richard N. Barton	04-DEC-2017
0001315255-17-000154	s / Joseph Bruno	04-DEC-2017
0001315255-17-000153	/s/ Richard Calder	04-DEC-2017
0001140361-17-044960	/s/ Thomas M. Hagerty	04-DEC-2017
0001315255-17-000152	s/ Michael T. Sicoli	04-DEC-2017
0001315255-17-000150	Chris McKee	04-DEC-2017
0001209191-17-063689	/s/ Kevin Haas	04-DEC-2017
0001140361-17-044959	/s/ John D. Barrett, attorney-in-fact	04-DEC-2017
0001140361-17-044958	/s/John D. Barrett, attorney-in-fact	04-DEC-2017
0001179110-17-014864	John Standage - attorney in fact	04-DEC-2017
0001140361-17-044957	/s/ Laura Randall Woodhead, Attorney-in-Fact	04-DEC-2017
0001654954-17-011320	/s/ Richard Ackerman	04-DEC-2017
0001654954-17-011320	/s/ Richard Ackerman, Managing Partner	04-DEC-2017
0001209191-17-063687	/s/ Dorothy Pacini, Attorney-in-fact	04-DEC-2017
0000726514-17-000084	By: Aric McKinnis, Attorney-in-Fact For: Raymond A. Link	04-DEC-2017
0001654954-17-011319	/s/ Lori Wittman	04-DEC-2017
0001246360-17-003192	Karen A. Balistreri, Attorney-in-Fact for David M. Dorgan	04-DEC-2017
0001654954-17-011317	/s/ Bennett Kim	01-DEC-2017
0001140361-17-044954	/s/ Todd Carothers	04-DEC-2017
0000899243-17-027919	/s/ David Howard as Attorney-in-Fact for Robert G. Bearden	04-DEC-2017
0001654954-17-011315	/s/ Troy Taylor	01-DEC-2017
0000899243-17-027918	/s/ Anne Kuykendall as Attorney-in-Fact for Scott E. Gnau	04-DEC-2017
0001654954-17-011314	/s/ Lori Wittman, attorney-in-fact	04-DEC-2017
0001140361-17-044949	/s/ Donovan Jones	04-DEC-2017
0001654954-17-011312	/s/ Lori Wittman, attorney-in-fact	04-DEC-2017
0001654954-17-011310	/s/ Lori Wittman. attorney-in-fact	04-DEC-2017
0001140361-17-044946	/s/ David Karp	04-DEC-2017
0001654954-17-011308	/s/ Lori Wittman, attorney-in-fact	04-DEC-2017
0001231376-17-000041	By: Vanessa Pon For: Jimmy Duan	04-DEC-2017
0001231376-17-000040	By: Vanessa Pon For: Roxanne Oulman	04-DEC-2017
0001231376-17-000039	By: Vanessa Pon For: Leslie Stretch	04-DEC-2017
0000831641-17-000142	Janis B. Salin for Craig L. Christensen	04-DEC-2017
0001209191-17-063686	/s/ Denise Winn, Attorney-in-Fact	04-DEC-2017
0001209191-17-063685	/s/ Jacob J. Guild, Attorney-in-Fact for Gregory A. Trojan	04-DEC-2017
0001127602-17-033863	/s/ Greg L. Smith, Attorney-in-Fact for Christopher M. Leavell	04-DEC-2017
0001209191-17-063683	/s/David Tyronne Howton, as Attorney-in-Fact for Hans Wigzell	04-DEC-2017
0001209191-17-063682	/s/ Jennifer Lew, Attorney-in-Fact	04-DEC-2017
0001140361-17-044941	/s/John Whittle, by power of attorney	04-DEC-2017
0001209191-17-063680	/s/ Todd N. Gilman, Attorney-in-fact	04-DEC-2017
0001225208-17-018154	A. Battista, As attorney in fact for R. Izzo	04-DEC-2017
0001209191-17-063678	/s/ Jennifer Lew	04-DEC-2017
0001246360-17-003190	Karen A. Balistreri, Attorney-in fact for Robert B Murphy	04-DEC-2017
0001246360-17-003189	Karen A. Balistreri, Attorney-in fact for Sujeet Chand	04-DEC-2017
0001246360-17-003188	Karen A. Balistreri, Attorney-in-fact for Elik I. Fooks	04-DEC-2017
