ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001225208-13-025371	Myra McGinley, Attorney-in-Fact	13-DEC-2013
0001225208-13-025370	Myra McGinley, Attorney-in-Fact	13-DEC-2013
0000936783-13-000017	/s/ Craig Phillips	13-DEC-2013
0001140361-13-046126	Richard J. Rouse, by Joseph S. Bonventre, A.I.F.	13-DEC-2013
0001179110-13-017891	John Ambroseo	13-DEC-2013
0001181431-13-062723	Lisa Washington, Attorney-In-Fact	13-DEC-2013
0001144204-13-067201	/s/ Stanley B. Dickson, Jr., President of General Partner	13-DEC-2013
0001209191-13-056904	/s/ Andrew M. Johnson, Attorney-in-Fac	13-DEC-2013
0001140361-13-046125	Robert Sweeney	13-DEC-2013
0000950142-13-002415	/s/ Timothy D. Johnson, attorney-in-fact	13-DEC-2013
0001019687-13-004813	/s/ Jan M. Davidson as attorney-in-fact for Roy J. Bostock	13-DEC-2013
0001237899-13-000061	/s/**George D. Yancopoulos	13-DEC-2013
0001179110-13-017888	Gregory A. Robbins, Attorney-in-fact	13-DEC-2013
0001087934-13-000067	/s/ Paul Jarman	13-DEC-2013
0001179110-13-017887	Gregory A. Robbins, Attorney-in-fact	13-DEC-2013
0001225208-13-025369	Gary M. Rinck	12-DEC-2013
0001140361-13-046121	Gary T. Jolliffe, by Michael A. Shriner, Power of Attorney	13-DEC-2013
0001179110-13-017886	Gregory A. Robbins, Attorney-in-fact	13-DEC-2013
0001179110-13-017885	Gregory A. Robbins, Attorney-in-fact	13-DEC-2013
0001181431-13-062722	/s/ Adam J. Weiss, by power of Attorney	13-DEC-2013
0001144204-13-067188	/s/ Victor Keen	12-DEC-2013
0000851520-13-000136	By: Wendy Whitehouse  For: Karen Richardson	13-DEC-2013
0001179110-13-017883	Gregory A. Robbins, Attorney-in-fact	13-DEC-2013
0000768835-13-000109	Joseph Y. Heuer, Attorney-in-fact for John Charles Martin	13-DEC-2013
0000851520-13-000134	By: Wendy Whitehouse  For: Karen Richardson	13-DEC-2013
0001140361-13-046119	Carlos A. Martinez	13-DEC-2013
0001127602-13-034580	/s/ H. Carol Bernstein (Power of Attorney)	13-DEC-2013
0001144204-13-067186	/s/ George F. Schmitt	13-DEC-2013
0001127602-13-034579	Kurt P. Cummings, attorney-in-fact	13-DEC-2013
0001318148-13-002008	/s/ John D. Martini (Attorney-in-Fact)	13-DEC-2013
0001127602-13-034578	/s/ Nancy A. McGrath, attorney-in-fact	13-DEC-2013
0001225208-13-025368	Jane E. Fry, Attorney-in-fact	13-DEC-2013
0000006207-13-000042	/s/ Christopher V. Vitale	13-DEC-2013
0001127602-13-034577	Kurt P. Cummings, attorney-in-fact	13-DEC-2013
0001127602-13-034575	Kurt P. Cummings, attorney-in-fact	13-DEC-2013
0001127602-13-034574	/s/ Jane Lucas for Peter Sondergaard	13-DEC-2013
0001127602-13-034573	Kurt P. Cummings, attorney-in-fact	13-DEC-2013
0000105634-13-000248	Sheldon I. Cammaker	13-DEC-2013
0000897429-13-000080	David M. Oliver, Attorney in Fact	13-DEC-2013
0001087934-13-000066	/s/ Hemant Gosain	13-DEC-2013
0001127602-13-034572	Kurt P. Cummings, attorney-in-fact	13-DEC-2013
0001179110-13-017882	Luis Spinelli	13-DEC-2013
0001179110-13-017881	Bret DiMarco	13-DEC-2013
0001179110-13-017880	/s/ Bret DiMarco, Pursuant to Power of Attorney	13-DEC-2013
0001179110-13-017879	Helene Simonet	13-DEC-2013
0001181431-13-062718	/s/ A. Lynne Puckett, Attorney-in-Fact	13-DEC-2013
0001181431-13-062717	/s/ A. Lynne Puckett, Attorney-in-Fact	13-DEC-2013
0001209191-13-056902	/s/ Robert H. Rigsby, as Attorney in Fact	13-DEC-2013
0001181431-13-062716	/s/ A. Lynne Puckett	13-DEC-2013
0001179110-13-017878	/s/ Craig McAndrews	13-DEC-2013
0001140361-13-046114	Dani Eng, Attorney-in-Fact	13-DEC-2013
0001181431-13-062715	/s/ A. Lynne Puckett, Attorney-in-Fact	13-DEC-2013
0001181431-13-062714	/s/ A. Lynne Puckett, Attorney-in-Fact	13-DEC-2013
0001181431-13-062713	/s/ A. Lynne Puckett, Attorney-in-Fact	13-DEC-2013
0001480248-13-000142	/s/Allison G. Pellegrino, under power of attorney	13-DEC-2013
0001209191-13-056900	Stephen Palmer, Attorney-in-Fact	13-DEC-2013
0001569825-13-000067	Giselle Torres, Attorney-in-fact	13-DEC-2013
0001575714-13-000020	/s/ L. Michael Hone	13-DEC-2013
0001144204-13-067175	/s/ David Sasnett	13-DEC-2013
0001238284-13-000011	Michael LiCalsi, Attorney-in-fact	13-DEC-2013
0001019687-13-004812	/s/ Tatsuo Izumi	12-DEC-2013
0000900199-13-000009	Michael LiCalsi, Attorney-in-fact	13-DEC-2013
0000216539-13-000200	/s/ Marshall N. Morton, by Andrew C. Carington, Attorney-in-fact	13-DEC-2013
0001515690-13-000028	Debra Alimenti	13-DEC-2013
0001140361-13-046113	/s/ Mohit Marria	12-DEC-2013
0001144204-13-067171	/s/ Douglas R. Vizzni	13-DEC-2013
0001480248-13-000140	/s/Allison Pellegrino, under power-of-attorney	13-DEC-2013
0001328319-13-000056	Martha Crow	13-DEC-2013
0001181431-13-062711	/s/ Brandt Schmidt, Attorney-in-Fact for James A. Syran	13-DEC-2013
0001575714-13-000019	/s/ Kevin Cronin	13-DEC-2013
0001181431-13-062710	Dawn M. Rogers, Attorney-in-Fact	13-DEC-2013
0001140361-13-046107	/s/ Emily Lane	13-DEC-2013
0001104659-13-090144	/s/ Gavin O'Connor by power of attorney	13-DEC-2012
0001225208-13-025367	Kevin P. Lanouette, Assistant General Counsel, by Power of Attorney	13-DEC-2013
0001140361-13-046104	/s/ Heather White, as Attorney-in-fact for Arvinder Singh	13-DEC-2013
0001210390-13-000005	/s/ Jeniffer Jaynes, by power of attorney	13-DEC-2013
0000072333-13-000170	Paula McGee, Attorney-in-Fact for Bruce A. Nordstrom	13-DEC-2013
0001140361-13-046103	Brian M. Pribyl	13-DEC-2013
0001140361-13-046101	/s/ Kevin Daly	13-DEC-2013
0001104659-13-090142	/s/ William Dozier	13-DEC-2013
0001046568-13-000023	By: Gail B. Rago For: Louis E. Caldera	13-DEC-2013
0001140361-13-046100	Thomas F. Kopetic	13-DEC-2013
0001126328-13-000305	Patrick A. Kirchner, by Power of Attorney	13-DEC-2013
0001209992-13-000003	/s/Andrew J. O'Neill	13-DEC-2013
0001140361-13-046096	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001140361-13-046094	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001339396-13-000015	Edward J. Faneuil, Attorney-in-Fact for Global GP LLC	13-DEC-2013
0001411207-13-000218	/s/ Eric C. Scroggins, attorney-in-fact	13-DEC-2013
0001140361-13-046091	Patricia L Scheuer	13-DEC-2013
0001140361-13-046089	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001423026-13-000003	By: Viola A. Murdock  For: Stephen P. Lynch	13-DEC-2013
0001140361-13-046086	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001140361-13-046084	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001025996-13-000129	/s/ Jeffrey C. Hawken	13-DEC-2013
0001025996-13-000128	/s/ Tyler H. Rose, as attorney-in-fact for John B. Kilroy, Jr.	13-DEC-2013
0001209191-13-056892	/s/Robert M. Hayward, P.C. by Power of Attorney	13-DEC-2013
0001140361-13-046081	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001515690-13-000027	Debra Alimenti	13-DEC-2013
0001181431-13-062708	/s/ Kathryn H. Rowan attorney-in-fact for Geoffrey R. Banta	13-DEC-2013
0000932781-13-000029	J. Thomas Johnson	13-DEC-2013
0001209191-13-056891	/s/Robert M. Hayward, P.C. by Power of Attorney	13-DEC-2013
0001140361-13-046079	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001256978-13-000002	Ronald J. Casciano	13-DEC-2013
0001140361-13-046077	Kitty Kennedy Nelson	13-DEC-2013
0001181431-13-062707	Deidre L. Shearer, Attorney-in-Fact for Dan O. Dinges	13-DEC-2013
0001209191-13-056890	/s/ Sean J. Klein by Power of Attorney	13-DEC-2013
0001209191-13-056889	/s/ Sean J. Klein by Power of Attorney	13-DEC-2013
0001209191-13-056888	/s/ John J. Fry	13-DEC-2013
0001140361-13-046075	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001262862-13-000023	/s/ Victor M. Casini, Attorney-in-fact	12-DEC-2013
0001181565-13-000022	/s/ Robin A. Hanisch	13-DEC-2013
0001209191-13-056887	/s/ Robert E. Trautmann, attorney-in-fact	13-DEC-2013
0001179110-13-017874	/s/ Steven G. Mahon, attorney in fact	13-DEC-2013
0001140361-13-046068	/s/Jennifer L. Deacon, as Attorney in Fact	13-DEC-2013
0000038264-13-000017	James Mckenna by Power of Attorney	13-DEC-2013
0001140361-13-046067	James P. Payne	11-DEC-2013
0001140361-13-046065	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001214659-13-007028	Stephen R. Head	13-DEC-2013
0000038264-13-000016	James Mckenna by Power of Attorney	13-DEC-2013
0001209992-13-000002	/s/ Marlene A. Krumholz	13-DEC-2013
0001140361-13-046062	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0000038264-13-000015	James Mckenna by Power of Attorney	13-DEC-2013
0001140361-13-046060	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001140361-13-046059	/s/ James F. Hershner	13-DEC-2013
0001403694-13-000019	By: Erik Lichter For: Bruce L Claflin	13-DEC-2013
0000906465-13-000065	By: Rick Jennings  For: Cathie Whiteside	13-DEC-2013
0001239066-13-000002	/s/ Lawrence P. Vogel	13-DEC-2013
0000038264-13-000014	James Mckenna by Power of Attorney	13-DEC-2013
0001140361-13-046056	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001181565-13-000021	/s/ Jon S. Wheeler	13-DEC-2013
0001179110-13-017873	/s/ Thomas R. Moore for John Carl Junek	13-DEC-2013
0001140361-13-046054	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0000038264-13-000013	James Mckenna by Power of Attorney	13-DEC-2013
0001573788-13-000006	Robert P. Jerabeck	13-DEC-2013
0001140361-13-046052	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001209191-13-056885	/s/ Steven J. Tsimbinos, Power of Attorney	13-DEC-2013
0001209191-13-056883	/s/ John T. Baily	13-DEC-2013
0000937322-13-000010	Ben Farahi	13-DEC-2013
0001140361-13-046050	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001548123-13-000485	/s/ Leo Womack	13-DEC-2013
0001179124-13-000122	Anjie LaRocca, Attorney-in-Fact	13-DEC-2013
0001250853-13-000151	/s/ Sanford J.Hillsberg	13-DEC-2013
0001225208-13-025350	Amy M. Tucker, Attorney-in-Fact	12-DEC-2013
0001403609-13-000009	/s/ Amy T. Forster	13-DEC-2013
0001140361-13-046048	/s/ Mark W. Miles, as attorney-in-fact	13-DEC-2013
0001242092-13-000002	\s\ Robert W. Sherwood Attorney in Fact for John L. Gregory III	13-DEC-2013
0001181431-13-062702	/s/ Kevin Buckley, attorney in fact	13-DEC-2013
0001209191-13-056878	/s/ James F. Emigh	13-DEC-2013
0001200568-13-000007	Mark A. Crowe, Attorney-in-Fact	13-DEC-2013
0000356130-13-000102	Elizabeth A. Nigut	13-DEC-2013
0001127602-13-034568	/s/ Thomas Lynn Brown	13-DEC-2013
0001209191-13-056877	/s/ Frederick G. Stueber	13-DEC-2013
0001127602-13-034567	/s/ Aaron Paul Diefenthaler	13-DEC-2013
0001144204-13-067147	/s/ Jesse T. Herrick, Attorney-in-fact	13-DEC-2013
0001240679-13-000051	Patrick J. Kinney, Jr. as attorney-in-fact for Lucia Luce Quinn	13-DEC-2013
0001140361-13-046044	/s/ Konstantinos Papazoglou by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001362118-13-000128	Getey M. Ritchott, Attorney-in-Fact for Daniel Fishback	13-DEC-2013
0001225208-13-025349	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025348	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001140361-13-046043	/s/ David R. Sauder by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001225208-13-025347	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025346	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025345	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025344	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025343	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001140361-13-046042	/s/ David J. Russo by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001209191-13-056872	Thomas G. Kahn	13-DEC-2013
0001209191-13-056870	/s/ Bruce A. Los	13-DEC-2013
0001173479-13-000002	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001179110-13-017870	/s/ Boyd W. Hendrickson	13-DEC-2013
0001140361-13-046041	/s/ Gregory W. Lippard by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001144204-13-067134	/s/ Theodore Etter	13-DEC-2013
0001140361-13-046036	/s/ Brian H. Kelly by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001140361-13-046035	/s/ Samuel K. Fisher by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001127602-13-034565	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001127602-13-034563	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001140361-13-046034	/s/ John F. Kasel by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001195933-13-000052	/s/ James H. Romaker, By Power of Attorney	13-DEC-2013
0001127602-13-034561	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001209191-13-056865	/s/ R. Pete Williams, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001140361-13-046033	William G. Foster	13-DEC-2013
0001209191-13-056862	/s/ Erin S. Sharp, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001218591-13-000023	John Lamon	13-DEC-2013
0001209191-13-056861	/s/ J. Michael Schlotman, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056860	Debra A. Addington, attorney-in-fact	13-DEC-2013
0001209191-13-056859	Debra A. Addington, attorney-in-fact	13-DEC-2013
0001209191-13-056858	/s/ M. Marnette Perry, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001144204-13-067127	/s/ Jonathan New	13-DEC-2013
0001209191-13-056857	/s/ W. Rodney McMullen, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056856	/s/ Lynn Marmer, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001127602-13-034559	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001209191-13-056855	/s/ Christopher T. Hjelm, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056854	/s/ Michael L. Ellis, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056853	/s/ Kevin M. Dougherty, by Bruce M. Gack	13-DEC-2013
0001127602-13-034557	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001209191-13-056851	/s/ Michael J. Donnelly, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056850	/s/ Geoffrey J. Covert, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001209191-13-056849	/s/ Robert W. Clark, by Bruce M. Gack, Attorney-in-Fact	13-DEC-2013
0001127602-13-034555	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001127602-13-034553	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001140361-13-046024	/s/ Patrick D. Schwartz, Executive Vice President and Secretary and Attorney-In-Fact for Kevin M. Blakely	13-DEC-2013
0001181431-13-062696	/s/ Janet Mesrobian, Esq., as Attorney-In-Fact for William W. Wyman	13-DEC-2013
0001181431-13-062695	/s/ Brian Levy	13-DEC-2013
0001181431-13-062694	/s/ Tim McInerney	13-DEC-2013
0001290476-13-000003	/s/ Dennis J. Falk	13-DEC-2013
0001181431-13-062693	/s/ Robert O'Holla	13-DEC-2013
0001181431-13-062692	/s/ Janet Mesrobian, Esq., as Attorney-In-Fact for Leon Trefler	13-DEC-2013
0001181431-13-062691	/s/ Craig Tooman	13-DEC-2013
0001181431-13-062690	/s/ Janet Mesrobian, Esq., as Attorney-In-Fact for Efstathios A. Kouninis	13-DEC-2013
0001181431-13-062689	/s/ Anthony Yost	13-DEC-2013
0001127602-13-034551	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001181431-13-062688	/s/ Janet Mesrobian, Esq., as Attorney-In-Fact for Douglas I. Kra	13-DEC-2013
0001181431-13-062687	/s/ Janet Mesrobian, Esq., as Attorney-In-Fact for Michael R. Pyle	13-DEC-2013
0001140361-13-046023	Thomas J. Meek for Barbara R. Smith	13-DEC-2013
0001144204-13-067123	/s/ Christopher P. Baker	13-DEC-2013
0001140361-13-046022	Thomas J. Meek on behalf of Marc E. Robinson	13-DEC-2013
0001140361-13-046021	Thomas J. Meek for Michael F. Pasquale	13-DEC-2013
0001127602-13-034548	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001140361-13-046020	Thomas J. Meek for Joseph C. Muscari	13-DEC-2013
0001140361-13-046019	Thomas J. Meek for Duane R. Dunham	13-DEC-2013
0001140361-13-046018	Thomas J. Meek for Robert L. Clark	13-DEC-2013
0001019687-13-004809	/s/ Thomas N. Arnost	13-DEC-2013
0001140361-13-046017	Thomas J. Meek for Paula H. J. Cholmondeley	13-DEC-2013
0001019687-13-004808	/s/ Domenico Iannucci	13-DEC-2013
0001225208-13-025336	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025335	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025334	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025333	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001225208-13-025332	Victoria Crane, Attorney-in-fact	12-DEC-2013
0001140361-13-046016	Thomas J. Meek for John J. Carmola	13-DEC-2013
0001476561-13-000009	JANIS SALIN for JAMES R. PAGENKOPF	12-DEC-2013
0001127602-13-034546	/s/ M. Gayle Hobson, POA	13-DEC-2013
0001181431-13-062686	Kevin S. Royal - Attorney in Fact	13-DEC-2013
0001250853-13-000150	/s/ Kevin Schultz	13-DEC-2013
0001179110-13-017868	Karen M. Singer, by Power of Attorney	13-DEC-2013
0001104659-13-090100	Madelaine Salas, by Power of Attorney	13-DEC-2013
0001209191-13-056838	/s/ Jodie Simon Friedman Attorney in Fact	13-DEC-2013
0001104659-13-090099	Madelaine Salas, by Power of Attorney	13-DEC-2013
0001104659-13-090098	Madelaine Salas, by Power of Attorney	13-DEC-2013
0001250853-13-000149	/s/ Ernest Mario	13-DEC-2013
0001127602-13-034544	/s/ Jal S. Shroff	13-DEC-2013
0001140361-13-046012	S. Christopher Johnson	13-DEC-2013
0001127602-13-034542	/s/ Judy Z. Mayo by limited power of attorney for Eric James Burton	13-DEC-2013
0001127602-13-034540	/s/ Judy Z. Mayo by limited power of attorney for Malcolm E. Everett III	13-DEC-2013
0001341066-13-000010	Marc Pearlin, as attorney-in-fact for John Burns	13-DEC-2013
0001250853-13-000148	/s/ Stephen Sundlof	13-DEC-2013
0001127602-13-034538	/s/ Judy Z. Mayo by limited power of attorney for John W. Harris	13-DEC-2013
0001140361-13-046010	/s/ Peter D. Fetzer, Attorney-in-Fact for Brian A. Hennessy	13-DEC-2013
0001450067-13-000006	JANIS SALIN for LESLIE L. SHOEMAKER	12-DEC-2013
0001209191-13-056837	Greg E. Gordon, Attorney-in-Fact for Frank S. Sklarsky	13-DEC-2013
0001250853-13-000147	/s/ Raymond Townsend	13-DEC-2013
0001573700-13-000034	/s/ Ginger Torsell, as attorney-in-fact	13-DEC-2013
0001209191-13-056835	Greg E. Gordon, Attorney-in-Fact for Viktoras R. Sekmakas	13-DEC-2013
0001209191-13-056834	Greg E. Gordon, Attorney-in-Fact for Cynthia A. Niekamp	13-DEC-2013
0001209191-13-056833	Greg E. Gordon, Attorney-in-Fact for David B. Navikas	13-DEC-2013
0001127602-13-034536	/s/ Power of Attorney, Kenneth V. Moreland, Chief Financial Officer	13-DEC-2013
0001209191-13-056832	/s/ Robert A. Seiser	13-DEC-2013
0001209191-13-056831	Greg E. Gordon, Attorney-in-Fact for Michael H. McGarry	13-DEC-2013
0001209191-13-056830	Greg E. Gordon, Attorney-in-Fact for Richard C. Elias	13-DEC-2013
0001209191-13-056829	/s/ Robert B. Jones	13-DEC-2013
0001250853-13-000146	/s/ Oleg Nodelman	13-DEC-2013
0001209191-13-056828	/s/ Peter A. Clemens	13-DEC-2013
0001209191-13-056827	Greg E. Gordon, Attorney-in-Fact for Charles E. Bunch	13-DEC-2013
0001209191-13-056826	/s/ Albert Brzeczko	13-DEC-2013
0001011060-13-000046	Michael F. Adams	13-DEC-2013
0001209191-13-056825	Greg E. Gordon, Attorney-in-Fact for Glenn E. Bost II	13-DEC-2013
0001179110-13-017866	/s/Peter J. Moerbeek, by power of attorney	13-DEC-2013
0001140361-13-046008	Lisa M. Buchanan as Attorney-in-Fact for Todd A. Dittmann	13-DEC-2013
0001140361-13-046007	Lisa M. Buchanan, as attorney-in-fact for John T. Mills	13-DEC-2013
0001209191-13-056824	Greg E. Gordon, Attorney-in-Fact for David R. Whitwam	13-DEC-2013
0001235110-13-000217	/s/ Jennifer A. D'Alessandro, as attorney-in-fact	13-DEC-2013
0001140361-13-046006	Lisa M. Buchanan as Attorney-in-Fact for David E. Preng	13-DEC-2013
0000038264-13-000012	James Mckenna by Power of Attorney	13-DEC-2013
0001209191-13-056823	Greg E. Gordon, Attorney-in-Fact for Thomas J. Usher	13-DEC-2013
0001264845-13-000001	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001209191-13-056822	Greg E. Gordon, Attorney-in-Fact for Robert Ripp	13-DEC-2013
0001209191-13-056821	Greg E. Gordon, Attorney-in-Fact for Robert Mehrabian	13-DEC-2013
0001140361-13-046005	/s/ Donald L. Foster by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001209191-13-056820	Greg E. Gordon, Attorney-in-Fact for Michele J. Hooper	13-DEC-2013
0001127602-13-034535	/s/ Richard A. Watts, Attorney-in-fact, for Wililam G. Dorey	13-DEC-2013
0001264839-13-000002	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001140361-13-046004	Elaine D. Marion	13-DEC-2013
0001209191-13-056819	Greg E. Gordon, Attorney-in-Fact for Victoria F. Haynes	13-DEC-2013
0000038264-13-000011	James Mckenna by Power of Attorney	13-DEC-2013
0000075252-13-000096	Grace R. den Hartog by Rosemarie W. France, POA	13-DEC-2013
0000075252-13-000095	Charles C. Colpo by Rosemarie France POA	13-DEC-2013
0001484364-13-000040	/s/ Michael T. Flynn	13-DEC-2013
0001209191-13-056818	Greg E. Gordon, Attorney-in-Fact for Hugh Grant	13-DEC-2013
0000038264-13-000010	James Mckenna by Power of Attorney	13-DEC-2013
0001209191-13-056817	Greg E. Gordon, Attorney-in-Fact for John V. Faraci	13-DEC-2013
0001421102-13-000089	Pedro Ferro, By Barbara Novak, Attorney-in-fact	13-DEC-2013
0001140361-13-046002	/s/ Merry L. Brumbaugh by Deborah J. Foster, attorney-in-fact	13-DEC-2013
0001421102-13-000088	Kevin Nowlan, By Barbara Novak, Attorney-in-fact	13-DEC-2013
0001209191-13-056816	Greg E. Gordon, Attorney-in-Fact for James G. Berges	13-DEC-2013
0000038264-13-000009	James Mckenna by Power of Attorney	13-DEC-2013
0001503249-13-000005	/s/ Mitchell M. Willoughby	13-DEC-2013
0001209191-13-056815	Greg E. Gordon, Attorney-in-Fact for Stephen F. Angel	13-DEC-2013
0001181431-13-062672	/s/ Sasha Keough, attorney-in-fact	13-DEC-2013
0001365469-13-000002	CHRISTINA PEELE,POA	13-DEC-2013
0001264838-13-000003	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0000038264-13-000008	James Mckenna by Power of Attorney	13-DEC-2013
0000075252-13-000094	Lemuel E. Lewis by Rosemarie W. France, POA	13-DEC-2013
0000721683-13-000175	Garilou Page, Attorney-in-Fact	13-DEC-2013
0001127602-13-034533	/s/ Stephen R. Avera, Agent	13-DEC-2013
0001209191-13-056811	/s/ Richard G. Wheelahan, III, attorney-in-fact	13-DEC-2013
0001264930-13-000001	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001140361-13-045995	/s/ Bruce M. Bowen	13-DEC-2013
0001209191-13-056810	/s/ Martin P. Galvan Limited Power of Attorney For: Kevin Smith	13-DEC-2013
0001576018-13-000005	By: /s/ Tonya L. Marshall, Attorney-in-Fact for Neil McConachie	13-DEC-2013
0001209191-13-056809	/s/ Martin P. Galvan	13-DEC-2013
0000038264-13-000007	James Mckenna by Power of Attorney	13-DEC-2013
0001209191-13-056808	/s/ Arthur P. Bedrosian	13-DEC-2013
0001209191-13-056807	/s/ Nathan P. Pekar, Attorney-in-fact	13-DEC-2013
0001264839-13-000001	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001179110-13-017863	/s/ Kathryn Arnone, Attorney-in-Fact	13-DEC-2013
0000038264-13-000006	James Mckenna by Power of Attorney	13-DEC-2013
0001181431-13-062664	/s/  Sally H. Townsley, by Power of Attorney	12-DEC-2013
0001213900-13-007183	/s/ Julia Miller	12-DEC-2013
0001213900-13-007181	/s/ Zachary McAdoo, President, McAdoo Capital Inc., Investment Manager of Zanett Opportunity Fund, Ltd.	12-DEC-2013
0001213900-13-007181	/s/ Zachary McAdoo, President, McAdoo Capital Inc.	12-DEC-2013
0001213900-13-007181	/s/ Zachary McAdoo	12-DEC-2013
0001246360-13-005369	Nancy E. Uridil	13-DEC-2013
0001264838-13-000002	Arthur G. Altschul, Jr., Trustee	13-DEC-2013
0001140361-13-045990	Brian R. McLeod, Attorney-in-fact	13-DEC-2013
0000038264-13-000005	James Mckenna by Power of Attorney	13-DEC-2013
0000939057-13-000541	/s/ Roy H. Taylor	12-DEC-2013
0001032220-13-000137	David R. Francis: As Attorney-In-Fact for: James R Thompson	13-DEC-2013
0001255294-13-000979	/s/ Kade Thompson	13-DEC-2013
0001140361-13-045988	/s/ Steven R. Barth, Attorney-in-Fact for Diane M. Gershowitz	13-DEC-2013
0001314598-13-000087	Jason E. Wynn, Attorney-in-Fact	13-DEC-2013
0001179110-13-017861	Don M. Wilson III	13-DEC-2013
0001065407-13-000444	/s/Kathleen P. Lynch, Attorney in Fact for James Danna	13-DEC-2013
0000918497-13-000027	Edward M. Kress Attorney in Fact for Douglas Bruggeman	13-DEC-2013
0001569825-13-000066	Giselle I Torres, Attorney-in-fact	13-DEC-2013
0001225208-13-025324	Gary M. Rinck	12-DEC-2013
0001032220-13-000136	David R. Francis: As Attorney-In-Fact for: John J Haley	13-DEC-2013
0001209191-13-056806	W. Robert Kellegrew Jr. V.P. and General Counsel	13-DEC-2013
0001179110-13-017859	/s/ Jeffrey A. Munsie, attorney-in-fact	13-DEC-2013
0000038264-13-000004	James Mckenna	13-DEC-2013
0000918497-13-000026	Edward M. Kress, Attorney in Fact for Lawrence Tomchin	13-DEC-2013
0001225208-13-025323	Bancroft S. Gordon, Attorney-In-Fact	13-DEC-2013
0001140361-13-045984	By: Barbara L. Smithers, by power of attorney	13-DEC-2013
0001127602-13-034532	Ruth Roper	13-DEC-2013
0001165527-13-001035	/s/ Dana Gallovicova	11-DEC-2013
0001127602-13-034531	/s/ Judy Z. Mayo by limited power of attorney for Aubrey B. Harwell Jr.	13-DEC-2013
