ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-18-050720	/s/ Juliana Capata, attorney-in-fact	12-SEP-2018
0001209191-18-050718	Daniel R. Marx, Attorney-in-Fact for Joshua Frank	12-SEP-2018
0001209191-18-050718	By: Daniel R. Marx, Attorney-in-Fact for Nelson Peltz, member of the general partner of Trian Fund Management, L.P.	12-SEP-2018
0001513162-18-000231	/s/Amit Kumar	12-SEP-2018
0001567619-18-002465	/s/ Marc Levy, pursuant to Power of Attorney	12-SEP-2018
0001567619-18-002464	Thomas F Helms, Jr.	12-SEP-2018
0001209191-18-050717	By: Daniel R. Marx, Attorney-in-Fact for Nelson Peltz, member of the general partner of Trian Fund Management, L.P.	12-SEP-2018
0001209191-18-050717	Daniel R. Marx, Attorney-in-Fact for Nelson Peltz	12-SEP-2018
0001567619-18-002463	/s/Benjamin Palleiko, Attorney-in-Fact	12-SEP-2018
0001209191-18-050716	/s/ Daniel Ramos	12-SEP-2018
0001209191-18-050715	/s/ Dana C. Russell, attorney-in-fact	12-SEP-2018
0000899243-18-024354	/s/ Matthew Schoenfeld, Attorney-in-Fact	12-SEP-2018
0001694426-18-000199	/s/ Fred Green as Attorney-in-Fact	12-SEP-2018
0000899243-18-024351	/s/ Jerry W. Powell, Attorney-in-Fact for Valerie C. Toalson	12-SEP-2018
0000899243-18-024350	/s/ Jerry W. Powell, Attorney-in-Fact for William B. Harrison, Jr.	12-SEP-2018
0000899243-18-024349	/s/ Jerry W. Powell, Attorney-in-Fact for Marc J. Shapiro	12-SEP-2018
0000899243-18-024348	/s/ Jerry W. Powell, Attorney-in-Fact for Paul B. Murphy, Jr.	12-SEP-2018
0000899243-18-024347	/s/ Jerry W. Powell	12-SEP-2018
0001140361-18-038362	/s/ Thomas F. Helms, Jr.	12-SEP-2018
0000899243-18-024341	/s/ Jerry W. Powell, Attorney-in-Fact for Stanley D. Levy	12-SEP-2018
0000899243-18-024340	Cadence Bancorp, LLC /s/ Jerry W. Powell, Executive Vice President and General Counsel	12-SEP-2018
0000899243-18-024339	/s/ Jerry W. Powell, Attorney-in-Fact for Samuel M. Tortorici	12-SEP-2018
0000899243-18-024338	/s/ Jerry W. Powell, Attorney-in-Fact for Scott M. Stuart	12-SEP-2018
0001654954-18-010114	/s/ Christopher A Wilson, attorney-in-fact for Manuel Marrero	12-SEP-2018
0000899243-18-024337	/s/ Jerry W. Powell, Attorney-in-Fact for J. Richard Fredericks	12-SEP-2018
0000899243-18-024335	/s/ Jerry W. Powell, Attorney-in-Fact for Robert K. Steel	12-SEP-2018
0000899243-18-024334	/s/ Jerry W. Powell, Attorney-in-Fact for Rudolph H. Holmes	12-SEP-2018
0001209191-18-050710	Andy R. Sewell, Attorney-in-Fact for Andrew Anagnost	12-SEP-2018
0001127602-18-027490	/s/ Lisa Yun, Attorney-in-Fact for Marc Benioff	12-SEP-2018
0001512013-18-000002	/s/ Jeniffer Jaynes, by power of attorney	12-SEP-2018
0000899243-18-024327	Katherine Ryan, Attorney-in-Fact	12-SEP-2018
0001209191-18-050708	/s/ Steven R. Lacy, Attorney-in-Fact	12-SEP-2018
0001209191-18-050705	/s/ Mohan S. Gyani	12-SEP-2018
0001423774-18-000025	/s/ Jennifer Pileggi	12-SEP-2018
0001144204-18-049238	GTCR INVESTMENT X AIV LTD., By: /s/ Jeffrey S. Wright Name: Jeffrey S. Wright, Title: Appointed Officer	12-SEP-2018
0001144204-18-049238	CANYON PARTNERS, LTD., By: /s/ Jeffrey S. Wright Name: Jeffrey S. Wright, Title: Appointed Officer	12-SEP-2018
0001144204-18-049238	CANYON HOLDINGS (CAYMAN), L.P., By: /s/ Jeffrey S. Wright Name: Jeffrey S. Wright, Title: Appointed Officer	12-SEP-2018
0000899243-18-024322	Katherine Ryan, Attorney-in-Fact	12-SEP-2018
0001493152-18-013159	/s/ W. Bradley Munroe	12-SEP-2018
0001332349-18-000128	/s/ J. Daniel Huffines, By Power of Attorney	12-SEP-2018
0001596532-18-000219	By: Isabelle Bertin-Bailly, Attorney-in-Fact For: Kenneth Duda	11-SEP-2018
0001209191-18-050704	/s/ Edward Terino	12-SEP-2018
0001249155-18-000056	Glenbrook Capital, LP, By: Glenbrook Capital Management, the General Partner, By:  /s/ Richard Rudgley, President	12-SEP-2018
0001249155-18-000056	Glenbrook Capital Management, By: /s/ Richard Rudgley, President	12-SEP-2018
0001332349-18-000127	/s/ J. Daniel Huffines, By Power of Attorney	12-SEP-2018
0001209191-18-050702	/s/ Royce E. Wilson	12-SEP-2018
0001179110-18-011341	/s/ Diane Musi, as Attorney-in-Fact for Sheila Lirio Marcelo	12-SEP-2018
0000779152-18-000083	By: Mary E. Stluka For: Craig K. Morgan	12-SEP-2018
0000779152-18-000082	By: Mary E. Stluka For: David B. Foss	12-SEP-2018
0000779152-18-000081	By: Mary E. Stluka For: Gregory R. Adelson	12-SEP-2018
0001144204-18-049236	/s/ Pilar Torres as Attorney-in-Fact for Stilwell Activist Investments, L.P.	12-SEP-2018
0001144204-18-049236	/s/ Pilar Torres as Attorney-in-Fact for Stilwell Activist Fund, L.P.	12-SEP-2018
0001144204-18-049236	/s/ Pilar Torres as Attorney-in-Fact for Stilwell Associates, L.P.	12-SEP-2018
0001144204-18-049236	/s/ Pilar Torres as Attorney-in-Fact for Stilwell Value LLC	12-SEP-2018
0001144204-18-049236	/s/ Pilar Torres as Attorney-in-Fact for Joseph Stilwell	12-SEP-2018
0000779152-18-000080	By: Mary E. Stluka For: John F. Prim	12-SEP-2018
0000779152-18-000079	By: Mary E. Stluka For: Kevin D. Williams	12-SEP-2018
0000779152-18-000078	By: Maary E. Stluka For: Mark S. Forbis	12-SEP-2018
0000779152-18-000076	By: Mary E. Stluka For: Ronald L. Moses	12-SEP-2018
0000779152-18-000075	By: Mary E. Stluka For: Teddy I. Bilke	12-SEP-2018
0000779152-18-000074	By: Mary E. Stluka For: Stacey E. Zengel	12-SEP-2018
0001470132-18-000001	/s/ Jeniffer Jaynes, by power of attorney	12-SEP-2018
0001096906-18-000524	/s/ J. Allen Kosowsky	12-SEP-2018
0001144204-18-049234	/s/ John B. Walker	12-SEP-2018
0001002135-18-000036	/s/ Jeniffer Jaynes, by power of attorney	12-SEP-2018
0001209191-18-050700	/s/ Steve Putman, Attorney-in-Fact for Brock Morris	12-SEP-2018
0001004878-18-000183	/s/ Mark Bogani	12-SEP-2018
0001598014-18-000119	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0001209191-18-050697	/s/Steven R. Lacy, Attorney-in-Fact	12-SEP-2018
0001096906-18-000523	/s/John Hayes	12-SEP-2018
0001104659-18-056466	/s/ David B. Menzel, by Power of Attorney	12-SEP-2018
0001179110-18-011339	/s/ Matthew Norden, attorney-in-fact	12-SEP-2018
0001482512-18-000103	/s/ Christopher James Barton	12-SEP-2018
0001638599-18-001102	/s/Angela Qustandi by POA for Alain Thieffry	12-SEP-2018
0001002135-18-000035	/s/ Jeniffer Jaynes, by power of attorney	12-SEP-2018
0001104659-18-056465	/s/ David B. Menzel, by power of attorney	12-SEP-2018
0001598014-18-000117	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0001751561-18-000004	By: /s/ Donna Belanger For: Michal Katz	12-SEP-2018
0001751561-18-000003	By: /s/ Donna Belanger For: Michal Katz	12-SEP-2018
0001209191-18-050693	/s/ A. Brent King, as Attorney-in-Fact	12-SEP-2018
0001209191-18-050692	Carlos P. Naudon	12-SEP-2018
0001209191-18-050691	Carlos P. Naudon	12-SEP-2018
0001209191-18-050690	/s/ David Tucker, Attorney-in-Fact for Roy D. Baynes	12-SEP-2018
0000937556-18-000137	/s/ Tom McClenahan, Attorney-In-Fact	12-SEP-2018
0001209191-18-050689	/s/ Jeffery W. Fender, as Attorney-in-Fact	12-SEP-2018
0001209191-18-050688	/s/ Paul Firuta	12-SEP-2018
0001209191-18-050687	/s/ David Tucker, Attorney-in-Fact for Roy D. Baynes	12-SEP-2018
0001209191-18-050685	/s/ Paul Firuta	12-SEP-2018
0001104659-18-056463	/s/ Paul F. Cash as Attorney-in-Fact for David B. Wyshner	12-SEP-2018
0001209191-18-050684	/s/ A. Brent King, as Attorney-in-Fact	12-SEP-2018
0000899243-18-024309	/s/ James C. Snyder, Jr., attorney-in-fact	12-SEP-2018
0001463172-18-000197	/s/ Hasani Caraway, as Attorney-in-Fact for Elena Gomez	12-SEP-2018
0001598014-18-000115	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0001209191-18-050682	/s/ A. Brent King, as Attorney-in-Fact	12-SEP-2018
0001209191-18-050681	/s/ Stephen T. Winn	12-SEP-2018
0001127602-18-027488	/s/ Kathleen Patton, as attorney-in-fact	12-SEP-2018
0000899243-18-024306	/s/ James C. Snyder, Jr., attorney-in-fact	12-SEP-2018
0001209191-18-050679	/s/ A. Brent King, as Attorney-in-Fact	12-SEP-2018
0001209191-18-050678	/s/ Seren Capital Ltd., By: Seren Capital Management, L.L.C., Its General Partner, By: Stephen T. Winn, Sole Manager and President	12-SEP-2018
0000899243-18-024305	/s/ James C. Snyder, Jr., attorney-in-fact	12-SEP-2018
0001260085-18-000003	/s/ Jeniffer Jaynes, by power of attorney	12-SEP-2018
0001528670-18-000006	By: /s/ Donna Belanger For: Thomas Dale Ebling	12-SEP-2018
0001528670-18-000005	By: /s/Donna Belanger For: Thomas D. Ebling	12-SEP-2018
0000895447-18-000079	By: W. Kerry Jackson For: Mark J. Worden	12-SEP-2018
0001598014-18-000114	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0000895447-18-000078	By: W. Kerry Jackson For: Mark J. Worden	12-SEP-2018
0001209191-18-050676	/s/ Ben G. Campbell	12-SEP-2018
0001410384-18-000095	/s/ M. Scott Kerr, attorney-in-fact	12-SEP-2018
0000034563-18-000046	/s/ Thomas J. Mattei, Jr., Attorney-in-fact for Michael H. Keown	12-SEP-2018
0001260042-18-000009	Scott Paterson (By Adrian Kuzycz by Power of Attorney)	12-SEP-2018
0001209191-18-050675	/s/ A. Brent King, as Attorney in Fact	12-SEP-2018
0001209191-18-050674	James R. Gochee, by /s/ Ron A. Metzger, Attorney-in-Fact	12-SEP-2018
0001654954-18-010112	/s/ Robert P McDermott	12-SEP-2018
0001598014-18-000112	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0001209191-18-050672	/s/ John Morrow, attorney-in-fact	12-SEP-2018
0001192482-18-000438	/s/ Maureen Mulligan, as Attorney-In-Fact for Daniel Kaufman	12-SEP-2018
0001209191-18-050671	/s/ A. Brent King, as Attorney in Fact	12-SEP-2018
0000701374-18-000235	/s/ W. Marshall Barber	12-SEP-2018
0000701374-18-000234	/s/ Wilson Taylor Brooks	12-SEP-2018
0000701374-18-000233	/s/ Catherine Aslin	12-SEP-2018
0001598014-18-000110	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	11-SEP-2018
0000701374-18-000232	/s/ Brett Petit	12-SEP-2018
0001242424-18-000001	/s/ Anthony DeSilva, by power of attorney	12-SEP-2018
0001562762-18-000285	/s/ Cynthia Poehlman	12-SEP-2018
0000701374-18-000231	/s/ Lance C. Balk	12-SEP-2018
0001493152-18-013157	/s/ Shruti H. Patel	12-SEP-2018
0001562762-18-000283	/s/ Cynthia Poehlman	12-SEP-2018
0001654648-18-000010	/S/ Alexander S. Captain	12-SEP-2018
0001712184-18-000229	/s/ John M. Winter, Attorney-in-Fact	12-SEP-2018
0001448893-18-000067	/s/ Lawrence E. McAlee, as attorney-in-fact	12-SEP-2018
0001071739-18-000104	/s/ Jeffrey A. Schwaneke (executed by attorney-in-fact)	12-SEP-2018
0001712184-18-000228	/s/ Vivek Khemka	10-SEP-2018
0001127602-18-027487	/s/ Erica Perry POA for Mark J Barrenechea	12-SEP-2018
0001204424-18-000004	By: /s/ Donna Belanger For: Lloyd Andres Carney	12-SEP-2018
0001071739-18-000103	/s/ Jeffrey A. Schwaneke (executed by attorney-in-fact)	12-SEP-2018
0001204424-18-000003	By: /s/Donna Belanger For: Lloyd A. Carney	12-SEP-2018
0001071739-18-000102	/s/ Jeffrey A. Schwaneke (executed by attorney-in-fact)	12-SEP-2018
0001012975-18-001062	/s/ Nauman Sabeeh Toor	12-SEP-2018
0000899243-18-024300	/s/ Anne Kuykendall as Attorney-in-Fact for Scott Reasoner	12-SEP-2018
0001209191-18-050668	BY MARK CASPER FOR JOSEPH BRONSON	11-SEP-2018
0001058854-18-000045	/s/ J. Carlo Cannell, on behalf of Cannell Capital LLC	12-SEP-2018
0001209191-18-050667	/s/Brian Leaf, Attorney-in-Fact	12-SEP-2018
0000899243-18-024296	/s/ Anne Kuykendall as Attorney-in-Fact for Scott Davidson	12-SEP-2018
0001209191-18-050664	/s/ Jenny L. Lauth, by Power of Attorney	12-SEP-2018
0000320187-18-000170	By: Ann M. Miller For: Monique S. Matheson	12-SEP-2018
0000072333-18-000142	Karen Ruby, Attorney-in-Fact for Erik B. Nordstrom	12-SEP-2018
0001209191-18-050663	Richard J. Rubino, Attorney-in-Fact for David W. Gryska	12-SEP-2018
0001161697-18-000442	/s/ Joseph M. Manko, Jr.	12-SEP-2018
0001161697-18-000442	/s/ Joseph M. Manko, Jr., Managing Member of Horton Capital Management, LLC	12-SEP-2018
0001161697-18-000442	/s/ Joseph M. Manko, Jr., Managing Member of Horton Capital Partners, LLC	12-SEP-2018
0001161697-18-000442	/s/ Joseph M. Manko, Jr., Managing Member of Horton Capital Partners, LLC, the General Partner of Horton Capital Partners Fund, LP	12-SEP-2018
0001225208-18-013365	By:Elizabeth R. Kremer-Power of Attorney for Adam Wood	12-SEP-2018
0001127602-18-027485	/s/ Thomas V. Powers, attorney-in-fact for Ms. Scanlan	12-SEP-2018
0001595612-18-000005	By: /s/ Donna Belanger For: Daniel J. Brennan	12-SEP-2018
0001595612-18-000004	By: /s/Donna Belanger For: Daniel Brennan	12-SEP-2018
0001209191-18-050662	Richard J. Rubino, Attorney-in-Fact for David W. Gryska	12-SEP-2018
0001638599-18-001100	/s/ John M. Oakey, III by power of attorney	12-SEP-2018
0001209191-18-050661	/s/ A. Brent King, as Attorney-in-fact	12-SEP-2018
0001652252-18-000071	Michael Crowley	12-SEP-2018
0000775158-18-000119	Sandra E. Rowland	11-SEP-2018
0001567619-18-002461	/s/ Soohyung Kim	12-SEP-2018
0001567619-18-002461	/s/ Standard General L.P. by Joseph Mause, Chief Financial Officer	12-SEP-2018
0001654954-18-010109	/s/Donald B Douglas	12-SEP-2018
0001652252-18-000069	Annette Tumolo	11-SEP-2018
0001654954-18-010108	/s/ David Fidanza	12-SEP-2018
0001144204-18-049210	/s/ James E. Duffy	12-SEP-2018
0001225208-18-013364	By: Elizabeth R. Kremer - Power of Attorney for Thomas E. Whiddon	12-SEP-2018
0001225208-18-013363	By: Elizabeth R. Kremer - Power of Attorney for Robert C. Tiede	12-SEP-2018
0001567619-18-002459	/s/ Steven R. Barth, Attorney-in-Fact for Gregory S. Marcus	12-SEP-2018
0001614178-18-000371	/s/ Ho Shin, Attorney-in-Fact	12-SEP-2018
0001144204-18-049207	/s/ Lazbart Oseni, Attorney-in-Fact	12-SEP-2018
0001225208-18-013362	By:Elizabeth R. Kremer - Power of Attorney for Marcy J. Thompson	12-SEP-2018
0001652252-18-000066	/s/ Ronald W. Hutton, Attorney-in-fact	11-SEP-2018
0000899243-18-024292	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0000899243-18-024292	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0001437749-18-016930	/s/ Jonathan R. Zimmerman, Attorney-in-Fact	12-SEP-2018
0001618732-18-000115	/s/ Olive Huang, by power of attorney	12-SEP-2018
0000899243-18-024291	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0000899243-18-024291	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0001127602-18-027481	/s/ Juliana Chen, attorney-in-fact	12-SEP-2018
0001209191-18-050653	/s/ Dorothy Pacini, Attorney-in-fact	12-SEP-2018
0001209191-18-050652	Lisa Richter, Attorney-in-Fact	12-SEP-2018
0001225208-18-013361	By: Elizabeth R. Kremer - Power of Attorney for Roger P. Schrum	12-SEP-2018
0001493152-18-013146	/s/ Michael D Pruitt	12-SEP-2018
0001179110-18-011337	/s/ David F. Duvick, as Attorney-in-Fact for Larry L. Berger	12-SEP-2018
0001437749-18-016929	/s/ Simon G. Bell	12-SEP-2018
0001652252-18-000064	James R. Stark	10-SEP-2018
0001654954-18-010106	/s/Jeff Stellinga	12-SEP-2018
0001209191-18-050651	/s/ Brady Johnson, Attorney-in-Fact	12-SEP-2018
0001225208-18-013360	By: Elizabeth R. Kremer - Power of Attorney for Barry L. Saunders	12-SEP-2018
0001090537-18-000016	/s/ James DeFranco, by Brandon Ehrhart, his Attorney in Fact	12-SEP-2018
0001493152-18-013145	/s/ Mark A. Herpich, as Attorney-in-Fact for Patrick L. Alexander	12-SEP-2018
0001209191-18-050650	/s/ Dorothy Pacini, Attorney-in-fact	12-SEP-2018
0001209191-18-050649	/s/ Brady Johnson, Attorney-in-Fact	12-SEP-2018
0001209191-18-050648	/s/ Meaghan S. Nelson, attorney-in-fact	12-SEP-2018
0001652252-18-000062	Giovanni Magni	11-SEP-2018
0000784199-18-000189	/s/ Jean F. Holloway	12-SEP-2018
0000784199-18-000187	/s/ John E. Davis	12-SEP-2018
0001437749-18-016927	/s/ Robert G Brown	12-SEP-2018
0001225208-18-013359	By: Elizabeth R. Kremer - Power of Attorney for Marc Oken	12-SEP-2018
0001408176-18-000017	/s/Gail D. Makode, Attorney-in-Fact	12-SEP-2018
0001654954-18-010105	/s/ JD Smith	12-SEP-2018
0001213777-18-000018	/s/ Larry Graber	12-SEP-2018
0000899243-18-024288	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0000899243-18-024288	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0001652252-18-000060	Ronald W. Hutton	11-SEP-2018
0001402057-18-000216	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001402057-18-000215	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001225208-18-013358	By:Elizabeth R. Kremer - Power of Attorney for Sundaram Nagarajan	12-SEP-2018
0001225208-18-013357	By: Elizabeth R. Kremer- Power of Attorney for James M. Micali	12-SEP-2018
0001402057-18-000214	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0000899243-18-024286	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0000899243-18-024286	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0001402057-18-000213	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001213900-18-012438	/s/ Ira Cohen	06-SEP-2018
0000899243-18-024285	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0000899243-18-024285	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0001402057-18-000212	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001402057-18-000211	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001225208-18-013356	By:Elizabeth R. Kremer - Power of Attorney for Allan H. McLeland	12-SEP-2018
0001127602-18-027475	Michael W. Gleespen, attorney-in-fact	12-SEP-2018
0001209191-18-050647	/s/ Jason Gao, Attorney-in-Fact	12-SEP-2018
0001402057-18-000210	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001616707-18-000368	/s/ Enrique Colbert, Attorney-in-fact for Edmond Macri	12-SEP-2018
0001166388-18-000113	/s/ Peter D. Fante as Attorney in Fact for Douglas Robinson	12-SEP-2018
0001402057-18-000209	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0000950142-18-001880	/s/ Brian Beitler	12-SEP-2018
0001402057-18-000208	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0000899243-18-024284	WFC HOLDINGS, LLC, /s/ Arthur C. Evans	11-SEP-2018
0000899243-18-024284	WELLS FARGO & COMPANY, /s/ Lori Ward	11-SEP-2018
0001567619-18-002457	BASSWOOD CAPITAL MANAGEMENT, L.L.C., /s/ Matthew Lindenbaum	12-SEP-2018
0001166388-18-000112	/s/ Peter D. Fante	12-SEP-2018
0001402057-18-000207	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0000950142-18-001879	/s/ Brian Beitler	12-SEP-2018
0001402057-18-000206	/s/ Robert J. Welyki, Attorney-in-Fact	12-SEP-2018
0001579252-18-000091	/s/ James M. Reeves as attorney-in-fact	12-SEP-2018
0001166388-18-000111	/s/ Peter D. Fante as Attorney in Fact for Elan Moriah	12-SEP-2018
0001225208-18-013355	Jeffrey S. McFall as attorney-in-fact for Sherilyn S. McCoy	12-SEP-2018
0001225208-18-013354	By: Elizabeth R. Kremer - Power of Attorney for Blythe J. McGarvie	12-SEP-2018
0001166388-18-000110	/s/ Peter D. Fante, as Attorney-in-Fact for Dan Bodner	12-SEP-2018
0001694426-18-000198	/s/ Ezra Uzi Yemin	12-SEP-2018
0000059478-18-000218	Crystal T. Williams, Assistant Secretary	12-SEP-2018
0001225208-18-013353	By: Elizabeth R. Kremer - Power of Attorney for Kevin P. Mahoney	12-SEP-2018
0001127602-18-027471	s/ By:  Scott J. Fenster, Attorney-in-fact	12-SEP-2018
0001741639-18-000002	/s/ Carlos C. Clark as Attorney-in-Fact for Noah Brodsky	12-SEP-2018
0001209191-18-050644	/s/ Derek S. McCandless, Attorney-in-Fact	12-SEP-2018
0001217160-18-000136	Donald M. Boone	12-SEP-2018
0000925421-18-000314	/s/ Justin R. Salon, as attorney-in-fact for Paul A. Pittman	12-SEP-2018
0001213900-18-012435	/s/ Joseph Furnari	12-SEP-2018
0000899243-18-024279	THE DOW CHEMICAL COMPANY, /s/ Amy E. Wilson, Authorized Officer	12-SEP-2018
0000899243-18-024279	DOWDUPONT INC., /s/ Amy E. Wilson, Authorized Officer	12-SEP-2018
0001567619-18-002456	David G. Hugley as attorney-in-fact for Jeffrey L. Kodosky	12-SEP-2018
0001225208-18-013352	By: Elizabeth R. Kremer - Power of Attorney for Richard G. Kyle	12-SEP-2018
0000925421-18-000312	/s/ Justin R. Salon, as attorney-in-fact for Paul A. Pittman	12-SEP-2018
0001213900-18-012430	/s/ Grace Mellis	12-SEP-2018
0001277322-18-000009	/s/ Jared Brandman, as Attorney-in-Fact	12-SEP-2018
0001225208-18-013351	By: Elizabeth R. Kremer - Power of Attorney for James A. Harrell, III	12-SEP-2018
0001127602-18-027467	s/ By:  Scott J. Fenster, Attorney-in-fact	12-SEP-2018
0001616707-18-000366	/s/ Enrique Colbert, Attorney-in-fact for Niraj Shah	12-SEP-2018
0001227025-18-000095	By: /s/ Judi Otteson, Attorney-in-Fact For: Chi Yue Raymond Cheung	11-SEP-2018
0001277322-18-000008	/s/ Jared Brandman, as Attorney-in-Fact	12-SEP-2018
0001035443-18-000191	/s/ Ron Metzger, Attorney-in-Fact	10-SEP-2018
0001225208-18-013350	By: Elizabeth R. Kremer - Power of Attorney for John R. Haley	12-SEP-2018
0001017386-18-000233	/s/ Harold Wolkin	12-SEP-2018
0001593968-18-001202	/s/Marc Pegulu by Charles B. Ammann under Power of Attorney dated June 16, 2015 (Copy On File)	12-SEP-2018
0001616707-18-000364	/s/ Enrique Colbert, Attorney-in-Fact for Steven Conine	12-SEP-2018
0001127602-18-027466	s/ By:  Scott J. Fenster, Attorney-in-fact	12-SEP-2018
0001014108-18-000213	/s/Scott Shuda	12-SEP-2018
0001567619-18-002453	/s/ Connie Martinez, as attorney-in-fact for William Durrand Eppler	12-SEP-2018
0000899243-18-024277	/s/ Joseph S. Koscinski, as attorney-in-fact for Paul Ferrall	12-SEP-2018
0001543407-18-000061	Richard Stout, by power of attorney for Simon D. Campion	12-SEP-2018
0001225208-18-013349	Elizabeth R Kremer Power of Attorney for Philippe Guillemot	12-SEP-2018
0001309402-18-000145	/s/ John W. Neppl	12-SEP-2018
0001567619-18-002451	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001225208-18-013348	By:Elizabeth R Kremer - Power of Attorney for John M. Florence	12-SEP-2018
0001567619-18-002450	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0000775158-18-000118	Bryan K. Brandt	12-SEP-2018
0001567619-18-002449	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001209191-18-050641	/s/ Jessica K. Norman, attorney in fact	12-SEP-2018
0001567619-18-002448	By: Barbara L. Smithers, by power of attorney	12-SEP-2018
0001567619-18-002446	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001209191-18-050640	/s/ Jane Wasman	12-SEP-2018
0001209191-18-050639	Charles D. Rennick, Attorney-in-Fact	12-SEP-2018
0001567619-18-002445	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001209191-18-050638	/s/ Jeff True, Attorney in-Fact for Lee Klarich	12-SEP-2018
0001567619-18-002444	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001567619-18-002443	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001179110-18-011334	/s/ Jill Blumhoff, attorney-in-fact for Philip A. Downing	12-SEP-2018
0001209191-18-050637	/s/ Lauren M. Sabella	12-SEP-2018
0001751240-18-000002	Amber J. Livingston, on behalf of Daniel G. Pekofske, Corporate Vice President and Chief Accounting Officer (Power of Attorney Attached)	12-SEP-2018
0001567619-18-002442	/s/ Maya Teufel, Attorney-in-fact	12-SEP-2018
0001144204-18-049182	/s/ Thomas G. Dundon, individually	12-SEP-2018
0001144204-18-049182	DDFS PARTNERSHIP LP by /s/ Thomas G. Dundon, President	12-SEP-2018
0001144204-18-049182	DDFS MANAGEMENT COMPANY LLC by /s/ Thomas G. Dundon, President	12-SEP-2018
0001209191-18-050635	/s/ Jorge Luis Gonzalez	12-SEP-2018
0001161697-18-000438	/s/ Donald B. Pettigrew	12-SEP-2018
0001751240-18-000001	Amber J. Livingston, on behalf of Daniel G. Pekofske, Corporate Vice President and Chief Accounting Officer (Power of Attorney Attached)	12-SEP-2018
0001209191-18-050634	/s/ Christopher T. Schaub, as attorney-in-fact for Thomas Kingsbury	12-SEP-2018
0000899243-18-024274	/s/ Jeffrey P. Leduc (Attorney in Fact)	12-SEP-2018
0001553350-18-001031	/s/ Malcolm F. MacLean IV	12-SEP-2018
0001127602-18-027465	/s/ Joy D. Atwell, attorney-in-fact for Mr. Burke	12-SEP-2018
0001225208-18-013346	By: Elizabeth R. Kremer - Power of Attorney for Harris E. DeLoach Jr.	12-SEP-2018
0001209191-18-050633	/s/ David Lawrence	12-SEP-2018
0001057352-18-000092	/s/ Jonathan Coleman, Attorney-in-Fact	12-SEP-2018
0001562180-18-003923	/s/  Charles E.  Baker attorney-in-fact for Mr. Hayes	12-SEP-2018
0001498710-18-000146	/s/ Thomas Canfield, as Attorney-In-Fact for Rocky B. Wiggins	12-SEP-2018
0001209191-18-050632	/s/ Jason F. Cole, Attorney-in-Fact	12-SEP-2018
0001209191-18-050631	/s/ William Cook, as Attorney in Fact for David Schenkein	12-SEP-2018
0001209191-18-050629	/s/ Andrew A. Hindman	12-SEP-2018
0001122904-18-000248	/s/ Andrew W. Kim, Attorney in Fact	12-SEP-2018
0000851968-18-000107	By: /s/Christi Scarbro, Attorney-in-Fact For: Bernard Thiers	12-SEP-2018
0000003545-18-000081	Henry R. Slack	12-SEP-2018
0001225208-18-013345	By: Elizabeth R. Kremer - Power of Attorney for Pamela L. Davies	12-SEP-2018
