ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001127602-09-025206	/s/ R. Dary Stone	15-DEC-2009
0001104659-09-070093	/s/ SUSQUEHANNA PRIVATE EQUITY INVESTMENTS, LLC, By: Brian Sullivan, Treasurer	15-DEC-2009
0001104659-09-070093	/s/ SIG STRATEGIC INVESTMENTS, LLLP, By: Brian Sullivan, Treasurer of its Authorized Representative	15-DEC-2009
0000874977-09-000042	Clyde H. Fitch, Jr. by James A. Yano, attorney in fact pursuant to a POA filed with the Commission on 11-13-07.	15-DEC-2009
0001035884-09-000085	/s/Edward A. Hally	14-DEC-2009
0001459221-09-000032	/s/ Patrick Griffin	15-DEC-2009
0001181431-09-056795	Matthew D. Willcox, as Attorney-in-Fact for Bradley C. Barron	15-DEC-2009
0001181431-09-056794	Matthew D. Willcox, as Attorney-in-Fact for Thomas R. Shoaf	15-DEC-2009
0000740761-09-000080	/s/Michelle L. Collins	15-DEC-2009
0001156039-09-000137	Kathleen S. Kiefer, Attorney-in-fact	15-DEC-2009
0001181431-09-056793	Matthew D. Willcox, as Attorney-in-Fact for Daniel S. Oliver	15-DEC-2009
0001359804-09-000083	/s/ Shelley Reynolds, Vice President	15-DEC-2009
0001127602-09-025203	/s/ Kristin R. Myers, by Power of Attorney	15-DEC-2009
0001127602-09-025202	/s/ Paul A. Mahon under Power of Attorney	15-DEC-2009
0001181431-09-056792	Matthew D. Willcox, as Attorney-in-Fact for Mary Rose Brown	15-DEC-2009
0000909518-09-000910	/s/ Harry C. Hagerty	15-DEC-2009
0000874977-09-000041	Mark A. Blackburn by James A. Yano, attorney in fact pursuant to POA filed with commission 5/7/07.	15-DEC-2009
0001223112-09-000056	C Jean Bustard	15-DEC-2009
0001140361-09-029200	Earl H. Doppelt, as Attorney-in-Fact	15-DEC-2009
0001181431-09-056791	Matthew D. Willcox, as Attorney-in-Fact for William E. Greehey	15-DEC-2009
0001035884-09-000083	/s/William R. Gooden	14-DEC-2009
0001181431-09-056790	Matthew D. Willcox, as Attorney-in-Fact for James F. Clingman, Jr.	15-DEC-2009
0001140361-09-029198	/s/ Peter H. Schwartz, Attorney-in-Fact	15-DEC-2009
0001140361-09-029196	Earl H. Doppelt, as Attorney-in-Fact	15-DEC-2009
0001127602-09-025199	/s/ Kristin R. Myers, by Power of Attorney	15-DEC-2009
0001181431-09-056789	Matthew D. Willcox, as Attorney-in-Fact for William B. Burnett	15-DEC-2009
0001144204-09-064649	/s/ Joshua Thomas, Its: Authorized Signatory	15-DEC-2009
0001181431-09-056788	Matthew D. Willcox, as Attorney-In-Fact for William E. Greehey	15-DEC-2009
0000217346-09-000162	Ann T. Willaman, Attorney-in-Fact	15-DEC-2009
0001140361-09-029193	/s/ Steven L. Fasman	15-DEC-2009
0001181431-09-056787	Matthew D. Willcox, as Attorney-In-Fact for Rodman D. Patton	15-DEC-2009
0001140361-09-029192	Earl H. Doppelt, as Attorney-in-Fact	15-DEC-2009
0001127602-09-025197	/s/ Kristin R. Myers, by Power of Attorney	15-DEC-2009
0001181431-09-056786	Matthew D. Willcox, as Attorney-In-Fact for Stan L. Mc Lelland	15-DEC-2009
0001156039-09-000136	Kathleen S. Kiefer, Attorney-in-fact	15-DEC-2009
0001225033-09-000016	Todd R. Moore (by power of attorney)	15-DEC-2009
0001249323-09-000097	By: Janice Mahoney by Power of Attorney  For: Robert E. Salmon	15-DEC-2009
0001035884-09-000081	/s/ Brian D. Garrett	14-DEC-2009
0001181431-09-056785	/s/ Matthew D. Willcox, as Attorney-in-Fact for Stan L. McLelland	15-DEC-2009
0001140361-09-029188	Earl H. Doppelt, as Attorney-in-Fact	15-DEC-2009
0001225033-09-000015	Todd R. Moore (by power of attorney)	15-DEC-2009
0001181431-09-056784	Stephanie Delavale, Attorney-In-Fact for Philippe Amouyal	15-DEC-2009
0001127602-09-025196	/s/ Kristin R. Myers, by Power of Attorney	15-DEC-2009
0001181431-09-056783	Matthew D. Willcox, as Attorney-In-Fact for Dan J. Hill	15-DEC-2009
0001144204-09-064646	/s/ Julie M. Allen, as Attorney-in-Fact for Norman Axelrod	15-DEC-2009
0001140361-09-029186	/s/ Eric A. Rose MD	15-DEC-2009
0001181431-09-056782	Matthew D. Willcox, as Attorney-in-Fact for Jesse D. Bates	15-DEC-2009
0001209191-09-057089	/s/ Michael Cavalier, attorney-in-fact	15-DEC-2009
0001225208-09-024517	Bill & Melinda Gates Foundation Trust By: /s/ Laurie A. Smiley, Attorney-in-fact for each of the Co-Trustees, William H. Gates III and Melinda French Gates	14-DEC-2009
0001225033-09-000014	Todd R. Moore (by power of attorney)	15-DEC-2009
0001181431-09-056781	Stephanie Delavale, Attorney-In-Fact for John F. Bard	15-DEC-2009
0001181431-09-056780	Matthew D. Willcox, as Attorney-in-Fact  for Thomas R. Shoaf	15-DEC-2009
0000945769-09-000098	Gary M. April	11-DEC-2009
0001140361-09-029184	Earl H. Doppelt, as Attorney-in-Fact	15-DEC-2009
0001181431-09-056779	Matthew D. Willcox, as Attorney-In-Fact for Paul W. Brattlof	15-DEC-2009
0001068800-09-000243	/s/Zsolt Rumy	15-DEC-2009
0001035884-09-000079	/s/Marvin S. Edwards, Jr.	14-DEC-2009
0001127602-09-025195	/s/ Kristin R. Myers, by Power of Attorney	15-DEC-2009
0000874977-09-000040	Lorraine M. Siegworth by James A. Yano, attorney in fact  pursuant to POA filed with Commission 5/7/07.	15-DEC-2009
0001179110-09-016944	/s/ Kashif Rashid, Attorney in Fact	15-DEC-2009
0001068800-09-000242	/s/ Zsolt Rumy	15-DEC-2009
0001181431-09-056778	Stephanie Delavale, Attorney-In-Fact for Raymond Debbane	15-DEC-2009
0001002105-09-000582	/s/ Thomas R. Thornton, Jr., Attorney-In-Fact for Ralph Larry Lyons	15-DEC-2009
0000874977-09-000039	/s/Robert P. Restrepo, Jr. by James A. Yano, attorney in fact pursuant to POA filed with Commission 5/7/07.	15-DEC-2009
0001140361-09-029182	/s/ Geoffrey T. Williams, Jr., as attorney-in-fact	15-DEC-2009
0001181431-09-056776	Stephanie Delavale, Attorney-In-Fact for Marsha Johnson Evans	15-DEC-2009
0001181431-09-056775	Matthew D. Willcox, as Attorney-in-Fact for James R. Bluntzer	15-DEC-2009
0001403488-09-000044	Veronica A. Olszewski, Attorney-in-fact	15-DEC-2009
0001181431-09-056774	Stephanie Delavale, Attorney-In-Fact for Jonas Fajgenbaum	15-DEC-2009
0001127602-09-025194	/s/Kristin R. Myers, by Power of Attorney	15-DEC-2009
0001035884-09-000077	/s/Frank M. Drendel	14-DEC-2009
0001181431-09-056773	Matthew D. Willcox, as Attorney-in-Fact for Steven A. Blank	15-DEC-2009
0001181431-09-056772	Stephanie Delavale, Attorney-In-Fact for Sacha Lainovic	15-DEC-2009
0001181431-09-056771	Stephanie Delavale, Attorney-In-Fact for Kimberly Roy Tofalli	15-DEC-2009
0001185239-09-000052	Terry J. McClain For: Walter Pasko	15-DEC-2009
0001140361-09-029181	/s/ Jeffrey J. Zimmer	15-DEC-2009
0001459221-09-000031	/s/ Patrick Griffin	15-DEC-2009
0001179110-09-016942	/s/ Patrick J. Watson	15-DEC-2009
0001179110-09-016941	/s/ Brett Keller	15-DEC-2009
0001181431-09-056770	Stephanie Delavale, Attorney-In-Fact for Christopher J. Sobecki	15-DEC-2009
0000874977-09-000038	Cynthia A. Powell by James A. Yano, attorney in fact pursuant to POA filed with Commission 5/7/07.	15-DEC-2009
0001127602-09-025193	/s/ Steven V. Yenser	15-DEC-2009
0001140361-09-029180	/s/ Paul G. Savas	15-DEC-2009
0001181431-09-056768	/s/ Marek  Forysiak	15-DEC-2009
0001127602-09-025192	/s/ Mary J. Miller	15-DEC-2009
0001377036-09-000002	DENNIS DEAN MOORE	15-DEC-2009
0000905729-09-000281	/s/ Thomas L. Lampen, by Power of Attorney	15-DEC-2009
0001035884-09-000075	/s/Randall W. Crenshaw	14-DEC-2009
0001225208-09-024516	James P. Shoen	15-DEC-2009
0001140361-09-029178	/s/ Kevin Gildea	14-DEC-2009
0000740761-09-000079	/s/Robert L. Purdum	15-DEC-2009
0001185239-09-000051	Terry J. McClain For: Steven G. Branscombe	15-DEC-2009
0001466194-09-000002	KIMIKO MILHEIM BY POWER OF ATTORNEY FROM DAVID HARRISON	15-DEC-2009
0000905729-09-000280	/s/ Lori A. Gwizdala, His Attorney-In-Fact	15-DEC-2009
0001181431-09-056757	Vikram S. Pandit by Joseph B. Wollard, Attorney-in-Fact	15-DEC-2009
0001204676-09-000016	BARBARA TANABE	15-DEC-2009
0000926738-09-000001	/s/Lou Centofanti	15-DEC-2009
0001217747-09-000028	Robert Brown	15-DEC-2009
0001035884-09-000073	/s/Philip M. Armstrong, Jr.	14-DEC-2009
0001225033-09-000013	Todd R. Moore (by power of attorney)	15-DEC-2009
0001127602-09-025191	/s/ Linda Mansker by power of atty. for Paulett Eberhart	15-DEC-2009
0001350909-09-000003	Mark E. Pena	15-DEC-2009
0001140361-09-029175	/s/ Heather White, as Attorney-in-fact for Pramod Bhasin	15-DEC-2009
0001140361-09-029174	Mark A. Weiss, Attorney-in-Fact for Fred Jalbout	15-DEC-2009
0000874977-09-000037	Steven E. English by James A. Yano, attorney in fact pursuant to POA filed with commission 5-7-07.	15-DEC-2009
0001179110-09-016939	Deborah K. Koenen, Attorney in Fact	15-DEC-2009
0001225033-09-000012	Todd R. Moore	15-DEC-2009
0001047335-09-000145	Lawrence C. Tucker by Ann S. Benson, POA	15-DEC-2009
0001101215-09-000067	Leigh Ann K. Epperson, Attorney in Fact	11-DEC-2009
0001254393-09-000018	By: Viola A. Murdock  For: Gregory T. Cortese	15-DEC-2009
0001179110-09-016938	Deborah Koenen, attorney in fact	15-DEC-2009
0001181431-09-056751	Michele R. Cappello, Attorney in fact	15-DEC-2009
0001185239-09-000050	Terry J. McClain For: Brian J. Desigio	15-DEC-2009
0001140361-09-029171	/s/ Heather White as Attorney-in-fact for Anju Talwar	15-DEC-2009
0001239944-09-000094	/s/ David M. Ferrara, as attorney-in-fact, pursuant to a power of attorney for Lawrence A. Sala	15-DEC-2009
0000874977-09-000036	James E. Duemey by James A. Yano, attorney in fact pursuant to POA filed with Commission 8-17-07.	15-DEC-2009
0001181431-09-056750	Daniel J. Gunsett by John K. Dieker pursuant to a POA filed with the Commission.	15-DEC-2009
0001204659-09-000011	ROBERT HURET	15-DEC-2009
0001140361-09-029169	/s/ Heather White as Attorney-in-fact for Tajinder Vohra	15-DEC-2009
0001225033-09-000011	Todd R. Moore (by power of attorney)	15-DEC-2009
0001092306-09-000528	/s/ HARBANCE DHALIWAL	14-DEC-2009
0001140361-09-029168	John E. Barnhardt, Attorney-in-fact	15-DEC-2009
0001181431-09-056745	Matthew D. Willcox, as Attorney-in-Fact for Bradley C. Barron	15-DEC-2009
0001225033-09-000010	Todd R. Moore (by power of attorney)	15-DEC-2009
0001181431-09-056742	Matthew D. Willcox, as Attorney-in-Fact for Curtis V. Anastasio	15-DEC-2009
0001195948-09-000006	Keith E. Busse	15-DEC-2009
0001357211-09-000002	Janice M. Clarke	15-DEC-2009
0000720672-09-000094	BERNARD N BURKEMPER	15-DEC-2009
0000720672-09-000093	THOMAS MULROY	15-DEC-2009
0001185239-09-000049	Terry J. McClain For: Mark C. Jaksich	15-DEC-2009
0001225033-09-000009	Todd R. Moore (by power of attorney)	15-DEC-2009
0001248915-09-000145	Frederic Dorwart	15-DEC-2009
0001225033-09-000008	Todd R. Moore (by power of attorney)	15-DEC-2009
0001209191-09-057088	/s/ Joseph D'Agostino	15-DEC-2009
0000740761-09-000078	/s/Theodore C. Rogers	15-DEC-2009
0001225033-09-000007	Todd R. Moore (by power of attorney)	15-DEC-2009
0001179022-09-000119	James L. Thornton, by power of attorney	15-DEC-2009
0000035527-09-000095	Paul L. Reynolds, as Attorney-in-Fact for Daniel T. Poston	15-DEC-2009
0000874977-09-000035	State Automobile Mutual Insurance Company by James A. Yano, Secretary	15-DEC-2009
0000035527-09-000094	Paul L. Reynolds, as Attorney-in-Fact for Gregory Kosch	15-DEC-2009
0001144204-09-064624	/s/ GERALD S BLASKIE  VICE PRESIDENT AND CHIEF FINANCIAL OFFICER	15-DEC-2009
0000035527-09-000093	Paul L. Reynolds	15-DEC-2009
0001248915-09-000144	Frederic Dorwart	15-DEC-2009
0000035527-09-000092	Paul L. Reynolds, as Attorney-in-Fact for Terry E. Zink	15-DEC-2009
0000035527-09-000091	Paul L. Reynolds, as Attorney-in-Fact for Bruce K. Lee	15-DEC-2009
0001209191-09-057087	/s/ Kathryn Lamping;Attorney-in-Fact	15-DEC-2009
0000035527-09-000090	Paul l. Reynolds, as Attorney-in-Fact for Robert A. Sullivan	15-DEC-2009
0001185239-09-000048	Terry J. McClain For:  E. Robert Meaney	15-DEC-2009
0000055362-09-000036	Jane S. Jackson, Secretary, on behalf of Investors Heritage Life Insurance Company	15-DEC-2009
0001209191-09-057086	/s/ Thomas Michel	14-DEC-2009
0000035527-09-000089	Paul L. Reynolds, as Attorney-in-Fact for Greg D. Carmichael	15-DEC-2009
0001225033-09-000006	Eric J. Brown	15-DEC-2009
0000035527-09-000088	Paul L. Reynolds, as Attorney-in-Fact for Kevin T. Kabat	15-DEC-2009
0001209191-09-057085	/s/ Melissa G. Beare, as attorney-in-fact for Charles Mogged.	15-DEC-2009
0001225033-09-000005	Richard W. Allen	15-DEC-2009
0001209191-09-057083	David M. Grimm signing on behalf of James M. DeCosmo	15-DEC-2009
0000926865-09-000094	Charles F. Sposato	15-DEC-2009
0000811831-09-000091	James D Delamater - POA Suzanne M Carney	15-DEC-2009
0001209191-09-057081	Mark J. Plush	15-DEC-2009
0001209191-09-057080	James R. Heslop, II	15-DEC-2009
0000107140-09-000119	Michael L. Preston for Edward Melando	15-DEC-2009
0001139463-09-000024	Blair W. Todt, Attorney-in-Fact	15-DEC-2009
0001140361-09-029164	Kathleen H. Wade under POA for the benefit of Martin F. Roper	15-DEC-2009
0001014108-09-000283	Stephen M. Kovzan, Attorney in fact for Ross C. Hartley	15-DEC-2009
0000950117-09-001529	Jacqueline  Whorms FOR Michael W. Wright	15-DEC-2009
0001209191-09-057076	/s/ Connie B. Brogdon	15-DEC-2009
0001144204-09-064617	/s/ Jody Edwin Miller	15-DEC-2009
0001209191-09-057075	/s/ Christopher F. Brogdon	15-DEC-2009
0001140361-09-029162	ALAN W. DAKEY	15-DEC-2009
0001140361-09-029161	/s/ Christopher Dubeau	15-DEC-2009
0000098362-09-000095	Scott A. Scherff  -  Attorney in Fact	14-DEC-2009
0000702165-09-000201	H. D. McFadden, via P.O.A. for Charles W. Moorman	15-DEC-2009
0001004989-09-000085	James Segreto, as attorney-in-fact under Power of Attorney Grant and Confirming Statement dated November 7, 2002	15-DEC-2009
0001417014-09-000002	James McKenna by Power of Attorney	15-DEC-2009
0001139463-09-000023	Blair W. Todt, Attorney-in-Fact	15-DEC-2009
0001314598-09-000123	W. Geoffrey Carpenter, Attorney-in-Fact	15-DEC-2009
0001246360-09-003309	Ronald Klosterman	15-DEC-2009
0000031107-09-000105	/s/ John L. Sullivan III	15-DEC-2009
0001225208-09-024513	Puneet  Bhasin	15-DEC-2009
0001329706-09-000099	By: Terri L Gibbons  For: Glenda J Chamberlain	15-DEC-2009
0000702165-09-000200	H. D. McFadden, via P.O.A. for James A. Hixon	15-DEC-2009
0001201800-09-000143	/s/ James A. Cannavino	15-DEC-2009
0001127602-09-025187	/s/ John C. Pauls, Attorney-in-fact for Mr. Kemper	15-DEC-2009
0001209191-09-057074	/s/ David J. Hoyt Attorney-in-fact	15-DEC-2009
0001144204-09-064605	/s/ Kyle Gavin Blackwell	15-DEC-2009
0001201800-09-000142	Matthew Ettinger Oakes	15-DEC-2009
0001127602-09-025186	/s/ Kenneth L. Blackburn, attorney-in-fact for Ms. Wilderotter	15-DEC-2009
0001179110-09-016936	Douglas R. Reetz, by Power of Attorney	09-DEC-2009
0000804055-09-000084	By: William T. Plybon, Attorney-in-Fact	15-DEC-2009
0001201800-09-000141	/s/Michael J. Beecher	15-DEC-2009
0001144204-09-064600	/s/ Russ Lemley	15-DEC-2009
0001127602-09-025184	Marcy Lifton, Attny in Fact for  Michael Niedorff	15-DEC-2009
0001179110-09-016935	William F. Snyder, by Power of Attorney	14-DEC-2009
0001179110-09-016934	Clarence Chung	15-DEC-2009
0001144204-09-064596	/s/ Martin W. Harrison	15-DEC-2009
0001127602-09-025182	Marcy Lifton, Attny in Fact for  Ward Klein	15-DEC-2009
0001246360-09-003307	Bonnie S. Martin, as Attorney-in-Fact for LeRoy S. Zimmerman	15-DEC-2009
0001140361-09-029158	/s/ Ronald Michels	15-DEC-2009
0000933590-09-000111	Jonathan Todd Frossard	14-DEC-2009
0001209191-09-057072	/s/:  Lewis A. Levey	15-DEC-2009
0000070145-09-000064	James R. Peterson, Attorney in Fact	15-DEC-2009
0001140361-09-029157	/s/ Thomas Shields	15-DEC-2009
0001166816-09-000006	Richard N. Nottenburg	14-DEC-2009
0001246360-09-003305	Bonnie S. Martin, as Attorney-in-Fact for Thomas J. Ridge	15-DEC-2009
0001185239-09-000046	/s/ Terry J. McClain	15-DEC-2009
0001144204-09-064594	/s/ Ronald Edward Marshall	15-DEC-2009
0001246360-09-003303	Bonnie S. Martin, as Attorney-in-Fact for James E. Nevels	15-DEC-2009
0001246360-09-003301	Bonnie S. Martin, as Attorney-in-Fact for Robert F. Cavanaugh	15-DEC-2009
0001357177-09-000003	Peter Riehl	15-DEC-2009
0001140361-09-029156	MardiLyn Saathoff, Attorney-in-Fact	15-DEC-2009
0001209191-09-057071	Therese Ann Liutkus for Mark S. Allio	15-DEC-2009
0001310077-09-000187	/s/ Barbara Bolens, as Attorney-In-Fact	15-DEC-2009
0001140361-09-029154	Robert J. Perna, Attorney-in-Fact	15-DEC-2009
0001185239-09-000044	Terry J. McClain For: Mogens C. Bay	15-DEC-2009
0001139463-09-000022	Blair W. Todt, Attorney-in-Fact	15-DEC-2009
0001140361-09-029153	/s/ Oliver Wels	15-DEC-2009
0001364617-09-000002	Arnold Tenney	15-DEC-2009
0001209191-09-057069	Richard A. Meeusen attorney-in-fact	15-DEC-2009
0001209191-09-057068	William R.A. Bergum	15-DEC-2009
0001417014-09-000001	James McKenna	15-DEC-2009
0001197453-09-000148	Peter W. Walcott, Attorney-in-Fact for Bertrand Loy	15-DEC-2009
0000909518-09-000909	/s/ Joseph A. Fusco	15-DEC-2009
0001126328-09-000392	Joyce N. Hoffman, by Power of Attorney	15-DEC-2009
0001126328-09-000391	Joyce N. Hoffman, by Power of Attorney	15-DEC-2009
0001139463-09-000021	Blair W. Todt, Attorney-in-Fact	15-DEC-2009
0001241540-09-000003	Chandalar McMillian Attorney in Fact	15-DEC-2009
0001364886-09-000002	John Kime	15-DEC-2009
0001246568-09-000040	Patricia A. Jensen	15-DEC-2009
0001407890-09-000009	Chris J. Nichols	15-DEC-2009
0001181431-09-056691	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Michael R. Pyle	15-DEC-2009
0001181431-09-056689	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Douglas I. Kra	15-DEC-2009
0001256543-09-000031	James P. MacBeth by Kay Rustand as his Attorney-in-Fact	15-DEC-2009
0001181431-09-056688	/s/ Shawn Hoyt, Esq., as Attorney-in-Fact for Craig A. Dynes	15-DEC-2009
0001181431-09-056687	Salvatore F. Mulia	11-DEC-2009
0001226898-09-000003	Kym Hall by Power of Attorney	15-DEC-2009
0001181431-09-056686	Gregory A. Shortell	15-DEC-2009
0001127602-09-025180	/s/ Pierre Legault, attorney-in-fact for Dr. Amper	15-DEC-2009
0001181431-09-056684	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Max Alan Mayer	15-DEC-2009
0000107140-09-000118	Michael L. Preston for Eric Swanson	15-DEC-2009
0000315051-09-000024	Doug Phillips on behalf of the University of Rochester	15-DEC-2009
0001127602-09-025179	/s/ Pierre Legault, attorney-in-fact for Dr. Goddard	15-DEC-2009
0001225208-09-024512	GREGORY E. JOHNSON	15-DEC-2009
0001144204-09-064573	Peter G. Cole	15-DEC-2009
0001127602-09-025178	/s/ Pierre Legault, attorney-in-fact for Mr. Leung	15-DEC-2009
0001209191-09-057067	/s/James E. Brooks, POA for Troy D. Greenwalt	15-DEC-2009
0001478731-09-000001	Amanda L. Engles	15-DEC-2009
0001226898-09-000002	Kym Hall by Power of Attorney	15-DEC-2009
0001127602-09-025177	/s/ Pierre Legault, attorney-in-fact for Dr. Lundemose	15-DEC-2009
0001144204-09-064572	BY POWER OF ATTORNEY	15-DEC-2009
0001144204-09-064572	/S/ THOMAS P FINN	15-DEC-2009
0001127602-09-025176	/s/ Pierre Legault, attorney-in-fact for Dr. Rachman	15-DEC-2009
0001181431-09-056678	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Efstathios A. Kouninis	15-DEC-2009
0000950117-09-001527	Walter D. Hosp by Power of Attorney for Richard H. Stowe	15-DEC-2009
0000097854-09-000051	W. David Smith, Jr.,  Attorney-in-Fact	15-DEC-2009
0001127602-09-025175	/s/ Pierre Legault, attorney-in-fact for Mr. Simon	15-DEC-2009
0001209191-09-057066	/S/ HARRISS T. CURRIE, AS ATTORNEY-IN-FACT FOR JIM D. KEVER	15-DEC-2009
0001181431-09-056676	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Richard H. Jones	15-DEC-2009
0001211524-09-000278	MARIA CAMILA MAZ	11-DEC-2009
0001225208-09-024511	By: Cobbs Wharf Management LLC, Its General Partner and By: Babson Capital Management LLC, Its Managing Member /s/ Ruth Howe, Managing Director	15-DEC-2009
0001419490-09-000011	Roger E. George, Atty-in-Fact for Emory M. Wright	15-DEC-2009
0001359327-09-000001	Robert Kayser	15-DEC-2009
0001209191-09-057065	William P. Foley II	15-DEC-2009
0001127602-09-025174	/s/ Pierre Legault, attorney-in-fact for Ms. Wood	15-DEC-2009
0001181431-09-056675	/s/ Troy Renner, Attorney in fact for John P. Wiehoff	15-DEC-2009
0001181431-09-056674	/Joe B Cox/	15-DEC-2009
0001234774-09-000011	Roger E. George, Atty-in-Fact for Len Hedge	15-DEC-2009
0001209191-09-057064	David Shea by Scott Spitzer under Power Attorney	15-DEC-2009
0000721683-09-000182	Garilou Page, Attorney-in-Fact	15-DEC-2009
0001217153-09-000002	William C. Marsh	15-DEC-2009
0001209191-09-057063	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001179110-09-016931	/s/ Robert W. Sweet, Jr., Attorney-in-fact	15-DEC-2009
0001209191-09-057062	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001209191-09-057061	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001209191-09-057060	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001288257-09-000024	Roger E. George, Atty-in-Fact for Kenneth B. Arola	15-DEC-2009
0001256435-09-000011	/s/Jon Colin	15-DEC-2009
0000897101-09-002604	/s/ Michael L. Brown	15-DEC-2009
0001209191-09-057059	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001181431-09-056670	/s/ John T. Dahldorf, Attorney-in-Fact	15-DEC-2009
0001209191-09-057058	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001140361-09-029146	/s/ Bruce A. Shear	15-DEC-2009
0000820081-09-000053	Linda Kresse for Kathryn Harrigan by POA	15-DEC-2009
0001209191-09-057057	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001225208-09-024507	HOLLY E. GIBSON	15-DEC-2009
0001427152-09-000419	By: Grace B. Holmes  For: William C. Lemmer	15-DEC-2009
0001427152-09-000418	By: Grace B. Holmes  For: Joseph H Mongrain	15-DEC-2009
0001427152-09-000417	By: Grace B. Holmes  For: Robert J. Rajeski	15-DEC-2009
0001427152-09-000416	By: Grace B. Holmes  For: Charles M. Sledge	15-DEC-2009
0001127602-09-025169	/s/ Marc Langland	15-DEC-2009
0001427152-09-000415	By: Grace B. Holmes  For: James Wright	15-DEC-2009
0001209191-09-057056	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001209191-09-057054	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001209191-09-057053	/s/ Flora R. Perez, by power of attorney	15-DEC-2009
0001181431-09-056668	Allen Liles, POE for Reporting Person	15-DEC-2009
0001454514-09-000010	/s/Allison G. Pellegrino, under power of attorney	15-DEC-2009
0000914317-09-002259	/s/ Donald W. Barney	15-DEC-2009
0001019687-09-004543	/s/ Michael B. Tule, attorney in fact	15-DEC-2009
0001454514-09-000008	/s/Allison G. Pellegrino, under power of attorney	15-DEC-2009
0001454514-09-000006	/s/Allison G. Pellegrino, under power of attorney	15-DEC-2009
0001179110-09-016930	Gregory T. Barnum	15-DEC-2009
0001179110-09-016929	Robert R. Beyer	15-DEC-2009
0001140361-09-029145	/s/ Hward Phillips	15-DEC-2009
0001454514-09-000004	/s/Allison G. Pellegrino, under power of attorney	15-DEC-2009
0001209191-09-057052	Abigail S. Olson, By Power of Attorney	15-DEC-2009
0001454514-09-000003	/s/Allison G. Pellegrino, under power of attorney	15-DEC-2009
0001471262-09-000004	John R. Speirs	15-DEC-2009
0001127602-09-025164	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0001181431-09-056664	Brian T. Sephton	14-DEC-2009
0001209191-09-057050	Abigail Olson, By Power of Attorney	15-DEC-2009
0001127602-09-025162	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0001140361-09-029143	Victor L. Richey, Jr.	15-DEC-2009
0001471262-09-000003	Randy M. Schrick	15-DEC-2009
0001127602-09-025161	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0001127602-09-025160	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0001127602-09-025159	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0001209191-09-057048	Abigail Olson, By Power of Attorney	15-DEC-2009
0001127602-09-025158	/s/ H. Carol Bernstein (Power of Attorney)	15-DEC-2009
0000060667-09-000172	By: Sandra Felton  For: Robert F. Hull, Jr.	15-DEC-2009
0001225208-09-024506	ANNE M. TATLOCK	14-DEC-2009
0001127602-09-025157	/s/ H. Carol Bernstein	15-DEC-2009
0001209191-09-057046	Abigail Olson, By Power of Attorney	15-DEC-2009
0001444905-09-000074	By: Robyn B. Martin  For: Daniel Hamburger	15-DEC-2009
0000920371-09-000028	PETER N. LOURAS	14-DEC-2009
0001094891-09-000174	/s/ Charles H. Fischer, III	15-DEC-2009
0001094891-09-000173	/s/ Stephen M. Spritzer	15-DEC-2009
0001209191-09-057044	Abigail S. Olson, By Power of Attorney	15-DEC-2009
0001209191-09-057043	/s/ Jorge P. Montoya, by Bruce M. Gack, Attorney-in-Fact	15-DEC-2009
0001209191-09-057040	Abigail S. Olson, By Power of Attorney	15-DEC-2009
0001209191-09-057038	Kurt D. Sullivan by Kathryn Lever, Attorney-in-Fact	15-DEC-2009
0001346414-09-000006	/s/Tracy Hogan, Attorney-in-Fact for Roger McNamee	15-DEC-2009
0001179110-09-016925	Michael B. Cahill	14-DEC-2009
0001209191-09-057036	Michael J. Shanks, as Attorney-in-fact for Andrea Pearson	15-DEC-2009
0000032689-09-000110	Janet S. Watson, Attorney In Fact	15-DEC-2009
0001179110-09-016924	Christopher J. Carey	14-DEC-2009
0000032689-09-000109	Janet S. Watson, Attorney In Fact	15-DEC-2009
0000032689-09-000108	Janet S. Watson, Attorney In Fact	15-DEC-2009
0001193073-09-000004	By: Catherine L. Hughes, Attorney-in-Fact  For: Clark M. Kokich	15-DEC-2009
0001179110-09-016922	/s/ Danny L. Titus	14-DEC-2009
0000833640-09-000134	By: /s/ Bill Roeschlein Attorney-In-Fact  For: Derek Bell	14-DEC-2009
