ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0000096021-22-000161	/s/ Gerald W. Clanton, Attorney-in-fact	02-SEP-2022
0001819810-22-000118	/s/ Chris Edmunds	02-SEP-2022
0001209191-22-048524	/s/Lydia A Huber	02-SEP-2022
0001104659-22-097550	KNOTT PARTNERS, L. P., By: Knott Partners Management, LLC By: /s/ David M. Knott, Jr., Executive Managing Member	02-SEP-2022
0001104659-22-097548	By: /s/David M. Knott, Jr.	02-SEP-2022
0001127602-22-022034	/s/ Cheryl Grant, attorney-in-fact	02-SEP-2022
0001437749-22-021830	/s/ Bruce Young	02-SEP-2022
0001225208-22-009982	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001225208-22-009981	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001397911-22-000134	/s/ Gregory M. Woods, attorney-in-fact	02-SEP-2022
0000096021-22-000159	/s/ Gerald W. Clanton, Attorney-in-fact	02-SEP-2022
0001213900-22-053925	/s/ Jeremy Frommer	02-SEP-2022
0001225208-22-009980	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001225208-22-009979	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001225208-22-009978	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001062993-22-019138	/s/ Todd Vasos	02-SEP-2022
0001225208-22-009977	/s/ Kelly C. Clarke, Attorney-in-fact	02-SEP-2022
0001213900-22-053919	/s/ June Morris, Attorney-in-Fact	02-SEP-2022
0000096021-22-000157	/s/ Gerald W. Clanton, Attorney-in-fact	02-SEP-2022
0001127602-22-022031	/s/ Cheryl Grant, attorney-in-fact	02-SEP-2022
0001127602-22-022032	/s/ Sreekanth K. Chaguturu	02-SEP-2022
0001213900-22-053914	/s/ June Morris, Attorney-in-Fact	02-SEP-2022
0001062993-22-019137	/s/ Scott Lesmes, as Attorney-in-Fact	02-SEP-2022
0001758554-22-000068	/s/ David E Weigand, Attorney-In-Fact	02-SEP-2022
0001397911-22-000132	/s/ Gregory M. Woods, attorney-in-fact	02-SEP-2022
0001062993-22-019136	/s/ Scott Lesmes, as Attorney-in-Fact	02-SEP-2022
0001209191-22-048523	/s/ Keith M. McGahan, attorney-in-fact for Jeffrey L. Vacirca	02-SEP-2022
0001805284-22-000194	/s/ Angelo Vitale, attorney in fact	02-SEP-2022
0001127602-22-022030	/s/ Tilak Mandadi	02-SEP-2022
0001805284-22-000193	/s/ Angelo Vitale, attorney in fact	02-SEP-2022
0001213900-22-053910	/s/ June Morris	02-SEP-2022
0000096021-22-000155	/s/ Gerald W. Clanton, Attorney-in-fact	02-SEP-2022
0001127602-22-022028	/s/ Prem S. Shah	02-SEP-2022
0001213900-22-053908	/s/ June Morris, Attorney-in-Fact	02-SEP-2022
0000950142-22-002658	SRS INVESTMENT MANAGEMENT, LLC; by: /s/ David B. Zales, General Counsel	02-SEP-2022
0000950142-22-002658	/s/ Karthik R. Sarma	02-SEP-2022
0000926282-22-000053	Michael Foliano, by power of attorney	02-SEP-2022
0001225208-22-009972	/s/ Cindy Kee, Attorney-in-Fact for Daniel G. Queenan	02-SEP-2022
0001127602-22-022027	/s/ Kevin Tang for Alwyn Dawkins	02-SEP-2022
0001062993-22-019135	/s/  Steven Weiser (as attorney-in-fact on behalf of Edward  A. Mule, individually)	02-SEP-2022
0001062993-22-019135	/s/ Steven Weiser (as attorney-in fact on behalf of Robert J. O'Shea, individually)	02-SEP-2022
0001062993-22-019135	/s/ Steven Weiser, Authorized Signatory on behalf  of Silver Point Capital, L.P.	02-SEP-2022
0000091142-22-000086	James F. Stern, Attorney-in-Factor for Parag Kulkarni	02-SEP-2022
0001870600-22-000044	/s/ Kent Christensen, Attorney-in-Fact for Somer Webb	02-SEP-2022
0001628280-22-024295	Katherine A. Lane,  Attorney-in-fact for  Peter James Lau	02-SEP-2022
0000096021-22-000153	/s/Gerald W. Clanton	02-SEP-2022
0001868941-22-000091	/s/ Francis A. Fuselier as Attorney-in-fact for Krishna C Vanka	02-SEP-2022
0001062993-22-019132	/s/ Logan H. Hennessey, as attorney-in-fact for Thomas R. Palmer	02-SEP-2022
0000109380-22-000174	By Thomas E. Laursen as attorney in fact	02-SEP-2022
0001127602-22-022024	/s/ Alice G. Givens, attorney-in-fact	02-SEP-2022
0001062993-22-019131	/s/ Logan H. Hennessey, as attorney-in-fact for Robert D. Atkinson	02-SEP-2022
0001127602-22-022023	/s/ Kevin Tang for Eugene A. Hall	02-SEP-2022
0001495231-22-000150	By: /s/ Peter J. Biere as attorney-in-fact for Ryan S. Schram	02-SEP-2022
0001209191-22-048522	/s/ Crystal Sumner, Attorney-in-fact	02-SEP-2022
0001127602-22-022022	/s/ Alice G. Givens, attorney-in-fact	02-SEP-2022
0001209191-22-048521	/s/ Crystal Sumner, Attorney-in-fact	02-SEP-2022
0001209191-22-048520	/s/ Keith M. McGahan, attorney-in-fact for Juhyun Lim	02-SEP-2022
0001209191-22-048519	/s/ Crystal Sumner, Attorney-in-fact	02-SEP-2022
0001495231-22-000148	By: /s/ Peter J. Biere as attorney-in-fact for Edward H. Murphy	02-SEP-2022
0001024305-22-000054	/s/ Christina Kiely, Attorney-in-Fact	02-SEP-2022
0001209191-22-048518	/s/ Crystal Sumner, Attorney-in-fact	02-SEP-2022
0001191085-22-000001	James Schoonover	02-SEP-2022
0000926282-22-000052	Michael Foliano, by power of attorney	02-SEP-2022
0001567619-22-016996	/s/ Elaine Sanders as attorney-in-fact for Diana J. Walters	02-SEP-2022
0001127602-22-022020	/s/ Kevin Tang for Jules Kaufman	02-SEP-2022
0001495231-22-000146	/s/ Peter J. Biere	02-SEP-2022
0001235126-22-000036	Robert B. Goldberg, under power of attorney	02-SEP-2022
0001398344-22-018001	/s/ James Nash	14-JUN-2022
0001881758-22-000004	/s/ Karlis P. Kirsis, Attorney-in-Fact	02-SEP-2022
0001868941-22-000089	/s/ Francis A. Fuselier as Attorney-in-fact for Julian Nebreda	02-SEP-2022
0000895419-22-000089	Bradley D. Kohn as agent for Gregg Lowe	02-SEP-2022
0001366561-22-000133	/s/ Jolene Marshall as attorney-in-fact for Rowan Trollope	02-SEP-2022
0001127602-22-022018	/s/ Alane P. Barnes, by power of attorney	02-SEP-2022
0001127602-22-022017	/s/ Brianna M. Cetrulo, attorney-in-fact	02-SEP-2022
0001831631-22-000258	/s/ Denise Apicella, as Attorney-in-Fact for Joseph Taveira, Chief Financial Officer of PCP Managers GP, LP and PCP Managers L.P.	02-SEP-2022
0001831631-22-000258	/s/  Denise Apicella, as Attorney-in-Fact for Andrew Dodson	02-SEP-2022
0001831631-22-000258	/s/ Denise Apicella, as Attorney-in-Fact for Brian Golson	02-SEP-2022
0001831631-22-000258	/s/ Denise Apicella, as Attorney-in-Fact for David Ament	02-SEP-2022
0001214659-22-010877	/s/ Franco Palomba, Attorney-in-fact for Ali Pervaiz	01-SEP-2022
0001214659-22-010876	By: Franco Palomba: Attorney-in-fact for Brandon Green	01-SEP-2022
0001235126-22-000035	Robert B. Goldberg, under power of attorney	02-SEP-2022
0000895419-22-000087	Bradley D. Kohn as agent for Neill Reynolds	02-SEP-2022
0001567619-22-016995	/s/ Elaine Sanders as attorney-in-fact for Janice Stairs	02-SEP-2022
0001689923-22-000079	/s/ Christopher M. Lal, by power of attorney	02-SEP-2022
0001850902-22-000027	By: Damon A. Terrill For: Matthew Lowell	02-SEP-2022
0001209191-22-048517	/s/ Marc D'Annunzio	02-SEP-2022
0001689923-22-000078	/s/ Christopher M. Lal, by power of attorney	02-SEP-2022
0001127602-22-022014	/s/ Alane P. Barnes, by power of attorney	02-SEP-2022
0001689923-22-000077	/s/ Christopher M. Lal	02-SEP-2022
0001127602-22-022013	/s/ Kevin Tang for Robin B. Kranich	02-SEP-2022
0001689923-22-000076	/s/ Christopher M. Lal, by power of attorney	02-SEP-2022
0001104659-22-097534	/s/ Charles E. Wheelock for Nelson Obus by Power of Attorney	02-SEP-2022
0001225208-22-009969	Katharine M. Haynes, per Power of Attorney	02-SEP-2022
0001415889-22-009268	/s/ James Zito	02-SEP-2022
0001225208-22-009968	Katharine M. Haynes, per Power of Attorney	02-SEP-2022
0001437749-22-021827	/s/ Howard W. Lutnick	02-SEP-2022
0001062993-22-019127	Edward J. Hoffman /s/	02-SEP-2022
0001225208-22-009967	Katharine M. Haynes, per Power of Attorney	02-SEP-2022
0001209191-22-048515	/s/ Keith M. McGahan, attorney-in-fact for Seth H.Z. Fischer	02-SEP-2022
0000895419-22-000085	Bradley D. Kohn, as agent for Thomas H. Werner	02-SEP-2022
0001562180-22-006452	/s/ Jeffrey D. Miller Attorney in fact for David L. Gadis	02-SEP-2022
0001567619-22-016994	/s/ Elaine Sanders as attorney-in-fact for Kalidas V. Madhavpeddi	02-SEP-2022
0001127602-22-022010	/s/ Maribel Cabrera POA for Ignacio J. Walker	02-SEP-2022
0001225208-22-009966	Katharine M. Haynes, per Power of Attorney	02-SEP-2022
0001225208-22-009965	Katharine M. Haynes, per Power of Attorney	02-SEP-2022
0001831631-22-000256	/s/  Denise Apicella, as Attorney-in-Fact for Andrew Dodson	02-SEP-2022
0001831631-22-000256	/s/ Denise Apicella, as Attorney-in-Fact for Joseph Taveira, Chief Financial Officer of PCP Managers GP, LP and PCP Managers L.P.	02-SEP-2022
0001831631-22-000256	/s/ Denise Apicella, as Attorney-in-Fact for Brian Golson	02-SEP-2022
0001831631-22-000256	/s/ Denise Apicella, as Attorney-in-Fact for David Ament	02-SEP-2022
0001209191-22-048514	/s/ Henry Ji, Ph.D.	02-SEP-2022
0001209191-22-048513	/s/ Jay R. Bloom, Managing Director of Trimaran Capital, L.L.C., as Managing Member of Trimaran Pollo Partners, L.L.C.	02-SEP-2022
0001209191-22-048513	/s/ Jay R. Bloom, Managing Director, on behalf of Trimaran Capital, L.L.C.	02-SEP-2022
0001209191-22-048513	/s/ Jay R. Bloom	02-SEP-2022
0001209191-22-048513	/s/ Dean C. Kehler	02-SEP-2022
0001127602-22-022009	/s/ Alane P. Barnes, by power of attorney	02-SEP-2022
0001127602-22-022008	/s/ Kevin Tang for Valentin Sribar	02-SEP-2022
0001567619-22-016993	/s/ Zachary Davis, pursuant to Power of Attorney	02-SEP-2022
0001823608-22-000148	/s/ Mark Finser	02-SEP-2022
0001178913-22-003318	/s/ Rachel Prishkolnik	01-SEP-2022
0000899243-22-030297	/s/ John M.  Roth	02-SEP-2022
0000899243-22-030296	/s/ John M. Roth	02-SEP-2022
0001214659-22-010875	/s/ Milton C. Ault, III	02-SEP-2022
0000899243-22-030295	/s/ Jacob D. Wolf, as Attorney-in-Fact	02-SEP-2022
0001214659-22-010874	/s/ Milton C. Ault, III, Executive Chairman	02-SEP-2022
0000899243-22-030294	/s/ Jacob D. Wolf, as Attorney-in-Fact	02-SEP-2022
0001209191-22-048512	/s/ John P. Kelleher, attorney-in-fact	02-SEP-2022
0001628280-22-024291	/s/ Sarah Hagy for Chris T. Kenny	02-SEP-2022
0001567619-22-016992	/s/ John J. Wolfel, Attorney-in-Fact for Michael Zercher	02-SEP-2022
0001127602-22-022004	/s/ Kevin Tang for Craig Safian	02-SEP-2022
0001127602-22-022003	/s/ Alane P. Barnes, by power of attorney	02-SEP-2022
0001628280-22-024290	/s/ Sarah Hagy for Torbjorn J. Enqvist	02-SEP-2022
0001628280-22-024289	/s/ Sarah Hagy for J. Scott Kirby	02-SEP-2022
0001104659-22-097521	/s/ Michael T. Fischette, Attorney-in-Fact	02-SEP-2022
0001628280-22-024288	/s/ Sarah Hagy for Brett J. Hart	02-SEP-2022
0001209191-22-048510	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0000899243-22-030293	/s/ Ananda Martin, by Power of Attorney for Dirk Hoke	02-SEP-2022
0001628280-22-024287	/s/ Sarah Hagy for Kate Gebo	02-SEP-2022
0000899243-22-030292	/s/ Ananda Martin, by Power of Attorney for Jack Pearlstein	02-SEP-2022
0001567619-22-016991	/s/ Elaine Sanders as attorney-in-fact for Gregory A. Lang	02-SEP-2022
0000006281-22-000235	/s/ Shelly Shaw, Associate General Counsel, by Power of Attorney	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001209191-22-048509	/s/ Jamison Yardley, Attorney-in-fact	02-SEP-2022
0001628280-22-024286	/s/ Sarah Hagy for Linda P. Jojo	02-SEP-2022
0001209191-22-048508	/s/ Cassandra Robinson, Attorney-in-fact	02-SEP-2022
0001209191-22-048507	/s/ Robert H. Rigsby, as Attorney-in-Fact	02-SEP-2022
0000899243-22-030291	/s/ Ananda Martin, by Power of Attorney for Stephen Messer	02-SEP-2022
0000899243-22-030289	/s/ Ananda Martin, by Power of Attorney for William Porteous	02-SEP-2022
0001628280-22-024285	/s/ Sarah Hagy for Andrew P. Nocella	02-SEP-2022
0001628280-22-024284	/s/ Sarah Hagy for Gerald Laderman	02-SEP-2022
0001720990-22-000061	/s/ John C. Finnucan IV	02-SEP-2022
0001857853-22-000105	/s/ Courtland Astill, Attorney-in-fact	02-SEP-2022
0001857853-22-000104	/s/ Courtland Astill, Attorney-in-fact	02-SEP-2022
0001831631-22-000254	Denise Apicella, attorney-in-fact for Ms. Patenaude	02-SEP-2022
0001062993-22-019125	Edward J. Hoffman /s/, Edward J. Hoffman, (POA) Atty-in-fact	02-SEP-2022
0001225208-22-009963	Thuy Vo, Attorney-In-Fact	02-SEP-2022
0001857853-22-000103	/s/ Courtland Astill, Attorney-in-fact	02-SEP-2022
0001567619-22-016990	/s/ Elaine Sanders as attorney-in-fact for William L. Iggiagruk Hensley	02-SEP-2022
0000926282-22-000051	Michael Foliano, by power of attorney	02-SEP-2022
0001111928-22-000119	/s/ Angelo P. Lopresti, Attorney-in-Fact	02-SEP-2022
0001415889-22-009266	/s/ Angela M. W. Kelley	02-SEP-2022
0001628280-22-024282	/s/ Sarah Hagy for Gregory L. Hart	02-SEP-2022
0001628280-22-024281	/s/ Mark Livingston, Attorney-in-Fact	02-SEP-2022
0001628280-22-024279	/s/ Mark Livingston, Attorney-in-Fact	02-SEP-2022
0001127602-22-022000	/s/ David Watson, attorney-in-fact for Dr. Federico Grossi	02-SEP-2022
0001127602-22-021999	/s/ Josh Goldstein, as attorney-in-fact	02-SEP-2022
0001831631-22-000252	John Lee	02-SEP-2022
0001415889-22-009264	/s/ William J. Black	02-SEP-2022
0001628280-22-024278	/s/ Mark Livingston	02-SEP-2022
0000060086-22-000085	/s/ Marc A. Alpert, Secretary, on behalf of Loews Corporation	02-SEP-2022
0001209191-22-048505	/s/ J. Bret Treier, attorney in fact for Jeffrey Jon Baker	02-SEP-2022
0001437749-22-021823	/s/ Eric D. Koster as attorney-in-fact for M. Farooq Kathwari	02-SEP-2022
0001437749-22-021822	/s/ Edward Peilen as attorney-in-fact for Randall C. Ramsey pursuant to power of attorney filed previously.	02-SEP-2022
0001209191-22-048504	/s/ Mark S. Katz, as Attorney-in-Fact	02-SEP-2022
0001567619-22-016989	/s/ Jack Anders	02-SEP-2022
0001500217-22-000105	/s/ Adam Wyll, Attorney-in-fact	02-SEP-2022
0001831631-22-000250	/s/  Denise Apicella, as Attorney-in-Fact for John C. Dorman	02-SEP-2022
0001209191-22-048502	/s/ Julie Wolff, attorney-in-fact on behalf of Steven Q. Hansen	02-SEP-2022
0001209191-22-048501	/s/ Eyal Ben David, by power of attorney	02-SEP-2022
0001531152-22-000096	/s/ Joseph McGrail, Attorney-in-Fact	02-SEP-2022
0001654954-22-012131	/s/ Bradley J. Wyatt, attorney in fact	02-SEP-2022
0001437749-22-021820	/s/ Edward Peilen as attorney-in-fact for Matthew Westendorf pursuant to a power of attorney filed previously.	02-SEP-2022
0001062993-22-019123	/s/ Margaret Gezerlis, Attorney-in-Fact for Marshall S. Geller	02-SEP-2022
0001567619-22-016988	/s/ Marc Levy, pursuant to Power of Attorney	02-SEP-2022
0001625020-22-000012	Candy Barkley	02-SEP-2022
0001567619-22-016987	/s/James D. Small III, Attorney-in-Fact, pursuant to a power of attorney previously filed	02-SEP-2022
0001427999-22-000008	The Stephens Group, LLC, /s/ William W. Kilgroe, Attorney-in-Fact	02-SEP-2022
0001427999-22-000008	Elizabeth S. Campbell, /s/ William W. Kilgroe, Attorney-in-Fact	02-SEP-2022
0001427999-22-000008	SG-Coffee, LLC, /s/ William W. Kilgroe, Attorney-in-Fact	02-SEP-2022
0001427999-22-000008	W.R. Stephens, Jr., /s/ William W. Kilgroe, Attorney-in-Fact	02-SEP-2022
0001942469-22-000005	/s/ Tracy Lowe, as Attorney-in-Fact	02-SEP-2022
0001654954-22-012130	/s/ Bradley J. Wyatt, attorney in fact	02-SEP-2022
0001104659-22-097511	/s/ Tyler Drinkwine, Attorney-in-fact for Robert E. Jordan	02-SEP-2022
0001562180-22-006451	/s/Timothy J. McGrath, attorney-in-fact for David Beffa-Negrini	02-SEP-2022
0001209191-22-048499	/s/ Mark C. Cresitello, Attorney-in-Fact for Courtney M. Zeppetella	02-SEP-2022
0001209191-22-048498	/s/ Mark C. Cresitello, Attorney-in-Fact for Philip G. D'Ambrosio	02-SEP-2022
0001209191-22-048497	/s/ Keith M. McGahan, attorney-in-fact for Brittany K. Bradrick	02-SEP-2022
0001209191-22-048496	/s/ Mark C. Cresitello, Attorney-in-Fact for Andrea Greenberg	02-SEP-2022
0001104659-22-097510	/s/ Margaret Lam, Assistant Secretary / Attorney-in-fact	02-SEP-2022
0001209191-22-048495	/s/ Mark C. Cresitello, Attorney-in-Fact for David F. Byrnes	02-SEP-2022
0001104659-22-097508	/s/ Nelson Obus Nelson Obus, individually	02-SEP-2022
0001104659-22-097508	/s/ Joshua Landes Joshua Landes, individually	02-SEP-2022
0001104659-22-097508	WYNNEFIELD CAPITAL, INC. By: /s/ Nelson Obus Nelson Obus, President	02-SEP-2022
0001104659-22-097508	WYNNEFIELD CAPITAL MANAGEMENT, LLC By: /s/ Nelson Obus Nelson Obus, Managing Member	02-SEP-2022
0001104659-22-097508	WYNNEFIELD CAPITAL, INC. PROFIT SHARING PLAN By: /s/ Nelson Obus Nelson Obus, Co-Trustee	02-SEP-2022
0001104659-22-097508	WYNNEFIELD SMALL CAP VALUE OFFSHORE FUND, LTD. By: Wynnefield Capital, Inc. By: /s/ Nelson Obus Nelson Obus, President	02-SEP-2022
0001104659-22-097508	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P. By: Wynnefield Capital Management, LLC General Partner By: /s/ Nelson Obus Nelson Obus, Managing Member	02-SEP-2022
0001104659-22-097508	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P I By: Wynnefield Capital Management, LLC General Partner By: /s/ Nelson Obus Nelson Obus, Managing Member	02-SEP-2022
0001209191-22-048494	/s/ Mark C. Cresitello, Attorney-in-Fact for Kristin A. Dolan	02-SEP-2022
0001209191-22-048494	/s/ James L. Dolan	02-SEP-2022
0001209191-22-048493	/s/ Richard A. Cross, as Attorney-in-Fact, for Dawn C. Maroney	02-SEP-2022
0001493152-22-024969	/s/ Daniel Penberthy on behalf of Adam Samuel Gusky (2)	02-SEP-2022
0001209191-22-048492	/s/ Mark C. Cresitello, Attorney-in-Fact for Jamal H. Haughton	02-SEP-2022
0001493152-22-024968	/s/ Carlos Jaime Nissensohn	02-SEP-2022
0001493152-22-024966	/s/ Neev Nissenson	02-SEP-2022
0001493152-22-024965	/s/ Shai Lustgarten	02-SEP-2022
0001209191-22-048491	/s/ Mark C. Cresitello, Attorney-in-Fact for Ryan T. Dolan	02-SEP-2022
0001140361-22-032215	/s/ Alec N. Litowitz, as Manager of Supernova Management LLC, which is the General Partner of Magnetar Capital Partners LP, which is in turn the Sole Member of Magnetar Financial LLC	02-SEP-2022
0001140361-22-032215	/s/ Alec N. Litowitz, as Manager of Supernova Management LLC, which is the General Partner of Magnetar Capital Partners LP	02-SEP-2022
0001140361-22-032215	/s/ Alec N. Litowitz, as Manager of Supernova Management LLC	02-SEP-2022
0001140361-22-032215	/s/ Alec N. Litowitz	02-SEP-2022
0001209191-22-048490	/s/ Mark C. Cresitello, Attorney-in-Fact for Andrew Lustgarten	02-SEP-2022
0001213900-22-053832	/s/ Diana Abril, Attorney-in-Fact	02-SEP-2022
0001209191-22-048489	/s/ James L. Dolan	02-SEP-2022
0000899243-22-030285	/s/ Christopher Degnan, Attorney-in-Fact for Eugene P. Kennedy	02-SEP-2022
0001567619-22-016986	/s/ Scott K. Milsten, Attorney-in-Fact for Maureen Watson	02-SEP-2022
0001209191-22-048487	/s/ Richard A. Cross, as Attorney-in-Fact, for Dinesh M. Kumar	02-SEP-2022
0001209191-22-048486	/s/ Julie Wolff, Attorney-in-fact on behalf of Kristi Martindale	02-SEP-2022
0001831631-22-000248	/s/  Denise Apicella, as Attorney-in-Fact for Dawn Lepore	02-SEP-2022
0001567619-22-016985	/s/ Scott K. Milsten, Attorney-in-Fact for Tarang Amin	02-SEP-2022
0001562180-22-006450	D. Glowienka on behalf of N. J. LaMoreaux	02-SEP-2022
0001437749-22-021817	/s/ Sarah Kim, attorney-in-fact for Mr. Pate	02-SEP-2022
0001104659-22-097506	/s/ Tyler Drinkwine, Attorney-in-fact for Caryl Stern	02-SEP-2022
0001530950-22-000292	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001127602-22-021998	/s/Mark E. King	02-SEP-2022
0001209191-22-048485	/s/ Richard A. Cross, as Attorney-in-Fact, for John E. Kao	02-SEP-2022
0001530950-22-000291	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001225208-22-009962	/s/ Ariel R. David, attorney-in-fact	02-SEP-2022
0000723612-22-000045	/s/ Jean M. Sera by Power of Attorney for Brian J. Choi	02-SEP-2022
0001741560-22-000005	/s/ Christopher Hilberg, Attorney-in-Fact	02-SEP-2022
0001530950-22-000290	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001628280-22-024274	/s/  Meredith Kennedy, attorney in fact	02-SEP-2022
0001530950-22-000289	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001104659-22-097505	/s/ Tyler Drinkwine, Attorney-in-Fact for Wendi Christine Sturgis	02-SEP-2022
0001530950-22-000288	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001104659-22-097503	/s/ Jeffrey Cohan, Power of Attorney For: Mark Parker	02-SEP-2022
0001225208-22-009961	/s/ William Langston as Attorney-in-Fact	02-SEP-2022
0001530950-22-000287	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0000950142-22-002654	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001530950-22-000286	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001530950-22-000285	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0000950142-22-002653	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001104659-22-097502	/s/ Tyler Drinkwine, Attorney-in-Fact for Tony Laday	02-SEP-2022
0001209191-22-048483	/s/ John K. Stipancich, Attorney-in-Fact	02-SEP-2022
0001437749-22-021814	/s/ Edward Peilen as attorney-in-fact for David A. White pursuant to power of attorney previously filed.	02-SEP-2022
0001530950-22-000284	/s/ Diedre J. Gray, Attorney-in-Fact	02-SEP-2022
0001209191-22-048482	/s/ Richard A. Cross, as Attorney-in-Fact, for Robert Thomas Freeman	02-SEP-2022
0000950142-22-002652	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0000899243-22-030283	/s/ David Mason, as attorney-in-fact for John L. Shields	02-SEP-2022
0001415889-22-009261	/s/ Stuart McFarland, Attorney-in-fact	02-SEP-2022
0001127602-22-021996	/s/ Daniel G. Gordon, attorney-in-fact for Mr. Shapiro	02-SEP-2022
0000899243-22-030281	/s/ Christopher Degnan, Attorney-in-Fact for Eugene P. Kennedy	02-SEP-2022
0001437749-22-021812	/s/ Andrew Nick as attorney-in-fact for Thomas E. Buffamante pursuant to a power of attorney previously filed.	02-SEP-2022
0000950142-22-002651	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001104659-22-097495	/s/ Tyler Drinkwine, Attorney-in-Fact for Nicole Beth Otto	02-SEP-2022
0001562180-22-006444	Lara Mataac, Attorney in Fact	02-SEP-2022
0000950142-22-002650	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001437749-22-021810	/s/ Edward Peilen as attorney-in-fact for Marc H. McConnell pursuant to a power of attorney filed previously.	02-SEP-2022
0000950142-22-002649	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001415889-22-009260	/s/ Loren Unterseher	02-SEP-2022
0001415889-22-009260	/s/ Loren Unterseher	02-SEP-2022
0001433642-22-000040	/s/ Lauren Platko, attorney-in-fact	02-SEP-2022
0000950142-22-002648	/s/ Kathleen Stevens, Attorney-in-Fact	02-SEP-2022
0001104659-22-097486	/s/ Tyler Drinkwine, Attorney-in-Fact for Lisa Klinger	02-SEP-2022
0001209191-22-048480	/s/ Cecilia Aza, attorney-in-fact	02-SEP-2022
0001883850-22-000060	/s/** Marion McCourt	02-SEP-2022
0001437749-22-021809	"/s/ Katayoun ""Katy"" Motiey, Power of Attorney for Remi Thomas"	02-SEP-2022
0001415889-22-009259	/s/ Marcela A. Kirberger, as Attorney-in-Fact for R. David Hoover	02-SEP-2022
0001209191-22-048479	/s/ Jeffrey D. Linton, Attorney-in-Fact for Craig A. Barbarosh	02-SEP-2022
0000899243-22-030279	/s/ Nandini Somayaji, as attorney-in-fact for Brad Little	02-SEP-2022
0001415889-22-009258	/s/ Elizabeth Chandler, Attorney-in-Fact	02-SEP-2022
0001209191-22-048478	Bridget Brown, Attorney-in-Fact	02-SEP-2022
0001415889-22-009257	/s/ Marcela A. Kirberger, as Attorney-in-Fact for Lawrence Kurzius	02-SEP-2022
0001530979-22-000117	/s/ Brendan Sheehey, Attorney-in-Fact	02-SEP-2022
0001209191-22-048477	/s/ Rachel V. Friedenberg, Attorney in fact for Joseph Massaro	02-SEP-2022
0001104659-22-097480	see signatures attached as Exhibit 99.2	02-SEP-2022
0001437749-22-021808	"/s/ Katayoun ""Katy"" Motiey, Power of Attorney for Ed Meyercord"	02-SEP-2022
0001209191-22-048476	/s/ Morgan Walbridge, as Attorney-in-Fact for Gary Hendrickson	02-SEP-2022
0000899243-22-030278	By: Christine Bellon, Attorney-in-fact	02-SEP-2022
0001862128-22-000085	/s/ Michael Costa as Attorney-in-Fact	02-SEP-2022
0000899243-22-030277	By: Christine Bellon, Attorney-in-fact	02-SEP-2022
0000899243-22-030276	/s/ David J. Armstrong, Attorney-in-Fact	02-SEP-2022
0000899243-22-030275	/s/ David J. Armstrong, Attorney-in-Fact	02-SEP-2022
0001104659-22-097478	See Exhibit 99.2	02-SEP-2022
0001415889-22-009256	/s/ Marcela A. Kirberger, as Attorney-in-Fact for John P. Bilbrey	02-SEP-2022
0000899243-22-030273	/s/ David J. Armstrong	02-SEP-2022
0001209191-22-048474	/s/ Joseph Selsavage by Kathy Hibbs, attorney-in-fact	02-SEP-2022
0001209191-22-048475	/s/ Cecilia Aza, attorney-in-fact	02-SEP-2022
0001035443-22-000244	/s/ Bill Boyle, Attorney-in-Fact	31-AUG-2022
0000899243-22-030272	By: Christine Bellon, Attorney-in-fact	02-SEP-2022
0001862128-22-000084	/s/ Michael Costa, as Attorney-in-Fact	02-SEP-2022
