ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-17-052104	JLL Associates V, L.P., JLL Associates G.P. V, L.L.C. /s/ Daniel Agroskin, Authorized Signatory of JLL Associates G.P. V, L.L.C.	08-SEP-2017
0001209191-17-052104	JLL Associates G.P. V, L.L.C. /s/ Daniel Agroskin, Authorized Signatory of JLL Associates G.P. V, L.L.C.	08-SEP-2017
0001412100-17-000080	/s/ Karen Schmitt	08-SEP-2017
0001179110-17-012155	/s/ Gary Collins	08-SEP-2017
0000899243-17-021707	/s/ William J  Meurer	08-SEP-2017
0000899243-17-021706	/s/ Alvaro G DeMolina	08-SEP-2017
0001209191-17-052103	/s/ John Ruelle	08-SEP-2017
0000899243-17-021705	/s/ Michael M. Bhaskaran	08-SEP-2017
0001209191-17-052102	/s/ Dawn M. Rogers, Attorney-in-Fact	08-SEP-2017
0001654954-17-008283	/s/ Christopher A. Wilson, attorney-in-fact for James B. Roszak	08-SEP-2017
0001209191-17-052101	/s/ Gretchen A. Herron, by power of attorney	08-SEP-2017
0001144204-17-047325	/s/ Kristie Scott, by Power of Attorney	08-SEP-2017
0001657070-17-000012	/s/ Thomas D. Hull III, Attorney-in-fact	08-SEP-2017
0000919574-17-006672	Armistice Capital, LLC By: /s/ Steven Boyd, Managing Member	08-SEP-2017
0000919574-17-006672	Armistice Capital Master Fund, Ltd. By: /s/ Steven Boyd, Director	08-SEP-2017
0000919574-17-006672	/s/ Steven Boyd	08-SEP-2017
0000899243-17-021703	/s/ Neal P Goldman	08-SEP-2017
0000899243-17-021702	William J.G. /s/ William J.G. Griffith	08-SEP-2017
0001654954-17-008281	/s/JOEL S HATLEN, POA	08-SEP-2017
0000899243-17-021701	/s/ George M Awad	08-SEP-2017
0001443873-17-000006	Donna Spinola, Attorney-in-fact	08-SEP-2017
0001140361-17-034958	/s/ John D. Barrett, attorney-in-fact	08-SEP-2017
0000899243-17-021700	Baker Street Capital GP, LLC, By: /s/ Vadim Perelman, Managing Member	08-SEP-2017
0000899243-17-021700	Baker Street Capital L.P., By: /s/ Vadim Perelman, Managing Member	08-SEP-2017
0000899243-17-021700	Baskerville SPV, L.P, By: /s/ Vadim Perelman, Managing Member	08-SEP-2017
0000899243-17-021700	/s/ Vadim Perelman	08-SEP-2017
0000899243-17-021700	Baker Street Capital Management, LLC, By: /s/ Vadim Perelman, Managing Member	08-SEP-2017
0001140361-17-034957	/s/ John D. Barrett, attorney-in-fact	08-SEP-2017
0001209191-17-052098	Nancy R. Boatright, Attorney-in-Fact	08-SEP-2017
0001666138-17-000079	/s/ Daniel S. Kelly, Attorney-in-Fact for Peter J. Lariviere	08-SEP-2017
0001666138-17-000078	/s/ Daniel S. Kelly, Attorney-in-Fact for Michael J. Schulte	08-SEP-2017
0001189906-17-000009	Dawn M. Becker, by power of attorney	08-SEP-2017
0001666138-17-000077	/s/ Daniel S. Kelly, Attorney-in-Fact for William E. Waltz, Jr.	08-SEP-2017
0001209191-17-052097	/s/ Dawn M. Rogers, Attorney-in-Fact	08-SEP-2017
0001189906-17-000008	Dawn M. Becker, by power of attorney	08-SEP-2017
0001270061-17-000005	O. Lee Tawes, III	08-SEP-2017
0001501570-17-000175	/s/ C. Malcolm Holland, III, by power of attorney	07-SEP-2017
0001214659-17-005568	Sean H. Pettey, by Power of Attorney	08-SEP-2017
0001208504-17-000004	Dawn M. Becker	08-SEP-2017
0001140361-17-034956	Brian L Matthews	08-SEP-2017
0001208504-17-000003	Dawn M. Becker	08-SEP-2017
0001179110-17-012153	/s/ Kirk A. MacKenzie	08-SEP-2017
0001493152-17-010384	/s/ Pamela Avallone	08-SEP-2017
0001063344-17-000077	/s/ Ashish R. Parikh, as attorney-in-fact	08-SEP-2017
0001246360-17-002701	Kelly C. Simoneaux, on behalf of Harry M. Conger, IV, pursuant to a power of attorney	08-SEP-2017
0001437749-17-015806	/s/ Jonathan R. Zimmerman, Attorney-in-Fact	08-SEP-2017
0001140361-17-034953	/s/ James Gibson  Head of Large Holdings	08-SEP-2017
0001209191-17-052094	/s/ Stephen T. Winn	08-SEP-2017
0001209191-17-052092	/s/ Frederick Williams, attorney-in-fact	08-SEP-2017
0001209191-17-052091	/s/ Jessica L. Lomm, as Attorney-in-Fact	08-SEP-2017
0001209191-17-052090	/s/ Seren Capital Ltd., By: Seren Capital Management, L.L.C., Its General Partner, By: Stephen T. Winn, Sole Manager and President	08-SEP-2017
0001371285-17-000130	/s/ Charlotte Sim-Warner as attorney-in-fact for Darryl Rawlings	08-SEP-2017
0001209191-17-052088	/s/ Frederick Williams, attorney-in-fact	08-SEP-2017
0001209191-17-052086	/s/ Ryan Schaffer, as Attorney-in-Fact for Carl Sparks	08-SEP-2017
0001638599-17-000926	By: Baker Bros. Advisors (GP) LLC, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	08-SEP-2017
0001638599-17-000926	Baker Bros. Advisors LP, Mgmt. Co. and Inv. Adviser to BAKER BROTHERS LIFE SCIENCES, L.P., pursuant to authority granted by Baker Brothers Life Sciences Capital, L.P., GP to Baker Brothers Life Sciences, L.P., Name: Scott L. Lessing, Title: President /s/	08-SEP-2017
0001638599-17-000926	Baker Bros. Advisors LP, Mgmt. Co. and Inv. Adviser to 667, L.P., pursuant to authority granted by Baker Biotech Capital, L.P., GP to 667, L.P. Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	08-SEP-2017
0001638599-17-000926	/s/ Felix J. Baker	08-SEP-2017
0001638599-17-000926	Baker Bros. Advisors LP, Mgmt. Co. and Inv. Adviser to 14159, L.P., pursuant to authority granted by 14159 Capital, L.P., GP to 14159, L.P. Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	08-SEP-2017
0001638599-17-000926	By: Baker Bros. Advisors LP, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	08-SEP-2017
0001638599-17-000926	/s/ Julian C. Baker	08-SEP-2017
0001214659-17-005566	/s/ Jiangping (Gary) Xiao, Attorney-in-Fact	07-SEP-2017
0001209191-17-052084	/s/ Ryan Schaffer, as Attorney-in-Fact for Mark Nunnelly.	08-SEP-2017
0000014693-17-000181	Michael E. Carr, Jr., Attorney in Fact for Matthew E. Hamel	08-SEP-2017
0001209191-17-052082	/s/ Richard Emmett, as Attorney-in-Fact for Sandra Horbach	08-SEP-2017
0001209191-17-052080	/s/ Anthony J. DiNovi	08-SEP-2017
0000899243-17-021686	/s/ Nicholas J. Pritzker	08-SEP-2017
0000899243-17-021685	/s/ Paul A. Bible, solely in his capacity as trustee of R.A. Trust #25	08-SEP-2017
0001620533-17-000140	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Jeffrey Flug	08-SEP-2017
0001620533-17-000140	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Flug 2015 GS Trust U/A/D 12/29/15, by Gulf Five Fiduciary Management Corp., its Trustee	08-SEP-2017
0001620533-17-000140	/s/ Ronald Palmese, Jr., Esq. Attorney-in-Fact for Sheryl Flug	08-SEP-2017
0001620533-17-000140	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Gulf Five Fiduciary Management Corp, by Sheryl Flug, its President	08-SEP-2017
0000899243-17-021684	/s/ Paul A. Bible, solely in his capacity as trustee of P.G. Nicholas Trust	08-SEP-2017
0000899243-17-021681	/s/ Joseph I. Perkovich, President	08-SEP-2017
0001140361-17-034951	/s/ Michael T. Sheehan for Jamie Sanchez pursuant to a Power of Attorney granted on September 6, 2017	08-SEP-2017
0001209191-17-052078	/s/ Ryan Schaffer, as Attorney-in-Fact for Irene Chang Britt	08-SEP-2017
0001654954-17-008278	/s/ Christopher A Wilson, attorney-in-fact for Ronald Valenta	08-SEP-2017
0001179110-17-012151	Steven G. Binder, by Power of Attorney	08-SEP-2017
0001209191-17-052076	/s/ Ryan Schaffer, as Attorney-In-Fact for Linda W. Boff	08-SEP-2017
0001270061-17-000004	Stephen Hartzell	08-SEP-2017
0001179110-17-012150	/s/ Peter J. Moerbeek, by power of attorney	08-SEP-2017
0001209191-17-052074	/s/ Ryan Schaffer, as Attorney-in-Fact for Ralph Alvarez	08-SEP-2017
0001062993-17-004077	/s/ Gregory Smith	08-SEP-2017
0001062993-17-004077	Birch Run Capital Advisors, L.P. By: BRC Advisors GP, L.L.C., its general partner, Name: Caren E. Abramovich Title: Chief Operating & Compliance Officer /s/ Caren E. Abramovich	08-SEP-2017
0001062993-17-004077	BRC Advisors GP, L.L.C., Name: Caren E. Abramovich, Title: Chief Operating & Compliance Officer /s/ Caren E. Abramovich	08-SEP-2017
0001062993-17-004077	/s/ Daniel Beltzman	08-SEP-2017
0001024305-17-000087	/s/ Tracy Rapp, Attorney-in-Fact	08-SEP-2017
0001318675-17-000004	/s/ Jason T. Miller (Attorney-in-fact)	08-SEP-2017
0001127602-17-027201	/s/ Matthew M. Rice, attorney-in-fact for Sean T. Moriarty	08-SEP-2017
0001179110-17-012149	Nicholas Bates	08-SEP-2017
0001610682-17-000099	/s/ Adam K. Altsuler, Attorney-in-Fact for Daniel Kent Borgen	08-SEP-2017
0001024305-17-000085	/s/ Tracy Rapp, Attorney-in-Fact	08-SEP-2017
0001209191-17-052072	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001179110-17-012148	Richard G. Artese	08-SEP-2017
0001209191-17-052071	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001179110-17-012147	Vanessa M. Szajnoga	08-SEP-2017
0001209191-17-052070	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001179110-17-012146	Kathleen E. Donovan	08-SEP-2017
0001209191-17-052068	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0000899243-17-021674	/s/ Rita M. Slager, attorney-in-fact	08-SEP-2017
0000899243-17-021672	/s/ Rita M. Slager, attorney-in-fact	08-SEP-2017
0001214659-17-005564	/s/ Nooshin Hussainy as attorney-in-fact for Kelly Huang	08-SEP-2017
0001245709-17-000002	Steven A. DeMartino, Attorney-in-Fact	08-SEP-2017
0001214659-17-005563	/s/ Nooshin Hussainy as attorney-in-fact for Kelly Huang	08-SEP-2017
0001493152-17-010380	/s/ James C. Czirr	08-SEP-2017
0001061983-17-000057	Caryn McDowell	08-SEP-2017
0001140361-17-034946	Ronald T. Kay by power of attorney	08-SEP-2017
0001061983-17-000056	Caryn McDowell	08-SEP-2017
0001500217-17-000109	/s/ Adam Wyll, Attorney-in-fact	08-SEP-2017
0001104659-17-056340	/s/ Joseph Chiapponi, attorney-in-fact	08-SEP-2017
0001493152-17-010379	/s/ James C. Czirr, as Managing Member of 10X Capital Management, LLC	08-SEP-2017
0001493152-17-010379	/s/ James C. Czirr, as Managing Member of the General Partner for 10X Fund, LP	08-SEP-2017
0001209191-17-052066	Nancy R. Boatright, Attorney-in-Fact	08-SEP-2017
0000899243-17-021670	/s/ Rita M. Slager, attorney-in-fact	08-SEP-2017
0001140361-17-034945	/s/ John D. Barrett, attorney-in-fact	08-SEP-2017
0001104659-17-056339	/s/Brian M. Stuglik	08-SEP-2017
0001387131-17-004602	/s/ Douglas Bates, as Attorney-in-Fact for Stuart Oran	08-SEP-2017
0001209191-17-052065	/s/ William Bradford Mosing, by Joshua K. Hancock, as Attorney-in-Fact	08-SEP-2017
0001562180-17-002919	/s/ Brenda S. Furlow, attorney in fact for Karen A. Holbrook pursuant to Power of Attorney previously filed	08-SEP-2017
0001209191-17-052064	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001127602-17-027198	/s/ James L. Barksdale	08-SEP-2017
0001493152-17-010376	/s/ James C. Czirr	08-SEP-2017
0001209191-17-052063	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001209191-17-052062	/s/ Bradford's GP, LLC, by Joshua K. Hancock, as Attorney-in-Fact	08-SEP-2017
0001270061-17-000003	Keith Grimes	08-SEP-2017
0001593968-17-001058	/s/Mark C. Costello by Charles B. Ammann under Power of Attorney dated May 15, 2015 (Copy On File)	08-SEP-2017
0001225208-17-014768	/s/ Stanley M. Kuriyama	07-SEP-2017
0001209191-17-052061	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001493152-17-010375	/s/ James C. Czirr, as Managing Member of the General Partner for 10X Fund, LP	08-SEP-2017
0001493152-17-010375	/s/ James C. Czirr, as Managing Member of 10X Capital Management, LLC	08-SEP-2017
0001303313-17-000060	/s/ Maria Wiggins, Attorney-in-Fact	08-SEP-2017
0001171843-17-005464	/s/ Jason Meyenburg	06-SEP-2017
0001209191-17-052060	/s/ WBM Partnership, LP, by Joshua K. Hancock, as Attorney-in-Fact	08-SEP-2017
0001209191-17-052059	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0000899243-17-021667	/s/ Rita M. Slager, attorney-in-fact	08-SEP-2017
0001209191-17-052058	Thomas E. O'Neill, by power of attorney	08-SEP-2017
0001209191-17-052057	/s/ John A. Thomas	08-SEP-2017
0001300514-17-000065	/s/ Sheldon G. Adelson	08-SEP-2017
0001209191-17-052055	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001127602-17-027196	/s/ Alan J. Glass	08-SEP-2017
0001209191-17-052054	/s/ Nancy Killefer by Evan R. Farber by Power of Attorney	08-SEP-2017
0001209191-17-052052	/s/ Philip Reuther, as attorney-in-fact for Nicholas R. Noviello	08-SEP-2017
0000720672-17-000085	Kelvin R. Westbrook	08-SEP-2017
0001127602-17-027194	/s/ Kimberly J. Wolford, by Power of Attorney	08-SEP-2017
0001245709-17-000001	Steven A. DeMartino	08-SEP-2017
0001493152-17-010371	/s/ James C. Czirr	08-SEP-2017
0001127602-17-027193	/s/ Alan J. Glass	08-SEP-2017
0001209191-17-052051	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001628280-17-009181	Teri A. Little as Attorney-in-Fact for Bren D. Higgins	07-SEP-2017
0001209191-17-052049	/s/ Uche Ndumele, by Power of Attorney	08-SEP-2017
0001209191-17-052048	/s/ Philip Reuther, as attorney-in-fact for Amy L. Cappellanti-Wolf	08-SEP-2017
0001209191-17-052047	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001628280-17-009179	/s/ Teri A. Little as Attorney-In-Fact for Bobby R. Bell	07-SEP-2017
0001140361-17-034944	/s/ Mark J. Murphy, by Power of Attorney	08-SEP-2017
0000723612-17-000131	/s/ Jean M. Sera, by Power of Attorney for Stender E. Sweeney	08-SEP-2017
0001209191-17-052045	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001127602-17-027190	/s/ Alan J. Glass	08-SEP-2017
0001628280-17-009177	Teri Little as Attorney-in-Fact for Virendra A. Kirloskar	07-SEP-2017
0000014272-17-000173	/s/ Katherine Kelly, attorney-in-fact for Joseph C. Caldarella	08-SEP-2017
0000723612-17-000130	/s/ Jean M. Sera, by Power of Attorney for David T. Calabria	08-SEP-2017
0001127602-17-027189	/s/ Kimberly J. Wolford, by Power of Attorney	08-SEP-2017
0001626129-17-000525	/s/ Johnathan L. Rhyne, Jr.	08-SEP-2017
0001493152-17-010369	/s/ James C. Czirr, as Managing Member of the General Partner for 10X Fund, LP	08-SEP-2017
0001493152-17-010369	/s/ James C. Czirr, as Managing Member of 10X Capital Management, LLC	08-SEP-2017
0001179110-17-012144	/s/ Molly Johnson - Molly Johnson pursuant to a power of attorney from Michael J. O'Connor	08-SEP-2017
0001140361-17-034942	/s/ Richard L. Muglia, as attorney-in-fact	08-SEP-2017
0001209191-17-052043	/s/ Emily Epstein, Authorized Signatory	08-SEP-2017
0001628280-17-009175	/s/ Teri Little as Attorney-in-Fact for Brian M. Trafas	07-SEP-2017
0001127602-17-027187	/s/ Alan J. Glass	08-SEP-2017
0000950103-17-008760	/s/ Sheri Brumm, as attorney-in-fact for David T. ibnAle	08-SEP-2017
0001140361-17-034941	Bruce M. Bowen	08-SEP-2017
0001127602-17-027185	/s/ Alan J. Glass	08-SEP-2017
0001127602-17-027183	/s/ Alan J. Glass	08-SEP-2017
0001270061-17-000002	Roy Jageman	08-SEP-2017
0001127602-17-027181	/s/ Leslie Wolfgang	07-SEP-2017
0001127602-17-027180	/s/ Alan J. Glass	08-SEP-2017
0001127602-17-027178	/s/ Alan J. Glass	08-SEP-2017
0001127602-17-027177	/s/ Kimberly J. Wolford, by Power of Attorney	08-SEP-2017
0001513905-17-000028	/s/ Jonathan H Corr	08-SEP-2017
0000873044-17-000087	By: Jonathan Wilson, Attorney-In-Fact For: Ronald de Lange	07-SEP-2017
0000873044-17-000086	By: Jonathan Wilson, Attorney-In-Fact For: Hubert de Pesquidoux	07-SEP-2017
0001209191-17-052042	/s/ Jared T. Zane, attorney-in-fact	08-SEP-2017
0000873044-17-000085	By: Jonathan Wilson, Attorney-In-Fact For: C. Scott Gibson	07-SEP-2017
0000873044-17-000084	By: Jonathan Wilson, Attorney-In-Fact For: Michael Hluchyj	07-SEP-2017
0000873044-17-000083	By: Jonathan Wilson, Attorney-In-Fact For: M. Niel Ransom	07-SEP-2017
0001127602-17-027175	/s/ Kimberly J. Wolford, by Power of Attorney	08-SEP-2017
0000873044-17-000082	By: Jonathan Wilson, Attorney-In-Fact For: Vincent Tobkin	07-SEP-2017
0001637360-17-000020	/s/ Cathleen Schreiner Gates	07-SEP-2017
0000008947-17-000130	/s/ Tara D. Mackey, attorney-in-fact for Matthew V. Emery	08-SEP-2017
0001209191-17-052040	/s/ Tracy Tunney Ward on behalf of Miramar Services, Inc. as Attorney-In-Fact for J. Sebastian Scripps	08-SEP-2017
0001144204-17-047291	/s/ Andrew Intrater, Attorney-in-Fact	08-SEP-2017
0001333493-17-000122	/s/ Scott Giesler, as attorney-in-fact for Robert S. Hurley	08-SEP-2017
0001127602-17-027174	/s/ Cecil W. Knight, Jr by Trisha V. Carlson POA	08-SEP-2017
0001144204-17-047289	/s/ Andrew Intrater, Special Managing Member	08-SEP-2017
0001179110-17-012142	/s/ Jill Blumhoff, attorney-in-fact for R. Matthew Neff	08-SEP-2017
0001144204-17-047287	/s/ Dale Baker	08-SEP-2017
0001144204-17-047286	/s/ Zivi Nedivi	08-SEP-2017
0000898432-17-000892	Mark Kowal	08-SEP-2017
0001144204-17-047284	/s/ Michael Barry	08-SEP-2017
0001144204-17-047282	/s/ Thomas Rebar	08-SEP-2017
0001144204-17-047281	/s/ John G. Meyer, Jr.	08-SEP-2017
0000039911-17-000129	By: Marie Ma, Power of Attorney For: Sonia Syngal	08-SEP-2017
0001144204-17-047278	/s/ Jason Epstein	08-SEP-2017
0001231205-17-000099	Brian Sandstrom on behalf of John L. Flannery	08-SEP-2017
0001144204-17-047276	/s/ Andrew Intrater	08-SEP-2017
0001209191-17-052039	/s/ Richard Paul Bryce	08-SEP-2017
0001209191-17-052038	/s/ David J. Mills by power of attorney for Malcolm McQuilkin	08-SEP-2017
0001144204-17-047273	/s/ Yaron Eitan	08-SEP-2017
0000908662-17-000163	/s/ David Taylor, as attorney in fact for the Reporting Person	08-SEP-2017
0001616707-17-000572	/s/ Enrique Colbert, Attorney-in-fact for John Champlin Mulliken	08-SEP-2017
0001209191-17-052037	/s/ Robert D. Cochran, as Attorney-in-Fact	08-SEP-2017
0001333493-17-000120	/s/ Scott Giesler, as attorney-in-fact for Scott N. Flanders	08-SEP-2017
0001144204-17-047271	/s/ Jason Simon, attorney-in-fact	08-SEP-2017
0001127602-17-027172	/s/ Paul B. Cornett, Power of Attorney	06-SEP-2017
0000049728-17-000089	/s/ Jennifer M. Brown, Attorney-in-fact for Lynn J. Hartrick	07-SEP-2017
0000908662-17-000162	/s/ David Taylor, as attorney in fact for the Reporting Person	08-SEP-2017
0001231205-17-000098	Brian Sandstrom on behalf of John G. Rice	08-SEP-2017
0001231205-17-000097	Brian Sandstrom on behalf of Susan P. Peters	08-SEP-2017
0001231205-17-000096	Brian Sandstrom on behalf of David L. Joyce	08-SEP-2017
0001231205-17-000095	Brian Sandstrom on behalf of Alexander Dimitrief	08-SEP-2017
0001333493-17-000118	/s/ Scott Giesler, as attorney-in-fact for David K. Francis	08-SEP-2017
0001231205-17-000094	Brian Sandstrom on behalf of Elizabeth J. Comstock	08-SEP-2017
0001231205-17-000093	Brian Sandstrom on behalf of Jeffrey S. Bornstein	08-SEP-2017
0001104659-17-056326	/s/ Michael Everett, by Michael B. Farnell, Jr., as Attorney-in-Fact	08-SEP-2017
0001209191-17-052035	/s/ Megan Bombick by power of attorney	08-SEP-2017
0001651688-17-000002	James A Kirkland, as Attorney-in-Fact	08-SEP-2017
0001333493-17-000116	/s/ Scott Giesler, as attorney-in-fact for Jay W. Jennings	08-SEP-2017
0001144204-17-047258	/s/ L. Charles Laursen, L Charles Laursen pursuant to Power of Attorney	08-SEP-2017
0001209191-17-052034	/s/ Tina Gullotta, Attorney-in-Fact for Isaac E. Ciechanover	07-SEP-2017
0001550507-17-000014	/s/ David M. Lesser, attorney-in-fact	08-SEP-2017
0001140361-17-034933	See Signatures attached as Exhibit 99.1	08-SEP-2017
0001389463-17-000053	/s/ David M. Lesser, attorney-in-fact	08-SEP-2017
0001215181-17-000035	By: Michelle Griswold For: James E. Moylan Jr.	07-SEP-2017
0001209191-17-052032	Paul D. Tutun, Attorney In Fact	08-SEP-2017
0001663577-17-000290	/s/ James Robert Todhunter	08-SEP-2017
0001140361-17-034929	/S/ SANJOY MUKHERJEE (Attorney-in-Fact)	08-SEP-2017
0001437749-17-015797	/s/ Richard Kent MacWilliams	07-SEP-2017
0001437749-17-015796	/s/ Rodney A. Bienvenu	08-SEP-2017
0001437749-17-015795	/s/ Jordan Jon Hoffner	08-SEP-2017
0001437749-17-015794	/s/ William Robert Hambrecht	08-SEP-2017
0001437749-17-015793	/s/ Trevor Lidsay Colhoun	08-SEP-2017
0001437749-17-015792	/s/ Elizabeth Boyer Hambrecht	08-SEP-2017
0001638599-17-000925	/s/Christopher G. McCourt, pursuant to power of attorney	08-SEP-2017
0000076334-17-000103	Kelley B. Standard, Attorney in Fact	08-SEP-2017
0001126328-17-000215	Patrick A. Kirchner, by Power of Attorney	08-SEP-2017
0001140361-17-034926	/s/ Steven Rogers	08-SEP-2017
0001072625-17-000007	/s/ Hassan R. Baqar	08-SEP-2017
0001209191-17-052027	/s/ Paula C. Maggio, Attorney-in-Fact	08-SEP-2017
0001209191-17-052024	/s/ Mostafa Kamal	08-SEP-2017
0000017843-17-000054	James D. Dee/POA	08-SEP-2017
0001140361-17-034920	James A. Huffman, by Preston D. Wigner, Power of Attorney	08-SEP-2017
0001127602-17-027169	/s/ Franco N. Palomba, Attorney in Fact for Dow R. Wilson	08-SEP-2017
0001209191-17-052022	/s/Darin Lippoldt	08-SEP-2017
0001209191-17-052021	/s/Darin Lippoldt, Attorney-In-Fact	08-SEP-2017
0001209191-17-052020	/s/Darin Lippoldt, Attorney-In-Fact	08-SEP-2017
0001213900-17-009520	/s/ Andrew Taffin	08-SEP-2017
0000353184-17-000047	/s/ Candice Otey	08-SEP-2017
0001246360-17-002699	Karel Czanderna	08-SEP-2017
0001246360-17-002698	Steven Hall	08-SEP-2017
0001246360-17-002697	Richard Stanley	08-SEP-2017
0001209191-17-052019	Paul G. Igoe, attorney-in-fact for Rahul Kanwar	08-SEP-2017
0001640334-17-001918	/s/ Benjamin Coleman	08-SEP-2017
0001209191-17-052017	/s/ Eugene Drozdetski as Attorney-in-Fact	08-SEP-2017
0001140361-17-034911	/s/ Ned A. Quint, pursuant to power of attorney	08-SEP-2017
0001209191-17-052016	/s/ Eugene Drozdetski as Attorney-in-Fact	08-SEP-2017
0000899243-17-021646	/s/ Carl A. Valenstein, attorney-in-fact	08-SEP-2017
0001618696-17-000061	/s/ Matthew S. Bloom	08-SEP-2017
0000721748-17-000625	/s/ Corey Hollister	08-SEP-2017
0001640334-17-001916	/s/ Richard Gutshall	08-SEP-2017
0000743367-17-000036	/s/ Kimberly Pruett-Ilg, Attorney-in-Fact	08-SEP-2017
0001618694-17-000056	/s/ Matthew S. Bloom	08-SEP-2017
0001674786-17-000021	/s/ Matthew S. Bloom	08-SEP-2017
0001213900-17-009518	/s/ Leonard Schiller	08-SEP-2017
0001437749-17-015780	/s/ Leslie A. Moriyama	08-SEP-2017
0001618697-17-000060	/s/ Matthew S. Bloom	08-SEP-2017
0001674786-17-000019	/s/ Kevin M. Robinson	08-SEP-2017
0001618694-17-000054	/s/ Kevin M. Robinson	08-SEP-2017
0001618697-17-000058	/s/ Kevin M. Robinson	08-SEP-2017
0001140361-17-034906	Thomas J. Meek for Donald C. Winter	08-SEP-2017
0001140361-17-034905	Thomas J. Meek on behalf of Marc E. Robinson	08-SEP-2017
0001140361-17-034904	THOMAS J. MEEK FOR CAROLYN K. PITTMAN	08-SEP-2017
0001209191-17-052014	Niraj Patel	08-SEP-2017
0001140361-17-034903	Thomas J. Meek for Duane R. Dunham	08-SEP-2017
0001618696-17-000059	/s/ Kevin M. Robinson	08-SEP-2017
0001140361-17-034902	Thomas J. Meek for Robert L. Clark	08-SEP-2017
0001019056-17-000689	/s/ Neil Gagnon	08-SEP-2017
0001140361-17-034901	Thomas J. Meek for Joseph C. Breunig	08-SEP-2017
0001140361-17-034900	Thomas J. Meek for John J. Carmola	08-SEP-2017
0001379748-17-000004	J. Matthew Shady, Attorney-In-Fact for Bruce C. Ratner	08-SEP-2017
0001638599-17-000923	/s/ Walter Lyndo Tippett	08-SEP-2017
0001239944-17-000067	Michael C. Donlon, Attorney-in-Fact forDonald F. Colleran	08-SEP-2017
0001239944-17-000066	Michael C. Donlon, Attorney-in-Fact for Donald F. Colleran	08-SEP-2017
0001445866-17-001309	/s/ Mark Lipparelli	09-AUG-2017
0001455244-17-000037	Erin M. Anderman, as Attorney-in-Fact	08-SEP-2017
0001398344-17-011822	Bulldog Investors, LLC	08-SEP-2017
0001398344-17-011822	/s/ Phillip Goldstein	08-SEP-2017
0001398344-17-011822	/s/ Steven Samuels	08-SEP-2017
0001398344-17-011822	/s/ Andrew Dakos	08-SEP-2017
0001638599-17-000921	/s/ K. Clark Stallings	08-SEP-2017
0001209191-17-052009	/s/James P. Carter	08-SEP-2017
0001367064-17-000056	Susan G. Thompson, Attorney-in-fact	08-SEP-2017
0001209191-17-052007	/s/Alison Bauerlein, as Attorney-in-Fact	08-SEP-2017
0001367064-17-000055	Susan G. Thompson, Attorney-in-fact	08-SEP-2017
0001367064-17-000054	Susan G. Thompson, Attorney-in-fact	08-SEP-2017
0001144204-17-047201	/s/ Elliott Smith, Attorney-in-Fact	08-SEP-2017
0001014897-17-000184	Donald Swartz	08-SEP-2017
0001209191-17-052005	Sharon Zezima, Attorney-in-Fact for Anthony J. Bates	07-SEP-2017
0001593968-17-001057	/s/Lauren B Messmore	08-SEP-2017
0001209191-17-052004	/s/ Paul N. Silverstein Attorney-in-fact	08-SEP-2017
0001591763-17-000053	J. Brent Hagy, attorney-in-fact	07-SEP-2017
0001209191-17-052003	/s/ Paul N. Silverstein Attorney-in-fact	08-SEP-2017
0000930420-17-000188	Jeffrey B. Hackman, Attorney-in-Fact for Kye L. Mitchell	08-SEP-2017
0001331471-17-000028	/s/ Robert M. Loesch, by power of attorney	08-SEP-2017
0001127602-17-027167	Teresa A. Bartman, Attorney-in-Fact	08-SEP-2017
0000356130-17-000139	Elizabeth A. Nigut	08-SEP-2017
0001127602-17-027165	/s/ La Fleur Browne, attorney-in-fact for Robert D. LeBlanc	07-SEP-2017
0001638599-17-000918	/s/ Sharon Lamb Raynor	08-SEP-2017
0000824142-17-000136	Jack E. Short	08-SEP-2017
0000899243-17-021644	ICONIQ Strategic Partners, L.P., by ICONIQ Strategic Partners GP, L.P., its general partner, by ICONIQ Strategic Partners TT GP, Ltd., its general partner, by Kevin Foster, its Senior Vice President, /s/ Kevin Foster	07-SEP-2017
